ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol
205052_at	6.19E-01	4.90E-01	-0.6978457	-6.811326	9.17E-02	AUH
202194_at	6.19E-01	4.90E-01	-0.6977773	-6.811374	1.12E-01	TMED5
222229_x_at	6.19E-01	4.90E-01	-0.6976086	-6.811492	6.72E-02	
216817_s_at	6.19E-01	4.90E-01	-0.6975327	-6.811546	3.72E-02	OR2H1
216710_x_at	6.19E-01	4.90E-01	-0.6974561	-6.811599	3.56E-02	ZNF287
209732_at	6.19E-01	4.90E-01	0.6974515	-6.811603	-2.15E-01	CLEC2B
211598_x_at	6.20E-01	4.90E-01	-0.6972208	-6.811765	3.99E-02	VIPR2
209954_x_at	6.20E-01	4.91E-01	0.6967961	-6.812063	-4.33E-02	SS18
209536_s_at	6.20E-01	4.91E-01	-0.696638	-6.812174	1.21E-01	EHD4
221624_at	6.20E-01	4.91E-01	-0.6962066	-6.812477	3.94E-02	TCL6
221024_s_at	6.20E-01	4.91E-01	-0.696093	-6.812556	1.74E-01	SLC2A10
215984_s_at	6.20E-01	4.91E-01	-0.6959861	-6.812631	8.39E-02	ARFRP1
209646_x_at	6.21E-01	4.92E-01	0.6953632	-6.813068	-5.70E-02	ALDH1B1
216114_at	6.21E-01	4.92E-01	0.6953519	-6.813076	-6.09E-02	NCKIPSD
205699_at	6.21E-01	4.92E-01	-0.6952983	-6.813113	3.95E-02	MAP2K6
217087_at	6.21E-01	4.92E-01	-0.6951874	-6.813191	4.51E-02	C1orf68
201902_s_at	6.21E-01	4.92E-01	-0.6951533	-6.813215	4.45E-02	YY1
214295_at	6.21E-01	4.92E-01	-0.6948699	-6.813413	2.04E-01	KIAA0485
210726_at	6.21E-01	4.92E-01	0.6944626	-6.813698	-4.66E-02	CYP3A4
216313_at	6.21E-01	4.92E-01	-0.694405	-6.813738	3.22E-02	PCDHB17P
AFFX-r2-P1-cre-3_at	6.21E-01	4.92E-01	0.6941945	-6.813886	-7.04E-02	
208393_s_at	6.22E-01	4.92E-01	-0.6940175	-6.814009	1.09E-01	RAD50
220660_at	6.22E-01	4.93E-01	0.693774	-6.81418	-3.54E-02	LINC00474
216646_at	6.22E-01	4.93E-01	-0.6936508	-6.814266	3.23E-02	DSCC1
219563_at	6.22E-01	4.93E-01	-0.6936339	-6.814278	1.12E-01	SYNE3///LINC00341
206344_at	6.22E-01	4.93E-01	0.6936297	-6.814281	-3.15E-02	PON1
211353_at	6.22E-01	4.93E-01	-0.6933958	-6.814444	2.90E-02	LRIT1
208790_s_at	6.22E-01	4.93E-01	0.6932875	-6.81452	-1.59E-01	PTRF
206365_at	6.22E-01	4.93E-01	0.6929302	-6.814769	-4.35E-02	XCL1
210579_s_at	6.22E-01	4.93E-01	0.6928123	-6.814851	-3.57E-02	TRIM10
222059_at	6.22E-01	4.93E-01	-0.6926562	-6.81496	4.30E-02	ZNF335
211949_s_at	6.22E-01	4.93E-01	0.6925927	-6.815005	-5.51E-02	NOLC1
216359_at	6.22E-01	4.93E-01	-0.6924417	-6.81511	2.94E-02	MUC7
219905_at	6.22E-01	4.93E-01	-0.6924138	-6.81513	6.58E-02	ERMAP
219583_s_at	6.22E-01	4.93E-01	0.692288	-6.815217	-1.32E-01	SPATA7
206123_at	6.23E-01	4.94E-01	0.6921298	-6.815328	-4.56E-02	LLGL1
211364_at	6.23E-01	4.94E-01	0.691918	-6.815475	-6.55E-02	MTAP
213743_at	6.23E-01	4.94E-01	-0.6917002	-6.815627	9.82E-02	CCNT2
220480_at	6.23E-01	4.94E-01	-0.6915068	-6.815762	3.83E-02	HAND2
221278_at	6.23E-01	4.94E-01	0.6913683	-6.815858	-3.49E-02	HOXB8
207258_at	6.23E-01	4.94E-01	-0.6911079	-6.81604	4.58E-02	DSCR4
207756_at	6.23E-01	4.94E-01	0.6910989	-6.816046	-7.81E-02	
206069_s_at	6.23E-01	4.94E-01	-0.6909432	-6.816154	2.48E-02	ACADL
207469_s_at	6.23E-01	4.94E-01	0.6907884	-6.816262	-2.14E-01	PIR
206596_s_at	6.23E-01	4.94E-01	-0.6906777	-6.816339	5.81E-02	NRL
219218_at	6.23E-01	4.94E-01	0.6906322	-6.816371	-5.47E-02	BAHCC1
219265_at	6.23E-01	4.95E-01	-0.6905246	-6.816446	6.78E-02	MOB3B
216425_at	6.23E-01	4.95E-01	-0.6904556	-6.816494	5.04E-02	
209297_at	6.23E-01	4.95E-01	-0.6904448	-6.816501	4.99E-02	ITSN1
215275_at	6.23E-01	4.95E-01	-0.6904176	-6.81652	4.39E-02	TRAF3IP3
220571_at	6.24E-01	4.95E-01	-0.690182	-6.816684	4.14E-02	PRDM11
203681_at	6.24E-01	4.95E-01	-0.6899403	-6.816852	3.32E-02	IVD
AFFX-DapX-3_at	6.24E-01	4.95E-01	0.6897915	-6.816956	-2.37E-01	
210358_x_at	6.24E-01	4.95E-01	-0.6893019	-6.817296	5.72E-02	GATA2
211528_x_at	6.24E-01	4.95E-01	0.689285	-6.817307	-1.33E-01	HLA-G
205563_at	6.25E-01	4.96E-01	-0.6886866	-6.817723	3.67E-02	KISS1
203481_at	6.25E-01	4.96E-01	0.6884406	-6.817894	-8.99E-02	SLF2
213013_at	6.25E-01	4.96E-01	0.6883916	-6.817928	-4.26E-02	LOC644172///MAPK8IP1
212638_s_at	6.25E-01	4.96E-01	0.6881138	-6.81812	-9.62E-02	WWP1
213809_x_at	6.25E-01	4.96E-01	-0.6879697	-6.81822	3.73E-02	TCF3
210967_x_at	6.25E-01	4.96E-01	0.6875282	-6.818526	-3.93E-02	CACNB1
205376_at	6.25E-01	4.96E-01	-0.6874023	-6.818613	1.91E-01	INPP4B
206892_at	6.25E-01	4.97E-01	-0.6872334	-6.81873	5.58E-02	AMHR2
218511_s_at	6.25E-01	4.97E-01	-0.6872118	-6.818745	7.49E-02	PNPO
207634_at	6.25E-01	4.97E-01	0.6870588	-6.818851	-5.89E-02	PDCD1
213153_at	6.25E-01	4.97E-01	-0.6869756	-6.818909	5.58E-02	SETD1B
213884_s_at	6.26E-01	4.97E-01	-0.6868898	-6.818968	3.07E-02	TRIM3
220084_at	6.26E-01	4.97E-01	0.6867588	-6.819059	-2.46E-02	C14orf105
217431_x_at	6.26E-01	4.97E-01	-0.6866475	-6.819136	2.53E-02	CYBB
216601_at	6.26E-01	4.97E-01	0.6859319	-6.819631	-3.63E-02	AOC4P
215186_at	6.27E-01	4.98E-01	-0.6851859	-6.820146	5.05E-02	TBC1D30
216730_at	6.27E-01	4.98E-01	0.6851326	-6.820183	-6.59E-02	
204669_s_at	6.27E-01	4.98E-01	0.6848253	-6.820395	-7.44E-02	RNF24
205445_at	6.27E-01	4.98E-01	-0.6847998	-6.820413	5.50E-02	PRL
219260_s_at	6.27E-01	4.98E-01	0.6845441	-6.820589	-2.27E-01	ELP5
222098_s_at	6.27E-01	4.98E-01	-0.6843744	-6.820706	2.87E-02	
220242_x_at	6.27E-01	4.98E-01	0.6842815	-6.82077	-6.00E-02	ZNF701
214617_at	6.27E-01	4.98E-01	-0.6842404	-6.820799	7.06E-02	PRF1
208754_s_at	6.27E-01	4.98E-01	0.6841452	-6.820864	-1.22E-01	NAP1L1
220033_at	6.28E-01	4.99E-01	0.6837005	-6.821171	-7.00E-02	
208721_s_at	6.28E-01	4.99E-01	0.6835904	-6.821247	-9.17E-02	ANAPC5
210682_at	6.28E-01	4.99E-01	-0.6834961	-6.821312	4.20E-02	LPO
202841_x_at	6.28E-01	4.99E-01	0.6834959	-6.821312	-4.31E-02	OGFR
221282_x_at	6.28E-01	4.99E-01	0.6830438	-6.821623	-3.83E-02	RUNX2
209382_at	6.29E-01	5.00E-01	0.6821017	-6.822271	-7.41E-02	POLR3C
218058_at	6.29E-01	5.00E-01	0.6819993	-6.822342	-5.93E-02	CXXC1
205910_s_at	6.29E-01	5.00E-01	0.6814232	-6.822738	-2.99E-01	CEL
213506_at	6.29E-01	5.00E-01	-0.6812431	-6.822861	1.76E-01	F2RL1
218234_at	6.29E-01	5.00E-01	-0.6811804	-6.822904	6.66E-02	ING4
220852_at	6.29E-01	5.00E-01	0.6809725	-6.823047	-4.39E-02	FOXN3-AS2
206684_s_at	6.29E-01	5.01E-01	0.6809024	-6.823095	-4.07E-02	ATF7
210781_x_at	6.29E-01	5.01E-01	-0.6808857	-6.823107	4.66E-02	GRIN1
208321_s_at	6.29E-01	5.01E-01	-0.6808209	-6.823151	6.97E-02	CABP1
218267_at	6.29E-01	5.01E-01	-0.6807786	-6.82318	6.86E-02	CINP
201067_at	6.30E-01	5.01E-01	0.6802541	-6.82354	-1.35E-01	PSMC2
221612_at	6.30E-01	5.01E-01	-0.6799391	-6.823756	4.39E-02	LRTM1
200033_at	6.30E-01	5.01E-01	0.6796187	-6.823975	-5.63E-02	MIR5047///MIR3064///DDX5
216506_x_at	6.30E-01	5.01E-01	-0.6795935	-6.823993	5.49E-02	MLLT10
204876_at	6.30E-01	5.01E-01	-0.6795112	-6.824049	4.11E-02	ZNF646
218941_at	6.30E-01	5.01E-01	0.6794709	-6.824077	-8.40E-02	FBXW2
203259_s_at	6.30E-01	5.01E-01	-0.6794529	-6.824089	9.00E-02	HDDC2
200785_s_at	6.30E-01	5.01E-01	0.679436	-6.824101	-6.31E-02	LRP1
32540_at	6.30E-01	5.01E-01	-0.6793342	-6.82417	3.26E-02	PPP3CC
220880_at	6.30E-01	5.01E-01	-0.6793329	-6.824171	2.65E-02	
210068_s_at	6.30E-01	5.02E-01	-0.6793058	-6.82419	3.06E-02	AQP4
202196_s_at	6.30E-01	5.02E-01	0.6792452	-6.824231	-2.08E-01	DKK3
206474_at	6.30E-01	5.02E-01	0.67912	-6.824317	-3.43E-02	CDK17
200745_s_at	6.30E-01	5.02E-01	0.6789881	-6.824407	-8.50E-02	GNB1
221013_s_at	6.30E-01	5.02E-01	0.6788406	-6.824508	-5.56E-02	APOL2
215185_at	6.30E-01	5.02E-01	-0.6787792	-6.82455	4.47E-02	LINC00963
205017_s_at	6.30E-01	5.02E-01	-0.6786748	-6.824622	3.48E-02	MBNL2
212777_at	6.30E-01	5.02E-01	-0.6786394	-6.824646	1.45E-01	SOS1
216543_at	6.30E-01	5.02E-01	0.6785892	-6.82468	-3.56E-02	GS1-600G8.3
210287_s_at	6.30E-01	5.02E-01	0.678531	-6.82472	-2.92E-02	FLT1
220107_s_at	6.30E-01	5.02E-01	0.6784381	-6.824784	-5.97E-02	ZC2HC1C
220670_at	6.31E-01	5.02E-01	-0.6780706	-6.825035	2.51E-02	
207513_s_at	6.31E-01	5.03E-01	0.6771836	-6.825641	-9.47E-02	ZNF189
221134_at	6.31E-01	5.03E-01	-0.6771779	-6.825645	4.67E-02	ANGPT4
203660_s_at	6.32E-01	5.03E-01	-0.6768133	-6.825894	7.60E-02	PCNT
201602_s_at	6.32E-01	5.03E-01	-0.6766255	-6.826022	8.60E-02	PPP1R12A
208560_at	6.32E-01	5.03E-01	-0.6764254	-6.826158	3.87E-02	KCNA10
206206_at	6.32E-01	5.03E-01	0.676189	-6.826319	-5.31E-02	CD180
219564_at	6.32E-01	5.03E-01	0.6761827	-6.826324	-8.69E-02	KCNJ16
213036_x_at	6.32E-01	5.03E-01	0.6761477	-6.826348	-6.07E-02	ATP2A3
202316_x_at	6.32E-01	5.04E-01	0.6761262	-6.826362	-8.83E-02	UBE4B
221852_at	6.32E-01	5.04E-01	-0.6761046	-6.826377	4.59E-02	
217371_s_at	6.32E-01	5.04E-01	0.6760492	-6.826415	-9.16E-02	IL15
206204_at	6.32E-01	5.04E-01	0.6760415	-6.82642	-1.04E-01	GRB14
208889_s_at	6.32E-01	5.04E-01	-0.6759818	-6.826461	4.51E-02	NCOR2
216552_x_at	6.32E-01	5.04E-01	-0.6759762	-6.826464	3.81E-02	KIR2DS4
202989_at	6.32E-01	5.04E-01	-0.6757108	-6.826645	2.81E-02	RGS1
217603_at	6.32E-01	5.04E-01	0.6757028	-6.826651	-6.19E-02	ATP6V0A2
218292_s_at	6.32E-01	5.04E-01	0.6756709	-6.826672	-5.34E-02	PRKAG2
200911_s_at	6.32E-01	5.04E-01	-0.6755294	-6.826769	1.46E-01	TACC1
211437_at	6.32E-01	5.04E-01	0.6754272	-6.826838	-2.53E-02	
202600_s_at	6.32E-01	5.04E-01	-0.6752739	-6.826943	1.56E-01	NRIP1
216953_s_at	6.32E-01	5.04E-01	0.6751597	-6.82702	-3.64E-02	WT1
216855_s_at	6.32E-01	5.04E-01	-0.6748264	-6.827247	3.43E-02	HNRNPU
220442_at	6.32E-01	5.04E-01	0.6748099	-6.827259	-3.33E-02	POC1B-GALNT4///GALNT4
216540_at	6.33E-01	5.04E-01	-0.6746277	-6.827383	3.55E-02	YME1L1
219548_at	6.33E-01	5.05E-01	-0.6743574	-6.827566	6.73E-02	ZNF16
219739_at	6.33E-01	5.05E-01	-0.6742311	-6.827652	4.30E-02	RNF186
209811_at	6.33E-01	5.05E-01	0.673939	-6.827851	-7.05E-02	CASP2
212471_at	6.33E-01	5.05E-01	-0.6739017	-6.827876	8.22E-02	AVL9
215289_at	6.33E-01	5.05E-01	0.6738472	-6.827913	-2.73E-02	ZNF749
210222_s_at	6.33E-01	5.05E-01	0.6737581	-6.827974	-4.85E-02	RTN1
211679_x_at	6.33E-01	5.05E-01	-0.6737233	-6.827997	4.10E-02	GABBR2
217084_at	6.34E-01	5.05E-01	-0.6730378	-6.828463	2.78E-02	IGHV3-23///IGHV4-31///IGHM///IGHG1///IGHA1
217286_s_at	6.34E-01	5.05E-01	-0.6729738	-6.828506	8.73E-02	NDRG3
207608_x_at	6.34E-01	5.06E-01	0.6729235	-6.82854	-8.61E-02	CYP1A2
38964_r_at	6.34E-01	5.06E-01	-0.6728724	-6.828575	5.89E-02	WAS
222096_x_at	6.34E-01	5.06E-01	0.6726555	-6.828722	-4.23E-02	
207102_at	6.34E-01	5.06E-01	0.6726312	-6.828739	-2.33E-02	AKR1D1
AFFX-r2-Ec-bioC-5_at	6.34E-01	5.06E-01	-0.6725996	-6.82876	1.31E-01	
202342_s_at	6.34E-01	5.06E-01	-0.6721073	-6.829094	2.43E-01	TRIM2
210966_x_at	6.34E-01	5.06E-01	0.6717702	-6.829322	-5.85E-02	LARP1
210697_at	6.34E-01	5.06E-01	0.6717665	-6.829325	-6.52E-02	ZNF257
219367_s_at	6.34E-01	5.06E-01	0.6717575	-6.829331	-6.56E-02	NRP2
213745_at	6.34E-01	5.06E-01	0.6715224	-6.82949	-8.51E-02	ATRNL1
213996_at	6.35E-01	5.07E-01	0.6712323	-6.829686	-7.61E-02	YPEL1
203322_at	6.35E-01	5.07E-01	0.6710205	-6.82983	-4.54E-02	ADNP2
215347_at	6.35E-01	5.07E-01	0.6709044	-6.829908	-2.71E-02	
205310_at	6.35E-01	5.07E-01	-0.6708842	-6.829922	8.59E-02	FBXO46
219308_s_at	6.35E-01	5.07E-01	0.6705483	-6.830149	-3.14E-02	AK5
214646_at	6.35E-01	5.07E-01	0.6705283	-6.830163	-5.37E-02	HIST1H3F///HIST1H3B///HIST1H3H///HIST1H3J///HIST1H3G///HIST1H3I///HIST1H3E///HIST1H3C///HIST1H3D///HIST1H3A
216280_s_at	6.35E-01	5.07E-01	0.6704127	-6.830241	-2.54E-02	DICER1
210113_s_at	6.35E-01	5.07E-01	0.6702968	-6.830319	-1.26E-01	NLRP1
219735_s_at	6.35E-01	5.07E-01	-0.6700277	-6.830501	1.13E-01	TFCP2L1
211512_s_at	6.35E-01	5.07E-01	0.6698901	-6.830594	-3.67E-02	OGFR
217464_at	6.35E-01	5.07E-01	0.6697951	-6.830658	-4.95E-02	
217224_at	6.35E-01	5.08E-01	-0.6696004	-6.83079	3.37E-02	
216535_at	6.35E-01	5.08E-01	-0.6695083	-6.830852	6.94E-02	CADM3
213952_s_at	6.36E-01	5.08E-01	-0.669295	-6.830996	4.97E-02	ALOX5
207270_x_at	6.36E-01	5.08E-01	-0.6692277	-6.831041	3.54E-02	CD300C
205399_at	6.36E-01	5.08E-01	-0.6691306	-6.831107	1.04E-01	DCLK1
209180_at	6.36E-01	5.08E-01	0.6691226	-6.831112	-7.95E-02	RABGGTB
213197_at	6.36E-01	5.08E-01	0.6690545	-6.831158	-3.74E-02	ASTN1
222196_at	6.36E-01	5.08E-01	-0.6688452	-6.831299	9.21E-02	LOC389906
216444_at	6.36E-01	5.08E-01	-0.6688129	-6.831321	2.90E-02	
205772_s_at	6.36E-01	5.08E-01	-0.6686051	-6.831461	2.90E-02	AKAP7
217706_at	6.36E-01	5.09E-01	0.6680417	-6.831841	-4.22E-02	
220152_at	6.36E-01	5.09E-01	0.6680301	-6.831849	-3.91E-02	C10orf95
205947_s_at	6.36E-01	5.09E-01	-0.6680059	-6.831865	3.11E-02	VIPR2
212100_s_at	6.36E-01	5.09E-01	0.6678772	-6.831952	-7.17E-02	POLDIP3
215031_x_at	6.36E-01	5.09E-01	-0.6678015	-6.832003	7.95E-02	RNF126
206511_s_at	6.36E-01	5.09E-01	-0.6677852	-6.832014	3.64E-02	SIX2
218067_s_at	6.36E-01	5.09E-01	-0.667715	-6.832061	1.17E-01	ARGLU1
204710_s_at	6.36E-01	5.09E-01	-0.6676975	-6.832073	6.43E-02	WIPI2
216810_at	6.36E-01	5.09E-01	0.6676779	-6.832086	-2.83E-02	KRTAP4-7
216119_s_at	6.36E-01	5.09E-01	0.6675889	-6.832146	-4.11E-02	SPEF1
222326_at	6.36E-01	5.09E-01	0.6673949	-6.832276	-8.83E-02	
214774_x_at	6.37E-01	5.09E-01	0.6672043	-6.832405	-8.18E-02	TOX3
206645_s_at	6.37E-01	5.09E-01	0.6670371	-6.832517	-1.19E-01	NR0B1
204156_at	6.37E-01	5.09E-01	-0.6669671	-6.832564	7.66E-02	SIK3
221294_at	6.37E-01	5.09E-01	-0.6667082	-6.832738	4.18E-02	GPR21
205045_at	6.37E-01	5.09E-01	-0.666638	-6.832786	5.01E-02	AKAP10
204801_s_at	6.37E-01	5.10E-01	-0.6665305	-6.832858	3.26E-02	DHRS12
216883_x_at	6.37E-01	5.10E-01	-0.6662889	-6.83302	5.99E-02	PDE6D
205649_s_at	6.37E-01	5.10E-01	-0.6661499	-6.833114	2.23E-02	FGA
37953_s_at	6.37E-01	5.10E-01	0.6661189	-6.833134	-5.40E-02	ASIC1
221177_at	6.37E-01	5.10E-01	0.6660851	-6.833157	-2.63E-02	MIA2
204355_at	6.37E-01	5.10E-01	-0.6660621	-6.833173	5.88E-02	DHX30
215425_at	6.37E-01	5.10E-01	0.6659549	-6.833245	-1.39E-01	BTG3
210223_s_at	6.37E-01	5.10E-01	0.6657577	-6.833377	-7.46E-02	MR1
220302_at	6.37E-01	5.10E-01	0.6657038	-6.833413	-4.33E-02	MAK
215168_at	6.37E-01	5.10E-01	0.6656746	-6.833433	-2.33E-02	TIMM17A
203323_at	6.37E-01	5.10E-01	-0.6656306	-6.833462	1.96E-01	CAV2
200988_s_at	6.37E-01	5.10E-01	-0.6656222	-6.833468	6.95E-02	PSME3
215663_at	6.37E-01	5.10E-01	-0.6655275	-6.833532	2.35E-02	MBNL1
201070_x_at	6.37E-01	5.10E-01	0.6654465	-6.833586	-1.10E-01	SF3B1
210562_at	6.37E-01	5.10E-01	0.6653662	-6.83364	-2.81E-02	GREB1
202994_s_at	6.37E-01	5.10E-01	-0.665192	-6.833757	1.28E-01	FBLN1
211891_s_at	6.38E-01	5.11E-01	-0.6647699	-6.83404	5.82E-02	LOC101930241///ARHGEF4
215361_at	6.38E-01	5.11E-01	-0.6647547	-6.83405	2.80E-02	DOCK5
205109_s_at	6.38E-01	5.11E-01	-0.6646407	-6.834127	1.74E-01	LOC101930241///ARHGEF4
204025_s_at	6.38E-01	5.11E-01	-0.6645811	-6.834167	9.44E-02	PDCD2
210256_s_at	6.38E-01	5.11E-01	-0.6644485	-6.834255	3.56E-02	PIP5K1A
222334_at	6.38E-01	5.11E-01	-0.6639163	-6.834612	4.61E-02	LOC101929219///LOC100505650///C1orf186
219888_at	6.38E-01	5.11E-01	0.6637692	-6.83471	-7.90E-02	SPAG4
210585_s_at	6.38E-01	5.11E-01	0.6636569	-6.834786	-2.93E-02	TNPO2
208134_x_at	6.39E-01	5.12E-01	-0.663402	-6.834956	4.66E-02	PSG2
205834_s_at	6.39E-01	5.12E-01	-0.6633142	-6.835015	7.44E-02	PART1
221984_s_at	6.39E-01	5.12E-01	-0.6632244	-6.835075	1.00E-01	FAM134A
202301_s_at	6.39E-01	5.12E-01	0.6631797	-6.835105	-8.84E-02	RSRC2
201787_at	6.39E-01	5.12E-01	-0.6629026	-6.83529	1.35E-01	FBLN1
217061_s_at	6.39E-01	5.12E-01	0.6628863	-6.835301	-4.27E-02	ETV1
210998_s_at	6.39E-01	5.12E-01	0.6625961	-6.835495	-3.47E-02	HGF
201366_at	6.39E-01	5.12E-01	-0.6625068	-6.835555	8.23E-02	ANXA7
216643_at	6.39E-01	5.12E-01	-0.662444	-6.835597	2.78E-02	
214564_s_at	6.39E-01	5.12E-01	-0.6624424	-6.835598	3.08E-02	PCDHGC3
213690_s_at	6.39E-01	5.12E-01	-0.6623992	-6.835627	4.03E-02	PTOV1-AS2
206587_at	6.39E-01	5.12E-01	-0.6623909	-6.835632	6.41E-02	CCT6B
204419_x_at	6.39E-01	5.12E-01	-0.6621486	-6.835794	4.38E-02	HBG2///HBG1
219110_at	6.39E-01	5.12E-01	0.66213	-6.835807	-6.96E-02	GAR1
210713_at	6.39E-01	5.12E-01	-0.6621276	-6.835808	2.48E-02	ITSN1
215506_s_at	6.39E-01	5.12E-01	0.6618537	-6.835991	-1.37E-01	DIRAS3
201511_at	6.40E-01	5.13E-01	-0.661383	-6.836305	5.83E-02	AAMP
216004_s_at	6.40E-01	5.13E-01	-0.6611764	-6.836443	2.77E-02	PKNOX1
201799_s_at	6.40E-01	5.13E-01	-0.6608911	-6.836633	5.15E-02	OSBP
220086_at	6.40E-01	5.13E-01	0.6608702	-6.836647	-4.36E-02	IKZF5
206073_at	6.40E-01	5.13E-01	0.6608484	-6.836662	-4.34E-02	COLQ
214950_at	6.40E-01	5.13E-01	-0.6607233	-6.836745	5.60E-02	IL9R
207237_at	6.40E-01	5.13E-01	0.6605913	-6.836833	-3.40E-02	KCNA3
209990_s_at	6.40E-01	5.13E-01	0.6605487	-6.836861	-3.27E-02	GABBR2
217923_at	6.40E-01	5.13E-01	0.660544	-6.836865	-5.82E-02	PEF1
208128_x_at	6.40E-01	5.13E-01	-0.660438	-6.836935	4.78E-02	KIF25
211116_at	6.40E-01	5.13E-01	-0.6603975	-6.836962	3.63E-02	SLC9A2
216222_s_at	6.40E-01	5.13E-01	-0.6603523	-6.836992	3.92E-02	MYO10
216451_at	6.40E-01	5.14E-01	0.6602279	-6.837075	-5.56E-02	STK38
221682_s_at	6.40E-01	5.14E-01	0.6600365	-6.837203	-3.57E-02	PCDHGB6
40665_at	6.40E-01	5.14E-01	0.6599394	-6.837267	-2.93E-01	FMO3
206779_s_at	6.40E-01	5.14E-01	-0.6598967	-6.837296	3.50E-02	ASMT
217365_at	6.40E-01	5.14E-01	0.6595975	-6.837495	-4.30E-02	PRAMEF11
222055_at	6.40E-01	5.14E-01	0.6594315	-6.837605	-4.83E-02	FAHD2CP///FAHD2B///FAHD2A
217493_x_at	6.40E-01	5.14E-01	-0.6593553	-6.837656	5.77E-02	NCR2
208507_at	6.40E-01	5.14E-01	-0.6593175	-6.837681	4.49E-02	OR7C2
205737_at	6.41E-01	5.15E-01	-0.658456	-6.838254	3.58E-02	KCNQ2
214790_at	6.41E-01	5.15E-01	-0.6584017	-6.83829	8.64E-02	SENP6
208307_at	6.41E-01	5.15E-01	-0.6583782	-6.838306	3.01E-02	RBMY1J///RBMY1E///RBMY1D///RBMY1B///RBMY1F///RBMY1A1
204149_s_at	6.41E-01	5.15E-01	0.65818	-6.838437	-1.83E-01	GSTM4
208489_at	6.41E-01	5.15E-01	-0.6580221	-6.838542	4.68E-02	GJA8
217952_x_at	6.41E-01	5.15E-01	0.6578194	-6.838677	-5.98E-02	PHF3
208525_s_at	6.42E-01	5.15E-01	-0.6577071	-6.838751	2.70E-02	OR2F2///OR2F1
214467_at	6.42E-01	5.15E-01	-0.6573183	-6.839009	5.85E-02	GPR65
207207_at	6.42E-01	5.15E-01	-0.6571908	-6.839093	3.32E-02	RBMXL2
208521_at	6.42E-01	5.15E-01	-0.6571764	-6.839103	4.66E-02	OR5I1
213537_at	6.42E-01	5.15E-01	0.6571726	-6.839106	-1.24E-01	HLA-DPA1
211156_at	6.42E-01	5.16E-01	-0.6570299	-6.8392	4.13E-02	CDKN2A
213634_s_at	6.42E-01	5.16E-01	0.6569972	-6.839222	-4.42E-02	TRMU
203163_at	6.42E-01	5.16E-01	0.6569326	-6.839265	-9.09E-02	KATNB1
222289_at	6.42E-01	5.16E-01	-0.6569119	-6.839278	3.48E-02	KCNC2
207377_at	6.42E-01	5.16E-01	-0.6566091	-6.839479	3.88E-02	PPP1R2P9
221939_at	6.42E-01	5.16E-01	-0.6564486	-6.839585	6.43E-02	YIPF2
218965_s_at	6.42E-01	5.16E-01	0.6564044	-6.839615	-4.15E-02	TUT1
216666_at	6.42E-01	5.16E-01	0.6563788	-6.839632	-3.65E-02	MGAM2
203874_s_at	6.42E-01	5.16E-01	0.6561961	-6.839753	-2.11E-01	SMARCA1
219878_s_at	6.42E-01	5.16E-01	0.6561265	-6.839799	-1.05E-01	KLF13
203848_at	6.42E-01	5.16E-01	-0.6559797	-6.839896	5.71E-02	AKAP8
206732_at	6.42E-01	5.16E-01	-0.6559484	-6.839917	3.48E-02	SLITRK3
205979_at	6.42E-01	5.16E-01	-0.6557383	-6.840056	3.72E-02	SCGB2A1
201747_s_at	6.42E-01	5.16E-01	0.6557258	-6.840064	-4.34E-02	SAFB
220526_s_at	6.42E-01	5.16E-01	0.655696	-6.840083	-5.67E-02	MRPL20
208378_x_at	6.42E-01	5.16E-01	0.6555537	-6.840178	-5.16E-02	FGF5
205747_at	6.42E-01	5.16E-01	-0.655546	-6.840183	3.47E-02	CBLN1
201107_s_at	6.42E-01	5.17E-01	0.655493	-6.840218	-3.37E-02	THBS1
213547_at	6.42E-01	5.17E-01	0.6554419	-6.840252	-1.04E-01	CAND2
219841_at	6.43E-01	5.17E-01	0.6553181	-6.840333	-3.07E-02	AICDA
217323_at	6.43E-01	5.17E-01	-0.6551772	-6.840427	3.30E-02	HLA-DRB6
209159_s_at	6.43E-01	5.17E-01	0.654987	-6.840552	-1.80E-01	NDRG4
208613_s_at	6.43E-01	5.17E-01	0.6549501	-6.840577	-1.19E-01	FLNB
212688_at	6.43E-01	5.17E-01	-0.654648	-6.840776	1.15E-01	PIK3CB
210049_at	6.43E-01	5.17E-01	-0.6544996	-6.840874	3.23E-02	SERPINC1
76897_s_at	6.43E-01	5.17E-01	0.6542091	-6.841066	-4.79E-02	FKBP15
220211_at	6.43E-01	5.17E-01	-0.6540311	-6.841184	3.37E-02	FLJ13224
211865_s_at	6.44E-01	5.18E-01	0.6537091	-6.841396	-5.12E-02	FZR1
208556_at	6.44E-01	5.18E-01	-0.6532378	-6.841707	5.07E-02	GPR31
207881_at	6.44E-01	5.18E-01	0.6532141	-6.841722	-2.02E-02	
204103_at	6.44E-01	5.18E-01	0.6530799	-6.841811	-1.43E-01	CCL4
216876_s_at	6.44E-01	5.18E-01	0.6530333	-6.841842	-3.63E-02	IL17A
212490_at	6.44E-01	5.18E-01	-0.6529333	-6.841907	4.74E-02	DNAJC8
213189_at	6.44E-01	5.18E-01	-0.6529086	-6.841924	9.32E-02	MINA
205982_x_at	6.44E-01	5.18E-01	0.6528377	-6.84197	-4.36E-02	SFTPC
