bcr_sample_barcode	bcr_portion_barcode	bcr_portion_uuid	LCE	date_of_creation	is_ffpe	portion_number	weight
TCGA-55-8097-01A	TCGA-55-8097-01A-11	4882cf4b-a8c3-4a96-9d39-c0b2080b09fa	LCE	2012-03-13	NO	11	19.00
TCGA-55-8097-10A	TCGA-55-8097-10A-01	f8cfe4ea-e3c1-476c-a495-2236c340545f	[Not Available]	2012-03-14	NO	01	[Not Available]
TCGA-55-8097-11A	TCGA-55-8097-11A-01	67d7cceb-6dec-4aed-b899-67e1c744e1cb	[Not Available]	2012-03-13	NO	01	57.00
TCGA-55-8203-01A	TCGA-55-8203-01A-11	e05fc449-1a4a-48a6-b55f-59d72d2e4632	LCE	2012-04-02	NO	11	32.00
TCGA-55-8203-10A	TCGA-55-8203-10A-01	8a62050e-159e-45f3-b47b-72985cdb7e31	[Not Available]	2012-04-03	NO	01	[Not Available]
TCGA-55-8203-11A	TCGA-55-8203-11A-01	3fe8cdd3-95e9-41f9-a2f1-9586fa5759ca	[Not Available]	2012-04-02	NO	01	70.00
TCGA-55-8204-01A	TCGA-55-8204-01A-11	15a782e2-1c3a-4fa2-9718-2ff54f7e8d5a	LCE	2012-04-02	NO	11	12.00
TCGA-55-8204-10A	TCGA-55-8204-10A-01	558b0dad-40c8-42bb-bb65-d4d2df8ebe04	[Not Available]	2012-04-03	NO	01	[Not Available]
TCGA-55-8204-11A	TCGA-55-8204-11A-01	c5695787-f618-4e9e-83ab-852f2113d862	[Not Available]	2012-04-02	NO	01	74.00
TCGA-55-8205-01A	TCGA-55-8205-01A-11	982ddf46-3a9b-4bb4-8d4d-badde8a6883c	[Not Available]	2012-04-02	NO	11	35.00
TCGA-55-8205-10A	TCGA-55-8205-10A-01	ef969368-d1c4-4d20-88f0-0a5d20c49269	[Not Available]	2012-04-03	NO	01	[Not Available]
TCGA-55-8205-11A	TCGA-55-8205-11A-01	3a73fe22-36e1-4a89-8a5c-634efbe39621	[Not Available]	2012-04-02	NO	01	67.00
TCGA-55-8206-01A	TCGA-55-8206-01A-11	44047f8f-d8bc-4a59-a7db-e033d82cb86b	[Not Available]	2012-04-02	NO	11	33.00
TCGA-55-8206-10A	TCGA-55-8206-10A-01	ceabce07-bb04-4883-97f0-0de8be2f3b09	[Not Available]	2012-04-03	NO	01	[Not Available]
TCGA-55-8206-11A	TCGA-55-8206-11A-01	92320018-bef7-490e-91df-6c8de5e1ea34	[Not Available]	2012-04-02	NO	01	64.00
TCGA-55-8207-01A	TCGA-55-8207-01A-11	f6642e27-afa5-4cfc-a5ba-f79c230ddb47	[Not Available]	2012-04-02	NO	11	29.00
TCGA-55-8207-10A	TCGA-55-8207-10A-01	0bbb2224-abd6-4f86-aa89-c2f659aea25d	[Not Available]	2012-04-03	NO	01	[Not Available]
TCGA-55-8207-11A	TCGA-55-8207-11A-01	da5bfd3d-de19-4986-9878-6f4f2757d045	[Not Available]	2012-04-02	NO	01	60.00
TCGA-55-8208-01A	TCGA-55-8208-01A-11	4066c64c-bec5-48bb-98d4-1d4d9a828b25	[Not Available]	2012-04-02	NO	11	41.00
TCGA-55-8208-10A	TCGA-55-8208-10A-01	38144a7b-0783-4c84-8a4f-2c9aa2d72206	[Not Available]	2012-04-03	NO	01	[Not Available]
TCGA-86-8054-01A	TCGA-86-8054-01A-11	03af4ce2-ff9b-465e-9b7c-373de9061402	[Not Available]	2012-02-23	NO	11	39.00
TCGA-86-8054-10A	TCGA-86-8054-10A-01	178dc584-9aa1-4166-aff7-08e529fc13ee	[Not Available]	2012-02-28	NO	01	[Not Available]
TCGA-86-8055-01A	TCGA-86-8055-01A-11	0249c106-ce61-472c-992c-8ce74db84462	[Not Available]	2012-02-23	NO	11	39.00
TCGA-86-8055-10A	TCGA-86-8055-10A-01	82b9d2c8-fcf6-4188-8eb1-f4a50f7e4768	[Not Available]	2012-02-28	NO	01	[Not Available]
TCGA-86-8056-01A	TCGA-86-8056-01A-11	8d224d47-0f45-4157-8df6-a01216c997b1	[Not Available]	2012-02-23	NO	11	33.00
TCGA-86-8056-10A	TCGA-86-8056-10A-01	e9206983-aa02-4ace-ad49-3f9a417f5c40	[Not Available]	2012-02-28	NO	01	[Not Available]
TCGA-86-8073-01A	TCGA-86-8073-01A-11	925e83e8-db93-4329-850f-bcdbd67e2a2b	[Not Available]	2012-03-05	NO	11	31.00
TCGA-86-8073-10A	TCGA-86-8073-10A-01	90f05c13-7a26-45fa-8a28-e5c490297a0d	[Not Available]	2012-03-09	NO	01	[Not Available]
TCGA-86-8074-01A	TCGA-86-8074-01A-11	53e85aa8-c73d-4afd-907f-fc6c9a94f5ec	[Not Available]	2012-03-05	NO	11	37.00
TCGA-86-8074-10A	TCGA-86-8074-10A-01	f936fc2d-9ac7-48b6-ba26-d7ff0b8b6a53	[Not Available]	2012-03-09	NO	01	[Not Available]
TCGA-86-8075-01A	TCGA-86-8075-01A-11	8ab1e894-3275-48d4-a40c-c202d2469e79	[Not Available]	2012-03-05	NO	11	33.00
TCGA-86-8075-10A	TCGA-86-8075-10A-01	b8d68d20-5f41-454d-8a6f-b6829a566167	[Not Available]	2012-03-09	NO	01	[Not Available]
TCGA-86-8076-01A	TCGA-86-8076-01A-31	c473180c-8f1a-4ac7-b83f-83520f77475b	[Not Available]	2012-03-26	NO	31	27.00
TCGA-86-8076-10A	TCGA-86-8076-10A-01	c38d011e-9cf7-42c9-9db8-fd8ca437ac8e	[Not Available]	2012-03-28	NO	01	[Not Available]
TCGA-95-7562-01A	TCGA-95-7562-01A-11	31903072-f78b-4ce9-983c-363b33366655	[Not Available]	2011-10-17	NO	11	33.00
TCGA-95-7562-10B	TCGA-95-7562-10B-01	94a1ed91-98ee-4de9-95df-00a683045003	[Not Available]	2012-02-24	NO	01	[Not Available]
TCGA-95-8039-01A	TCGA-95-8039-01A-11	1195da7c-5782-46d1-a429-dcb0a369ddc0	[Not Available]	2012-03-01	NO	11	30.00
TCGA-95-8039-10A	TCGA-95-8039-10A-01	e99bce59-0e3c-4c7c-867d-73f1817c7bcd	[Not Available]	2012-03-07	NO	01	[Not Available]
TCGA-99-8025-01A	TCGA-99-8025-01A-11	e5bbc857-6deb-42db-8cfa-0e8caaa68870	[Not Available]	2012-03-01	NO	11	36.00
TCGA-99-8025-10A	TCGA-99-8025-10A-01	77f9ab70-ea7c-406c-8f44-434231265be0	[Not Available]	2012-03-07	NO	01	[Not Available]
TCGA-99-8028-01A	TCGA-99-8028-01A-11	0e117031-5799-46a1-a2fd-658b90a8f5a0	[Not Available]	2012-03-01	NO	11	30.00
TCGA-99-8028-10A	TCGA-99-8028-10A-01	76ace7aa-3a07-4dce-a710-e59233896d3c	[Not Available]	2012-03-07	NO	01	[Not Available]
TCGA-99-8028-11A	TCGA-99-8028-11A-01	f3afdf8d-2450-432e-830b-1ebf48e59152	[Not Available]	2012-03-02	NO	01	51.00
TCGA-99-8032-01A	TCGA-99-8032-01A-11	fd244326-3fab-4727-8273-0bc7aa1a6c50	[Not Available]	2012-03-01	NO	11	23.00
TCGA-99-8032-10A	TCGA-99-8032-10A-01	a6747222-a28c-477c-a0a9-a616e70179d0	[Not Available]	2012-03-07	NO	01	[Not Available]
TCGA-99-8032-11A	TCGA-99-8032-11A-01	70e83277-e7bf-48df-9c48-7e9768499b56	[Not Available]	2012-03-02	NO	01	59.00
TCGA-99-8033-01A	TCGA-99-8033-01A-11	4d3a69cf-c290-42cd-ba35-be8359b83845	[Not Available]	2012-03-01	NO	11	36.00
TCGA-99-8033-10A	TCGA-99-8033-10A-01	731c51ac-f948-4280-a40b-e7efa68a2930	[Not Available]	2012-03-07	NO	01	[Not Available]
TCGA-99-8033-11A	TCGA-99-8033-11A-01	788e2322-c524-4650-92ca-c06d3d06d4ef	[Not Available]	2012-03-02	NO	01	69.00
TCGA-J2-8192-01A	TCGA-J2-8192-01A-11	01310410-d9a6-47b2-8d66-c1e94d649d59	[Not Available]	2012-03-29	NO	11	31.00
TCGA-J2-8192-10A	TCGA-J2-8192-10A-01	b4d5b00c-093a-4c0a-844a-195113609fbe	[Not Available]	2012-04-04	NO	01	[Not Available]
TCGA-J2-8192-11A	TCGA-J2-8192-11A-01	a9985c1b-ce27-4b26-8164-c665eab97d05	[Not Available]	2012-03-29	NO	01	62.00
TCGA-J2-8194-01A	TCGA-J2-8194-01A-11	83279b9c-4255-4640-b8a0-555b99d293a5	[Not Available]	2012-03-29	NO	11	36.00
TCGA-J2-8194-10A	TCGA-J2-8194-10A-01	02b5114e-436e-4cdb-86e5-ff4ce37725f8	[Not Available]	2012-04-04	NO	01	[Not Available]
TCGA-J2-8194-11A	TCGA-J2-8194-11A-01	f82f33da-721b-4213-899b-c3ef101ae7a1	[Not Available]	2012-03-29	NO	01	70.00
TCGA-55-8299-01A	TCGA-55-8299-01A-11	d9975b1f-0274-4aab-8b90-90ff64dd1379	[Not Available]	2012-05-09	NO	11	25.00
TCGA-55-8299-10B	TCGA-55-8299-10B-01	dcf47ac1-26c9-4546-90ff-07e1c27a22d5	[Not Available]	2012-05-29	NO	01	[Not Available]
TCGA-55-8299-11A	TCGA-55-8299-11A-01	64a9b260-30bd-4078-85ca-79dfb4177017	[Not Available]	2012-05-09	NO	01	68.00
TCGA-55-8301-01A	TCGA-55-8301-01A-11	d38b33d6-470a-4a93-bbd8-229d217931ea	[Not Available]	2012-05-09	NO	11	30.00
TCGA-55-8301-10A	TCGA-55-8301-10A-01	ad7e5009-cdbb-4806-b2b4-bfecf7debf69	[Not Available]	2012-05-11	NO	01	[Not Available]
TCGA-55-8301-11A	TCGA-55-8301-11A-01	e8de3124-52a4-406f-85f5-ba273b609dee	[Not Available]	2012-05-09	NO	01	65.00
TCGA-69-8253-01A	TCGA-69-8253-01A-11	dba221ff-68ef-49f6-975d-0e7c7dcd920e	[Not Available]	2012-04-10	NO	11	35.00
TCGA-69-8253-10A	TCGA-69-8253-10A-01	ef082756-30b9-4235-a6d8-e23065332b39	[Not Available]	2012-04-12	NO	01	[Not Available]
TCGA-69-8254-01A	TCGA-69-8254-01A-11	978dcdf4-7b72-453b-a54e-075782cb7750	[Not Available]	2012-04-10	NO	11	26.00
TCGA-69-8254-10A	TCGA-69-8254-10A-01	88f82da9-d5d1-4fe1-9b48-a5357f118b30	[Not Available]	2012-04-12	NO	01	[Not Available]
TCGA-69-8255-01A	TCGA-69-8255-01A-11	2c70e4d9-893b-4e15-aad3-871f0dc7f797	[Not Available]	2012-04-10	NO	11	15.00
TCGA-69-8255-10A	TCGA-69-8255-10A-01	6a24ef56-3ce8-476b-9d87-66dfb26a76c2	[Not Available]	2012-04-12	NO	01	[Not Available]
TCGA-86-8278-01A	TCGA-86-8278-01A-11	dec2df86-383e-4053-bb4b-0dcbd9c74140	[Not Available]	2012-04-16	NO	11	37.00
TCGA-86-8278-10A	TCGA-86-8278-10A-01	2f2dc817-9fdd-4e4f-b029-b5be8f23fe5a	[Not Available]	2012-04-23	NO	01	[Not Available]
TCGA-86-8279-01A	TCGA-86-8279-01A-11	90044d99-6728-4637-89a2-e91eaed0eb32	[Not Available]	2012-04-16	NO	11	38.00
TCGA-86-8279-10A	TCGA-86-8279-10A-01	141fd6ff-9352-4d4e-a304-c0d20d726b8f	[Not Available]	2012-04-23	NO	01	[Not Available]
TCGA-86-8280-01A	TCGA-86-8280-01A-11	17f0536d-c525-4756-b9ba-d3f0845422f3	[Not Available]	2012-04-16	NO	11	38.00
TCGA-86-8280-10A	TCGA-86-8280-10A-01	fd2b196d-346c-48bc-a4ad-151e3b19a459	[Not Available]	2012-04-23	NO	01	[Not Available]
TCGA-86-8281-01A	TCGA-86-8281-01A-11	ce006ca7-2dfe-4b34-adc2-f05a43cb18c5	[Not Available]	2012-04-16	NO	11	31.00
TCGA-86-8281-10A	TCGA-86-8281-10A-01	741b8ace-aace-4ac0-9705-ff4ca17826d2	[Not Available]	2012-04-23	NO	01	[Not Available]
TCGA-93-8067-01A	TCGA-93-8067-01A-11	319a5da6-29a7-4f32-9d85-e0935151c379	[Not Available]	2012-03-14	NO	11	39.00
TCGA-93-8067-01C	TCGA-93-8067-01C-01	56BD0EA1-6220-4C7E-9867-883A946DA8B9	[Not Available]	2014-03-05	YES	01	[Not Available]
TCGA-93-8067-01D	TCGA-93-8067-01D-01	F64E5CBA-A3D4-4134-B7D2-4B79BC542456	[Not Available]	2014-03-11	YES	01	[Not Available]
TCGA-93-8067-10A	TCGA-93-8067-10A-01	e5413bfa-c517-409f-a318-7e48371257d5	[Not Available]	2012-03-16	NO	01	[Not Available]
TCGA-97-8171-01A	TCGA-97-8171-01A-11	d5a61d42-21f8-433b-9c4b-add1835c552c	[Not Available]	2012-04-09	NO	11	40.00
TCGA-97-8171-10A	TCGA-97-8171-10A-01	8cd1c16a-ac2a-4d36-8280-73d35616ce2d	[Not Available]	2012-04-13	NO	01	[Not Available]
TCGA-97-8172-01A	TCGA-97-8172-01A-11	b88c3b3e-a9ae-4a16-b951-2e9171369c1e	[Not Available]	2012-04-09	NO	11	37.00
TCGA-97-8172-10A	TCGA-97-8172-10A-01	051b887d-9350-43f0-838a-8a858352d120	[Not Available]	2012-04-13	NO	01	[Not Available]
TCGA-97-8174-01A	TCGA-97-8174-01A-11	215fb1d9-591a-4bdd-b816-db122a00e0cf	[Not Available]	2012-04-09	NO	11	36.00
TCGA-97-8174-10A	TCGA-97-8174-10A-01	fdc15928-dfd8-4c75-8c19-8b1dea8130e2	[Not Available]	2012-04-13	NO	01	[Not Available]
TCGA-97-8175-01A	TCGA-97-8175-01A-11	7b0460be-291d-4285-b9e8-b23307bafc3c	[Not Available]	2012-04-05	NO	11	37.00
TCGA-97-8175-10A	TCGA-97-8175-10A-01	2d5fcbab-6244-4e89-b063-975b77b11b09	[Not Available]	2012-04-13	NO	01	[Not Available]
TCGA-97-8177-01A	TCGA-97-8177-01A-11	5dc7f30e-4efe-451c-915f-3f4d563f8908	[Not Available]	2012-04-05	NO	11	40.00
TCGA-97-8177-10A	TCGA-97-8177-10A-01	11e72c41-2aa5-40f9-a789-65e990afd03f	[Not Available]	2012-04-13	NO	01	[Not Available]
TCGA-97-8179-01A	TCGA-97-8179-01A-11	f5e4e217-845e-4d21-b6df-71617b80c0c9	[Not Available]	2012-04-05	NO	11	30.00
TCGA-97-8179-10A	TCGA-97-8179-10A-01	ac23fa3d-70ff-46a1-81c4-96c622ecde89	[Not Available]	2012-04-13	NO	01	[Not Available]
TCGA-50-8457-01A	TCGA-50-8457-01A-11	2ff06e57-16c6-4dbf-a623-1774d811aecf	[Not Available]	2012-06-08	NO	11	31.00
TCGA-50-8457-10A	TCGA-50-8457-10A-01	d0efffaf-c40d-4dad-9e20-c80e4e7465f1	[Not Available]	2012-06-13	NO	01	[Not Available]
TCGA-50-8457-11A	TCGA-50-8457-11A-01	72dfccb5-1365-43ea-9f6b-716c7addc83c	[Not Available]	2012-06-08	NO	01	66.00
TCGA-50-8459-01A	TCGA-50-8459-01A-11	1131548e-6eb0-475c-a97c-97ef02ab629d	[Not Available]	2012-06-08	NO	11	33.00
TCGA-50-8459-10A	TCGA-50-8459-10A-01	ed866580-b74f-4d01-ae18-9b1a78626dba	[Not Available]	2012-06-13	NO	01	[Not Available]
TCGA-50-8459-11A	TCGA-50-8459-11A-01	69863721-851f-47b5-9fb4-100984dd4bd6	[Not Available]	2012-06-08	NO	01	70.00
TCGA-50-8460-01A	TCGA-50-8460-01A-11	8e7df2d5-33a8-4ce5-be16-cfb8fc77915e	[Not Available]	2012-06-08	NO	11	31.00
TCGA-50-8460-10A	TCGA-50-8460-10A-01	836c6694-41d3-4ec9-a956-53bfa5eda084	[Not Available]	2012-06-13	NO	01	[Not Available]
TCGA-50-8460-11A	TCGA-50-8460-11A-01	6822c62d-6431-4e2c-bbbb-5bcb3b2cfe8e	[Not Available]	2012-06-08	NO	01	61.00
TCGA-55-8302-01A	TCGA-55-8302-01A-11	075a4b11-4646-4a77-84b4-c6a51fec5a1c	[Not Available]	2012-05-09	NO	11	25.00
TCGA-55-8302-10A	TCGA-55-8302-10A-01	23e70cbe-44b0-4b4d-b321-ed43c8f088a1	[Not Available]	2012-05-11	NO	01	[Not Available]
TCGA-62-8394-01A	TCGA-62-8394-01A-11	b01382ad-741c-4def-9511-f57fe899577f	[Not Available]	2012-05-17	NO	11	34.00
TCGA-62-8394-10A	TCGA-62-8394-10A-01	0bcf1126-ae20-46dc-b9db-cc9ca280af64	[Not Available]	2012-05-14	NO	01	[Not Available]
TCGA-62-8394-11A	TCGA-62-8394-11A-01	e57a42cc-89b4-4ad0-8e12-ab41faedc871	[Not Available]	2012-05-16	NO	01	60.00
TCGA-62-8395-01A	TCGA-62-8395-01A-11	b8741f49-8c4b-4dee-bff8-706d9f2f4416	[Not Available]	2012-05-17	NO	11	39.00
TCGA-62-8395-10A	TCGA-62-8395-10A-01	67e97373-4b4d-4e57-be69-9e3e3cff283b	[Not Available]	2012-05-14	NO	01	[Not Available]
TCGA-62-8395-11A	TCGA-62-8395-11A-01	ecb3832e-2573-4931-a897-ba4e55495ee4	[Not Available]	2012-05-16	NO	01	60.00
TCGA-62-8397-01A	TCGA-62-8397-01A-11	db189ef5-c61b-4775-9db3-d931e9a71c24	[Not Available]	2012-05-17	NO	11	40.00
TCGA-62-8397-10A	TCGA-62-8397-10A-01	581c5019-83a2-40dc-952f-6d44679b69b8	[Not Available]	2012-05-14	NO	01	[Not Available]
TCGA-62-8397-11A	TCGA-62-8397-11A-01	777221db-56f4-4e40-a5e5-1a3ecf2793db	[Not Available]	2012-05-16	NO	01	57.00
TCGA-62-8398-01A	TCGA-62-8398-01A-11	d7299512-935c-45e9-be86-b690f5663394	[Not Available]	2012-05-17	NO	11	33.00
TCGA-62-8398-10A	TCGA-62-8398-10A-01	0dc4798e-5573-4f2d-9855-731923c2072c	[Not Available]	2012-05-14	NO	01	[Not Available]
TCGA-62-8398-11A	TCGA-62-8398-11A-01	b7f03696-a9c4-41c4-9e6f-c4fda96970b5	[Not Available]	2012-05-16	NO	01	57.00
TCGA-62-8399-01A	TCGA-62-8399-01A-21	25c09e9e-97ea-4f50-a5ad-2ff21ba0c97a	[Not Available]	2012-05-17	NO	21	37.00
TCGA-62-8399-10A	TCGA-62-8399-10A-01	15ef6718-8e5f-4589-a628-cfda853eb811	[Not Available]	2012-05-14	NO	01	[Not Available]
TCGA-62-8399-11A	TCGA-62-8399-11A-01	72097a0c-db62-4ab6-b895-a9c00a7f76c4	[Not Available]	2012-05-16	NO	01	55.00
TCGA-62-8402-01A	TCGA-62-8402-01A-11	296bbcf0-74bc-4713-91ed-5f87fe542188	[Not Available]	2012-05-17	NO	11	35.00
TCGA-62-8402-10A	TCGA-62-8402-10A-01	e98a61b1-fad0-41e8-bd19-1bf153caf97d	[Not Available]	2012-05-14	NO	01	[Not Available]
TCGA-62-8402-11A	TCGA-62-8402-11A-01	e4498a61-14d4-4110-bcd6-9dfef0dddd09	[Not Available]	2012-05-16	NO	01	63.00
TCGA-69-8453-01A	TCGA-69-8453-01A-12	351baf47-2285-4a3c-ba7d-b2e0fe23a85f	[Not Available]	2012-05-30	NO	12	38.00
TCGA-69-8453-10A	TCGA-69-8453-10A-01	3061a6b2-1b8b-4272-abd1-c8223ccb7161	[Not Available]	2012-05-31	NO	01	[Not Available]
TCGA-86-8358-01A	TCGA-86-8358-01A-11	24864017-4e97-4ea1-ba4a-7695adc02ed0	[Not Available]	2012-05-15	NO	11	42.00
TCGA-86-8358-10A	TCGA-86-8358-10A-01	03434194-7590-46b1-953a-5379c713ea48	[Not Available]	2012-05-22	NO	01	[Not Available]
TCGA-86-8359-01A	TCGA-86-8359-01A-11	5bcb7cd9-6a78-48ac-9f3d-50648879c2d4	[Not Available]	2012-05-15	NO	11	38.00
TCGA-86-8359-10A	TCGA-86-8359-10A-01	fe2ff5d0-c5b6-4967-9aa8-51bd15ca5498	[Not Available]	2012-05-22	NO	01	[Not Available]
TCGA-95-8494-01A	TCGA-95-8494-01A-11	2f31af1d-93e4-4d1e-842d-5378f4b00d10	[Not Available]	2012-06-07	NO	11	35.00
TCGA-95-8494-10A	TCGA-95-8494-10A-01	47f818fd-0052-4292-a861-b2d29e244b48	[Not Available]	2012-06-12	NO	01	[Not Available]
TCGA-55-8505-01A	TCGA-55-8505-01A-11	7921d476-8b5c-425f-9c38-841a98b75dd3	[Not Available]	2012-06-21	NO	11	30.00
TCGA-55-8505-10A	TCGA-55-8505-10A-01	582f076b-eef9-437e-bef9-140fcf9fd5f2	[Not Available]	2012-06-26	NO	01	[Not Available]
TCGA-55-8505-11A	TCGA-55-8505-11A-01	2f13da1e-a48d-4fbe-98fe-0a734c53cf74	[Not Available]	2012-06-21	NO	01	68.00
TCGA-55-8506-01A	TCGA-55-8506-01A-11	4089e5a4-3be4-44a8-82dd-6961ed740aa1	[Not Available]	2012-06-21	NO	11	43.00
TCGA-55-8506-10A	TCGA-55-8506-10A-01	0cd43489-1010-401e-8732-0666c2a4158d	[Not Available]	2012-06-26	NO	01	[Not Available]
TCGA-55-8506-11A	TCGA-55-8506-11A-01	dcf64a21-01b0-451b-8c38-4816ea92c61a	[Not Available]	2012-06-21	NO	01	64.00
TCGA-55-8507-01A	TCGA-55-8507-01A-11	eb4cca57-4db7-4679-a968-ae0f5fa04f1d	[Not Available]	2012-06-21	NO	11	43.00
TCGA-55-8507-10A	TCGA-55-8507-10A-01	af9dd1dc-59f1-48e1-aff8-4856b35b2cee	[Not Available]	2012-06-26	NO	01	[Not Available]
TCGA-55-8507-11A	TCGA-55-8507-11A-01	e476074b-52c8-4113-8663-65bc947a4275	[Not Available]	2012-06-21	NO	01	67.00
TCGA-55-8508-01A	TCGA-55-8508-01A-11	18b3cf8f-f490-40f4-8ee5-290bbd9faafd	[Not Available]	2012-06-21	NO	11	40.00
TCGA-55-8508-10A	TCGA-55-8508-10A-01	d35917ad-4957-48c8-9ba6-ea2b49e44642	[Not Available]	2012-06-26	NO	01	[Not Available]
TCGA-55-8508-11A	TCGA-55-8508-11A-01	52c12356-f2f3-4391-bbf3-54ff1371df6d	[Not Available]	2012-06-21	NO	01	62.00
TCGA-55-8510-01A	TCGA-55-8510-01A-11	2bbf3705-b2e2-4729-b15b-d34e3a15050d	[Not Available]	2012-06-21	NO	11	40.00
TCGA-55-8510-10A	TCGA-55-8510-10A-01	bf1ebdb5-fa49-40b7-8dc9-81e434e93e46	[Not Available]	2012-06-27	NO	01	[Not Available]
TCGA-55-8511-01A	TCGA-55-8511-01A-11	19fcf2b9-31a6-4d5e-8a2c-b37a3be7a389	[Not Available]	2012-06-21	NO	11	38.00
TCGA-55-8511-10A	TCGA-55-8511-10A-01	d4e4e20c-9cb7-4d63-9445-6eabad940e9f	[Not Available]	2012-06-27	NO	01	[Not Available]
TCGA-55-8511-11A	TCGA-55-8511-11A-01	21113586-4029-477d-ba15-b0caed2b2532	[Not Available]	2012-06-21	NO	01	61.00
TCGA-55-8512-01A	TCGA-55-8512-01A-11	26401956-63c4-409f-8a57-36d200ef0d45	[Not Available]	2012-06-21	NO	11	39.00
TCGA-55-8512-10A	TCGA-55-8512-10A-01	13707910-7c3d-4a8e-a281-e729e60128c6	[Not Available]	2012-06-27	NO	01	[Not Available]
TCGA-55-8512-11A	TCGA-55-8512-11A-01	d8609cf6-8078-4978-aea2-95462301e4a5	[Not Available]	2012-06-21	NO	01	70.00
TCGA-55-8513-01A	TCGA-55-8513-01A-11	f518239e-3b11-4d36-a3a6-7d914c739087	[Not Available]	2012-06-21	NO	11	40.00
TCGA-55-8513-10A	TCGA-55-8513-10A-01	5895481c-54c4-4c7c-b450-36c782129a49	[Not Available]	2012-06-27	NO	01	[Not Available]
TCGA-55-8513-11A	TCGA-55-8513-11A-01	594527f8-2030-4647-883f-dcdeb955c421	[Not Available]	2012-06-21	NO	01	60.00
TCGA-55-8514-01A	TCGA-55-8514-01A-11	90c4ce20-0e54-450f-bb4d-371a0288db17	[Not Available]	2012-06-21	NO	11	41.00
TCGA-55-8514-10A	TCGA-55-8514-10A-01	92ce73f3-85d2-4914-8ede-57192be1397d	[Not Available]	2012-06-27	NO	01	[Not Available]
TCGA-55-8514-11A	TCGA-55-8514-11A-01	ad117e16-e74d-47d4-8ed5-f52594575549	[Not Available]	2012-06-21	NO	01	63.00
TCGA-55-8614-01A	TCGA-55-8614-01A-11	734b26f9-44b5-4f1d-bff4-9ca25fffe549	[Not Available]	2012-08-01	NO	11	42.00
TCGA-55-8614-10A	TCGA-55-8614-10A-01	8613216f-4c92-43d5-a90d-fd92534a25d0	[Not Available]	2012-08-02	NO	01	[Not Available]
TCGA-55-8614-11A	TCGA-55-8614-11A-01	7b0ba430-9b18-4c19-a3c4-186a6cc813a6	[Not Available]	2012-08-01	NO	01	59.00
TCGA-55-8615-01A	TCGA-55-8615-01A-11	05045e8e-c05a-4325-9f0f-b630b9a035a6	[Not Available]	2012-08-01	NO	11	38.00
TCGA-55-8615-10A	TCGA-55-8615-10A-01	4c52a45e-c868-43b8-8915-1ef3e16ec8c7	[Not Available]	2012-08-02	NO	01	[Not Available]
TCGA-55-8615-11A	TCGA-55-8615-11A-01	fcae1439-5279-4284-8bd3-fe8ffdf19148	[Not Available]	2012-08-01	NO	01	60.00
TCGA-55-8616-01A	TCGA-55-8616-01A-11	15230caa-7142-4dac-83cc-ce9083a64a1d	[Not Available]	2012-08-01	NO	11	32.00
TCGA-55-8616-10A	TCGA-55-8616-10A-01	bbfa7594-ec53-4aba-b5a5-3d668b9bd93d	[Not Available]	2012-08-02	NO	01	[Not Available]
TCGA-55-8616-11A	TCGA-55-8616-11A-01	72fc1e04-5d0c-4a1d-9160-c8770102e2b5	[Not Available]	2012-08-01	NO	01	65.00
TCGA-55-8619-01A	TCGA-55-8619-01A-11	a1ddca68-10da-490a-b3f2-ccf8df12ddb5	[Not Available]	2012-08-01	NO	11	40.00
TCGA-55-8619-10A	TCGA-55-8619-10A-01	ffa04c10-6383-49a7-a30a-c127817328db	[Not Available]	2012-08-02	NO	01	[Not Available]
TCGA-55-8619-11A	TCGA-55-8619-11A-01	2b2d3b8b-f73e-4736-95e4-a2c3f6c2741d	[Not Available]	2012-08-01	NO	01	76.00
TCGA-55-8620-01A	TCGA-55-8620-01A-11	ab359924-49cc-4163-8f14-6d4312f25923	[Not Available]	2012-08-01	NO	11	40.00
TCGA-55-8620-10A	TCGA-55-8620-10A-01	80a02838-e04a-4728-b62a-e4f0b11e2991	[Not Available]	2012-08-02	NO	01	[Not Available]
TCGA-55-8620-11A	TCGA-55-8620-11A-01	5c53579a-060c-4f3f-9b21-64f8facfa0b3	[Not Available]	2012-08-01	NO	01	66.00
TCGA-55-8621-01A	TCGA-55-8621-01A-11	7faed482-988b-4d3c-b838-8fadba4039c0	[Not Available]	2012-08-01	NO	11	31.00
TCGA-55-8621-10A	TCGA-55-8621-10A-01	3ea026f6-1cb0-4b30-bff0-da31ef7a1f1c	[Not Available]	2012-08-02	NO	01	[Not Available]
TCGA-55-8621-11A	TCGA-55-8621-11A-01	2f0d74cd-022b-4557-9217-f398b7b81d0e	[Not Available]	2012-08-01	NO	01	69.00
TCGA-71-8520-01A	TCGA-71-8520-01A-11	3496d36c-1fd9-4144-b73f-2672c766526c	[Not Available]	2012-06-18	NO	11	29.00
TCGA-71-8520-10A	TCGA-71-8520-10A-01	34bc243a-2b42-4290-b965-5dc24df563e0	[Not Available]	2012-06-21	NO	01	[Not Available]
TCGA-78-8640-01A	TCGA-78-8640-01A-11	c4ecc7b4-f416-4345-8e36-a623654e0a80	[Not Available]	2012-07-24	NO	11	42.00
TCGA-78-8640-11A	TCGA-78-8640-11A-01	a4ee55bc-2a32-4591-86cf-3a2d93081305	[Not Available]	2012-07-17	NO	01	66.00
