bcr_sample_barcode	bcr_portion_barcode	bcr_portion_uuid	LCE	date_of_creation	is_ffpe	portion_number	weight
TCGA-56-8626-10A	TCGA-56-8626-10A-01	dcb79ba0-9020-4d8e-872d-9678e6325dfe	[Not Available]	2012-08-02	NO	01	[Not Available]
TCGA-56-8628-01A	TCGA-56-8628-01A-11	d39fc230-b623-4b82-b75b-396a2cb84e77	[Not Available]	2012-08-01	NO	11	41.00
TCGA-56-8628-10A	TCGA-56-8628-10A-01	8d8479c2-a694-4120-8218-a5633eb463c5	[Not Available]	2012-08-02	NO	01	[Not Available]
TCGA-56-8628-11A	TCGA-56-8628-11A-01	e660bb2d-cb33-4f7d-9a45-b28bb661a3e4	[Not Available]	2012-08-01	NO	01	74.00
TCGA-56-8629-01A	TCGA-56-8629-01A-11	e26159ec-99c4-4212-9743-1f966bfc4d93	[Not Available]	2012-08-01	NO	11	36.00
TCGA-56-8629-10A	TCGA-56-8629-10A-01	3f632928-aaf6-4272-aecf-7315b6ce168b	[Not Available]	2012-08-02	NO	01	[Not Available]
TCGA-56-8629-11A	TCGA-56-8629-11A-01	3187ab9a-64c3-43bd-9061-9c034123c82d	[Not Available]	2012-08-01	NO	01	74.00
TCGA-77-8153-01A	TCGA-77-8153-01A-11	dd205972-2c1d-4a15-a7a2-18e795fedf50	[Not Available]	2012-03-29	NO	11	[Not Available]
TCGA-77-8153-11A	TCGA-77-8153-11A-01	ad51d799-fc49-4978-93b1-85f386f37600	[Not Available]	2012-07-17	NO	01	70.00
TCGA-85-8580-01A	TCGA-85-8580-01A-31	d08d7de8-1e98-4f79-aa28-eebcec1f7903	[Not Available]	2012-07-24	NO	31	41.00
TCGA-85-8580-10A	TCGA-85-8580-10A-01	99943ddc-c6df-4873-8d43-f402b8f17a0d	[Not Available]	2012-08-10	NO	01	[Not Available]
TCGA-85-8582-01A	TCGA-85-8582-01A-21	8f666806-1fe1-47bb-ba9c-b56f8edadef3	[Not Available]	2012-06-29	NO	21	34.00
TCGA-85-8582-10A	TCGA-85-8582-10A-01	4e73b744-92e3-4fd7-9a75-faf3efb09e31	[Not Available]	2012-07-03	NO	01	[Not Available]
TCGA-85-8584-01A	TCGA-85-8584-01A-11	4a782044-259e-4c27-9e62-83154d291cd2	[Not Available]	2012-07-11	NO	11	42.00
TCGA-85-8584-10A	TCGA-85-8584-10A-01	eaff2779-ef76-42f1-8d63-081398906afc	[Not Available]	2012-07-13	NO	01	[Not Available]
TCGA-85-8664-01A	TCGA-85-8664-01A-11	c1d6ac1e-140e-48b1-a142-fa9a478cfb79	[Not Available]	2012-07-16	NO	11	32.00
TCGA-85-8664-10A	TCGA-85-8664-10A-01	0f0d07f8-aa68-403b-a6e2-dc9b5684d5c3	[Not Available]	2012-07-25	NO	01	[Not Available]
TCGA-85-8666-01A	TCGA-85-8666-01A-11	21394440-194e-41d8-8806-f16ea8df2223	[Not Available]	2012-07-16	NO	11	38.00
TCGA-85-8666-10A	TCGA-85-8666-10A-01	3902a7f1-e5eb-4f2f-8049-0089c8dfb374	[Not Available]	2012-07-25	NO	01	[Not Available]
TCGA-43-A474-01A	TCGA-43-A474-01A-11	6B7AAC64-C754-47B8-B836-325637FF05D7	[Not Available]	2012-09-24	NO	11	30.00
TCGA-43-A474-10A	TCGA-43-A474-10A-01	74EDED3F-9B62-4E53-B01C-BB9E63DBFE7C	[Not Available]	2012-09-25	NO	01	2.00
TCGA-43-A475-01A	TCGA-43-A475-01A-11	25BF60D8-42BA-435A-AA6F-20CA29BBF5B5	[Not Available]	2012-09-24	NO	11	30.00
TCGA-43-A475-10A	TCGA-43-A475-10A-01	4A270102-F71B-4849-A85F-0CFC9B866ECA	[Not Available]	2012-09-25	NO	01	2.00
TCGA-56-A49D-01A	TCGA-56-A49D-01A-11	5410488A-ED04-408B-807C-E5897FFE0FFE	[Not Available]	2012-09-07	NO	11	30.00
TCGA-56-A49D-10A	TCGA-56-A49D-10A-01	E4757DB8-F46C-479F-B109-1247078E01A5	[Not Available]	2012-09-11	NO	01	2.00
TCGA-56-A4BW-01A	TCGA-56-A4BW-01A-11	B0BAB69C-C19D-42B0-8C3B-92EE60B844AE	[Not Available]	2012-10-05	NO	11	30.00
TCGA-56-A4BW-10A	TCGA-56-A4BW-10A-01	F3C9D97A-439B-4C1D-8A37-E3D524B0F23A	[Not Available]	2012-10-10	NO	01	2.00
TCGA-56-A4BX-01A	TCGA-56-A4BX-01A-11	0B49453C-7545-480A-9708-34BBA7E86D2B	[Not Available]	2012-10-05	NO	11	30.00
TCGA-56-A4BX-10A	TCGA-56-A4BX-10A-01	A6D48EDE-D137-441F-8322-CA5CA6F0FD2A	[Not Available]	2012-10-10	NO	01	2.00
TCGA-56-A4BY-01A	TCGA-56-A4BY-01A-11	129C2D13-F984-49B4-AE99-72A182773386	[Not Available]	2012-10-05	NO	11	30.00
TCGA-56-A4BY-10A	TCGA-56-A4BY-10A-01	F345C6AD-F525-4B69-A9EA-AE18160631A7	[Not Available]	2012-10-10	NO	01	2.00
TCGA-58-A46J-01A	TCGA-58-A46J-01A-11	6A44CE27-1DDA-4F17-B6E1-E06947A7167C	[Not Available]	2012-09-10	NO	11	30.00
TCGA-58-A46J-10A	TCGA-58-A46J-10A-01	B2590D30-0651-400D-8B93-FD138638A768	[Not Available]	2012-08-31	NO	01	[Not Available]
TCGA-58-A46K-01A	TCGA-58-A46K-01A-11	26BBE842-398A-4315-8E36-0BE711690051	[Not Available]	2012-09-10	NO	11	30.00
TCGA-58-A46K-10A	TCGA-58-A46K-10A-01	B4AFAB47-7860-48DD-AACF-330279C4CE7B	[Not Available]	2012-08-31	NO	01	[Not Available]
TCGA-58-A46L-01A	TCGA-58-A46L-01A-11	29B46878-0088-4B99-BF13-12CC0FBC31E1	[Not Available]	2012-09-10	NO	11	30.00
TCGA-58-A46L-10A	TCGA-58-A46L-10A-01	A31FA37E-43A9-4AE8-9B69-3BAD45B4E5A6	[Not Available]	2012-08-31	NO	01	[Not Available]
TCGA-58-A46M-01A	TCGA-58-A46M-01A-11	20DFDC26-A841-40FD-BCC9-4A6D60F6D368	[Not Available]	2012-09-10	NO	11	30.00
TCGA-58-A46M-10A	TCGA-58-A46M-10A-01	83A9CA05-CABD-44AC-BC61-D5F2591DC5EC	[Not Available]	2012-08-31	NO	01	[Not Available]
TCGA-58-A46N-01A	TCGA-58-A46N-01A-11	447E5A85-3680-4546-82C4-ABE9C4D78C92	[Not Available]	2012-09-07	NO	11	30.00
TCGA-58-A46N-10A	TCGA-58-A46N-10A-01	9A373EE1-96BE-4E75-BDAA-F27D70B7C4D1	[Not Available]	2012-08-31	NO	01	[Not Available]
TCGA-85-A4CN-01A	TCGA-85-A4CN-01A-11	20D90F98-D582-487D-B3A8-1114EEF7D483	[Not Available]	2012-10-09	NO	11	30.00
TCGA-85-A4CN-10A	TCGA-85-A4CN-10A-01	5FBD088E-A201-49A9-8C61-D77CCE397F5F	[Not Available]	2012-10-16	NO	01	2.00
TCGA-J1-A4AH-01A	TCGA-J1-A4AH-01A-31	57227355-88A4-4C50-B038-81B6EEF62E0F	[Not Available]	2012-09-25	NO	31	30.00
TCGA-J1-A4AH-10A	TCGA-J1-A4AH-10A-01	64FEE328-8620-46C1-A692-C4FD2B060504	[Not Available]	2012-09-27	NO	01	2.00
TCGA-85-A4JC-01A	TCGA-85-A4JC-01A-11	32564444-3265-4011-B11C-8A2D713213B8	[Not Available]	2012-10-26	NO	11	30.00
TCGA-85-A4JC-10A	TCGA-85-A4JC-10A-01	9313E074-523A-47C8-BB36-38E097F9840E	[Not Available]	2012-11-06	NO	01	2.00
TCGA-85-A4PA-01A	TCGA-85-A4PA-01A-11	773A9A2D-7BF6-46A2-921B-6F45FA45EEF8	[Not Available]	2012-11-08	NO	11	30.00
TCGA-85-A4PA-10A	TCGA-85-A4PA-10A-01	A88B6F8F-E00C-4394-9CAF-38EB736B5E4A	[Not Available]	2012-11-15	NO	01	2.00
TCGA-85-A4QR-01A	TCGA-85-A4QR-01A-11	40A25BF1-9B62-4643-9082-F571D907F1DF	[Not Available]	2012-11-12	NO	11	30.00
TCGA-85-A4QR-10A	TCGA-85-A4QR-10A-01	8AB04C9F-1784-4C1C-A1E6-C285A7CC8AEF	[Not Available]	2012-11-26	NO	01	2.00
TCGA-90-A4ED-01A	TCGA-90-A4ED-01A-31	A7147328-4C88-4EB7-B28C-CF095481F12C	[Not Available]	2012-10-23	NO	31	30.00
TCGA-90-A4ED-10A	TCGA-90-A4ED-10A-01	68DAADE6-CDA6-4305-AD49-CED62BD33F46	[Not Available]	2012-11-01	NO	01	2.00
TCGA-90-A4EE-01A	TCGA-90-A4EE-01A-11	4B794166-5542-4FD5-9783-A7C7A62AF476	[Not Available]	2012-10-13	NO	11	30.00
TCGA-90-A4EE-10B	TCGA-90-A4EE-10B-01	F7BE105E-8C4B-4121-851B-C5C29645610B	[Not Available]	2012-10-30	NO	01	2.00
TCGA-94-A4VJ-01A	TCGA-94-A4VJ-01A-11	C41225A1-44B6-49E8-B359-ECEA3940012B	[Not Available]	2012-11-07	NO	11	30.00
TCGA-94-A4VJ-10A	TCGA-94-A4VJ-10A-01	6C2A8680-DBC3-4226-999E-F6DBF744F2C6	[Not Available]	2012-11-26	NO	01	2.00
TCGA-96-A4JK-01A	TCGA-96-A4JK-01A-11	E7937425-595C-4C17-A023-AB570572217C	[Not Available]	2012-10-26	NO	11	30.00
TCGA-96-A4JK-10A	TCGA-96-A4JK-10A-01	7358D256-C000-4334-9D6A-B1C95AC0502F	[Not Available]	2012-11-02	NO	01	2.00
TCGA-96-A4JL-01A	TCGA-96-A4JL-01A-11	C9EC1C27-D78F-461C-A5D1-6B7A91296616	[Not Available]	2012-10-26	NO	11	30.00
TCGA-96-A4JL-10A	TCGA-96-A4JL-10A-01	CAF7ACE2-F23A-49C6-A299-D91667B8FB08	[Not Available]	2012-11-02	NO	01	2.00
TCGA-L3-A4E7-01A	TCGA-L3-A4E7-01A-11	63500F07-9B26-4025-A26B-D37977C1FE15	[Not Available]	2012-10-19	NO	11	30.00
TCGA-L3-A4E7-10A	TCGA-L3-A4E7-10A-01	828B1819-F7D9-436D-B210-76D7BD5AE6C9	[Not Available]	2012-10-25	NO	01	2.00
TCGA-LA-A446-01A	TCGA-LA-A446-01A-21	3BAA7D66-10E8-45D5-9650-7DE6C131D749	[Not Available]	2012-11-16	NO	21	30.00
TCGA-LA-A446-10A	TCGA-LA-A446-10A-01	26A641CC-227F-4941-8EC0-B62FCB887E4F	[Not Available]	2012-11-30	NO	01	2.00
TCGA-33-A4WN-01A	TCGA-33-A4WN-01A-11	D2E1C40C-C810-4097-8DD3-1688C2B81705	[Not Available]	2012-11-13	NO	11	30.00
TCGA-33-A4WN-10A	TCGA-33-A4WN-10A-01	436E07AB-2F3C-4C1F-A964-35A2030D6CBE	[Not Available]	2012-11-30	NO	01	2.00
TCGA-56-A4ZJ-01A	TCGA-56-A4ZJ-01A-11	8ED60381-1319-4F3C-83B1-1584EB64A3C1	[Not Available]	2012-11-20	NO	11	30.00
TCGA-56-A4ZJ-10A	TCGA-56-A4ZJ-10A-01	A20BB3D4-8C43-40ED-A96E-6876B12B7017	[Not Available]	2012-12-04	NO	01	2.00
TCGA-56-A4ZK-01A	TCGA-56-A4ZK-01A-11	1E93C4BD-89C4-45EC-9253-50802CCA044B	[Not Available]	2012-11-20	NO	11	30.00
TCGA-56-A4ZK-10A	TCGA-56-A4ZK-10A-01	8D91515C-6843-488A-B937-6A412D68D8A1	[Not Available]	2012-12-04	NO	01	2.00
TCGA-68-A59I-01A	TCGA-68-A59I-01A-11	CF0BC48A-69D8-4E5C-A793-CEE2379AAE42	[Not Available]	2012-12-20	NO	11	30.00
TCGA-68-A59I-10A	TCGA-68-A59I-10A-01	C6D47FB0-76AB-4F0D-A81C-65FAFEDC61F1	[Not Available]	2013-01-07	NO	01	2.00
TCGA-85-A4JB-01A	TCGA-85-A4JB-01A-51	0C166E5F-A5E5-4D7F-B613-192F77C5A491	[Not Available]	2012-12-18	NO	51	30.00
TCGA-85-A4JB-10A	TCGA-85-A4JB-10A-01	DF110D87-486E-41CB-9D54-C34E15F038E3	[Not Available]	2012-12-27	NO	01	2.00
TCGA-85-A4QQ-01A	TCGA-85-A4QQ-01A-41	08A63183-245A-4E22-AC56-C1FA6AE52953	[Not Available]	2012-12-18	NO	41	20.00
TCGA-85-A4QQ-10A	TCGA-85-A4QQ-10A-01	1025D23F-4B7B-46EB-963B-7CA4E35EC920	[Not Available]	2013-01-02	NO	01	2.00
TCGA-85-A50M-01A	TCGA-85-A50M-01A-21	609B2E0C-AA28-4A50-87A6-47146CE16FE3	[Not Available]	2012-11-20	NO	21	30.00
TCGA-85-A50M-10A	TCGA-85-A50M-10A-01	EF5637CA-50F9-4787-A4BD-1997FFA25234	[Not Available]	2012-12-04	NO	01	2.00
TCGA-85-A50Z-01A	TCGA-85-A50Z-01A-21	DE584F84-F4FF-4C71-8EB2-9FDC39832AEE	[Not Available]	2012-12-04	NO	21	30.00
TCGA-85-A50Z-10A	TCGA-85-A50Z-10A-01	C505A597-2E60-4866-A70E-573CDBCACB89	[Not Available]	2012-12-11	NO	01	2.00
TCGA-85-A511-01A	TCGA-85-A511-01A-21	C04D9A73-C6A7-4209-AC80-AAB0D338D21C	[Not Available]	2012-12-04	NO	21	30.00
TCGA-85-A511-10A	TCGA-85-A511-10A-01	77AE373F-7CFE-4371-89A3-49CAAC7E866F	[Not Available]	2012-12-11	NO	01	2.00
TCGA-98-A538-01A	TCGA-98-A538-01A-11	2EE2823B-B240-4C5A-B387-548DB3334EC7	[Not Available]	2012-11-29	NO	11	30.00
TCGA-98-A538-10A	TCGA-98-A538-10A-01	A9D04DAD-5850-4EEF-8DD9-977AA8CAF8F9	[Not Available]	2012-12-05	NO	01	2.00
TCGA-98-A539-01A	TCGA-98-A539-01A-31	E10797C9-D879-401E-BD91-5107DE61CE33	[Not Available]	2012-12-05	NO	31	30.00
TCGA-98-A539-10A	TCGA-98-A539-10A-01	AB878BBF-4949-42CC-8213-4ADACB4F24D4	[Not Available]	2012-12-11	NO	01	2.00
TCGA-98-A53A-01A	TCGA-98-A53A-01A-11	828EDB3C-48E4-4124-9407-D805D2FB615F	[Not Available]	2012-11-29	NO	11	30.00
TCGA-98-A53A-10A	TCGA-98-A53A-10A-01	A3F19312-5B18-4A92-9F48-7044F7343A04	[Not Available]	2012-12-05	NO	01	2.00
TCGA-98-A53B-01A	TCGA-98-A53B-01A-11	E453B921-DB6C-4A6E-87F5-587D03615297	[Not Available]	2012-11-29	NO	11	30.00
TCGA-98-A53B-10A	TCGA-98-A53B-10A-01	A580FB89-364C-421D-B9EC-EB170965AE17	[Not Available]	2012-12-05	NO	01	2.00
TCGA-98-A53C-01A	TCGA-98-A53C-01A-11	13A4185C-4375-42AC-BF81-8B68A25AB1BD	[Not Available]	2012-11-29	NO	11	30.00
TCGA-98-A53C-10A	TCGA-98-A53C-10A-01	DFFDF1C4-3FC7-4A25-900B-F21CD7F2FB45	[Not Available]	2012-12-05	NO	01	2.00
TCGA-98-A53D-01A	TCGA-98-A53D-01A-31	69066680-86E0-4AE4-9EC0-864C3EA4EFD3	[Not Available]	2012-12-05	NO	31	30.00
TCGA-98-A53D-01A	TCGA-98-A53D-01A-32	BC4E974E-1557-4F01-A98E-C7A4BA634446	[Not Available]	2012-12-05	NO	32	20.00
TCGA-98-A53D-10A	TCGA-98-A53D-10A-01	E9DF1582-C6E2-4C16-911D-B1B8E3B34082	[Not Available]	2012-12-11	NO	01	2.00
TCGA-98-A53H-01A	TCGA-98-A53H-01A-12	A782FE44-9FAD-4A65-85B4-338B5EB20D02	[Not Available]	2012-12-03	NO	12	30.00
TCGA-98-A53H-10A	TCGA-98-A53H-10A-01	CEE7EE16-4419-4B0E-AD62-D3BA873FCA43	[Not Available]	2012-12-06	NO	01	2.00
TCGA-98-A53I-01A	TCGA-98-A53I-01A-31	115C2362-2FF9-4B4B-93B4-EA6CA867773E	[Not Available]	2012-12-05	NO	31	30.00
TCGA-98-A53I-10A	TCGA-98-A53I-10A-01	DA394E1E-2FDE-4605-ABD7-2BDE0B2E80FC	[Not Available]	2013-01-02	NO	01	2.00
TCGA-L3-A524-01A	TCGA-L3-A524-01A-11	8DD68F06-7C11-4EF6-B33F-FA4E60EAF8F7	[Not Available]	2012-11-23	NO	11	30.00
TCGA-L3-A524-10A	TCGA-L3-A524-10A-01	A288790A-2D59-4BF8-B590-5E065FB7245D	[Not Available]	2012-12-06	NO	01	2.00
TCGA-MF-A522-01A	TCGA-MF-A522-01A-11	15B13825-9871-4895-85B9-E36F98CFFC95	[Not Available]	2012-11-26	NO	11	30.00
TCGA-MF-A522-10A	TCGA-MF-A522-10A-01	2EA5E745-85AE-483F-B3A2-FA0D6AFDAD0B	[Not Available]	2012-12-04	NO	01	2.00
TCGA-O2-A52S-01A	TCGA-O2-A52S-01A-11	9123D66F-CF05-4710-AA68-82E68FB55DC9	[Not Available]	2012-11-29	NO	11	30.00
TCGA-O2-A52S-10A	TCGA-O2-A52S-10A-01	5510F3BE-6078-4B23-872D-F9429E344C5B	[Not Available]	2012-11-20	NO	01	[Not Available]
TCGA-O2-A52V-01A	TCGA-O2-A52V-01A-31	54CE110A-EE7C-4625-BE2C-7FEA666ED583	[Not Available]	2012-12-05	NO	31	30.00
TCGA-O2-A52V-10A	TCGA-O2-A52V-10A-01	B49090B7-3388-400C-B32C-7CA690F1B9E8	[Not Available]	2012-11-20	NO	01	[Not Available]
TCGA-21-A5DI-01A	TCGA-21-A5DI-01A-31	75B313E9-0448-4E59-9CE1-8CB015AD8456	[Not Available]	2013-01-07	NO	31	30.00
TCGA-21-A5DI-10A	TCGA-21-A5DI-10A-01	82CCAF37-4428-48E6-9210-BC82692768DE	[Not Available]	2012-12-27	NO	01	[Not Available]
TCGA-37-A5EL-01A	TCGA-37-A5EL-01A-11	2185C8EC-7FD0-42F0-84D8-1A439B972764	[Not Available]	2013-01-09	NO	11	30.00
TCGA-37-A5EL-10A	TCGA-37-A5EL-10A-01	1A5FDD77-48BD-4CFD-AAE6-97B74ECE4641	[Not Available]	2013-02-07	NO	01	2.00
TCGA-37-A5EN-01A	TCGA-37-A5EN-01A-21	2432BEBD-420E-4FFE-B3F7-10A904FAE90E	[Not Available]	2013-01-09	NO	21	30.00
TCGA-37-A5EN-10A	TCGA-37-A5EN-10A-01	7A70303D-9A6F-40B4-8342-F479FEECD9DA	[Not Available]	2013-02-07	NO	01	2.00
TCGA-43-A56U-01A	TCGA-43-A56U-01A-11	CC144B4D-CE9C-4A85-B1C4-34C00BAD30D2	[Not Available]	2012-12-12	NO	11	30.00
TCGA-43-A56U-10A	TCGA-43-A56U-10A-01	242D5FBF-DB31-43A5-B4E1-B58D5A9E208C	[Not Available]	2013-01-09	NO	01	2.00
TCGA-43-A56V-01A	TCGA-43-A56V-01A-11	D12C0311-5B49-4B2B-A60A-E0D4C60E8398	[Not Available]	2012-12-12	NO	11	30.00
TCGA-43-A56V-10A	TCGA-43-A56V-10A-01	DCC5A2EB-304E-469B-A13C-D0891D985A80	[Not Available]	2013-01-09	NO	01	2.00
TCGA-63-A5M9-01A	TCGA-63-A5M9-01A-11	08A0A1C1-B1D2-4BCB-B852-F7C04B1C335B	[Not Available]	2013-01-29	NO	11	30.00
TCGA-63-A5M9-10A	TCGA-63-A5M9-10A-01	19B9CDEF-504A-43B0-BE4A-C70D48508C85	[Not Available]	2013-01-31	NO	01	2.00
TCGA-63-A5MB-01A	TCGA-63-A5MB-01A-11	30B5F9AB-5A25-463D-B71F-69DFDB712081	[Not Available]	2013-01-29	NO	11	30.00
TCGA-63-A5MB-10A	TCGA-63-A5MB-10A-01	DF1137E9-F869-4723-85C6-438E0D9BFA54	[Not Available]	2013-01-31	NO	01	2.00
TCGA-63-A5MM-01A	TCGA-63-A5MM-01A-11	24416DD3-3E4B-411F-97E3-EFC9598E7292	[Not Available]	2013-01-29	NO	11	30.00
TCGA-63-A5MM-10A	TCGA-63-A5MM-10A-01	673F3A4B-33BB-4E41-A02E-66CE470AF0A8	[Not Available]	2013-01-31	NO	01	2.00
TCGA-63-A5MP-01A	TCGA-63-A5MP-01A-11	42F390EF-176E-4A41-B911-B90FC3CA13FF	[Not Available]	2013-01-29	NO	11	30.00
TCGA-63-A5MP-10A	TCGA-63-A5MP-10A-01	E2E5D40F-EA74-4C2D-98B9-0C0B26E498A7	[Not Available]	2013-01-31	NO	01	2.00
TCGA-63-A5MS-01A	TCGA-63-A5MS-01A-11	86607C65-9A67-4CF8-AD63-A0E79FC446A5	[Not Available]	2013-01-29	NO	11	30.00
TCGA-63-A5MS-10A	TCGA-63-A5MS-10A-01	0048E6B1-5949-47CF-9690-785E1D971E4D	[Not Available]	2013-01-31	NO	01	2.00
TCGA-63-A5MT-01A	TCGA-63-A5MT-01A-21	0384ED71-AFAB-4205-A0C7-E1F66D18264B	[Not Available]	2013-01-29	NO	21	30.00
TCGA-63-A5MT-10A	TCGA-63-A5MT-10A-01	3063D0B1-1BD8-45FA-94AA-16DF7E6B6F46	[Not Available]	2013-01-31	NO	01	2.00
TCGA-63-A5MU-01A	TCGA-63-A5MU-01A-11	B4B43926-D888-4038-A02F-7FFFF46C34CB	[Not Available]	2013-01-29	NO	11	30.00
TCGA-63-A5MU-10A	TCGA-63-A5MU-10A-01	E369BC7A-F8A3-422D-AE5D-8CA34405E17F	[Not Available]	2013-02-02	NO	01	2.00
TCGA-63-A5MV-01A	TCGA-63-A5MV-01A-21	9DBBEF01-80CB-46B6-8B40-90A1582ABB68	[Not Available]	2013-01-29	NO	21	30.00
TCGA-63-A5MV-10A	TCGA-63-A5MV-10A-01	9840618D-402E-4D17-8472-256A0F41B187	[Not Available]	2013-02-02	NO	01	2.00
TCGA-63-A5MW-01A	TCGA-63-A5MW-01A-11	D00E1751-E622-4900-931D-E31F7E11550E	[Not Available]	2013-01-29	NO	11	30.00
TCGA-63-A5MW-10A	TCGA-63-A5MW-10A-01	94E39133-5FF9-4A62-9E08-0330817390B7	[Not Available]	2013-02-02	NO	01	2.00
TCGA-63-A5MY-01A	TCGA-63-A5MY-01A-11	21BBF852-E163-49FC-9DB9-F1B798B14571	[Not Available]	2013-01-29	NO	11	30.00
TCGA-63-A5MY-10A	TCGA-63-A5MY-10A-01	CC3CB081-6C06-4B5C-A698-FD2EDC52C5C6	[Not Available]	2013-02-02	NO	01	2.00
TCGA-68-A59J-01A	TCGA-68-A59J-01A-21	F3116BDF-129C-4017-911C-D49D9FC62D67	[Not Available]	2012-12-20	NO	21	30.00
TCGA-68-A59J-10A	TCGA-68-A59J-10A-01	7D9317AA-6221-481D-B9A2-57061A44FB00	[Not Available]	2013-01-07	NO	01	2.00
TCGA-85-A4CL-01A	TCGA-85-A4CL-01A-41	52667103-8A7F-4FED-A55F-554AD67C91B4	[Not Available]	2012-12-18	NO	41	30.00
TCGA-85-A4CL-10A	TCGA-85-A4CL-10A-01	0CA1BC6C-C931-4790-8CE0-F984A489343F	[Not Available]	2012-12-27	NO	01	2.00
TCGA-85-A510-01A	TCGA-85-A510-01A-11	51CC2B77-9CF4-495F-B91B-5D393D433F7E	[Not Available]	2012-12-04	NO	11	30.00
TCGA-85-A510-10A	TCGA-85-A510-10A-01	A5E76935-58AB-4C24-AA8E-C707030D7017	[Not Available]	2012-12-11	NO	01	2.00
TCGA-85-A512-01A	TCGA-85-A512-01A-11	43B5643A-AFE2-47C0-9B47-B1DA78EE9571	[Not Available]	2012-12-04	NO	11	30.00
TCGA-85-A512-10A	TCGA-85-A512-10A-01	46F51047-4250-4FD5-9C1A-B23257ADD0CE	[Not Available]	2012-12-11	NO	01	2.00
TCGA-85-A513-01A	TCGA-85-A513-01A-12	152A77C3-DEA2-4A05-8E01-0250DC4ACD86	[Not Available]	2012-12-04	NO	12	30.00
TCGA-85-A513-10A	TCGA-85-A513-10A-01	0B80523B-99D2-4783-AB20-72B4E40BA43E	[Not Available]	2012-12-11	NO	01	2.00
TCGA-85-A53L-01A	TCGA-85-A53L-01A-21	6B07B17E-503F-44BC-B573-FB348240E364	[Not Available]	2012-12-05	NO	21	30.00
TCGA-85-A53L-10A	TCGA-85-A53L-10A-01	B15EEE57-BA32-4E22-96ED-6977987E6F90	[Not Available]	2013-01-08	NO	01	2.00
TCGA-85-A5B5-01A	TCGA-85-A5B5-01A-21	C39DE646-D113-4653-A877-BBBF1EB4B471	[Not Available]	2012-12-31	NO	21	30.00
TCGA-85-A5B5-10A	TCGA-85-A5B5-10A-01	1BD76375-2D51-43BE-ACA0-4AB05040DB50	[Not Available]	2013-01-18	NO	01	2.00
TCGA-90-A59Q-01A	TCGA-90-A59Q-01A-11	F9AB8458-B183-4774-ABEA-D176102CECB3	[Not Available]	2012-12-20	NO	11	30.00
TCGA-90-A59Q-10A	TCGA-90-A59Q-10A-01	CA5845FE-992E-4112-B241-52BAEF4C9AE2	[Not Available]	2013-01-15	NO	01	2.00
TCGA-94-A5I4-01A	TCGA-94-A5I4-01A-11	5FA8988C-9D6C-4F4F-8876-445D61BA9A54	[Not Available]	2013-01-22	NO	11	30.00
TCGA-94-A5I4-10A	TCGA-94-A5I4-10A-01	85E786F9-F0AB-4871-A682-9CA4C6276F2D	[Not Available]	2013-02-07	NO	01	2.00
TCGA-98-A53J-01A	TCGA-98-A53J-01A-11	508BE4D0-FFA4-49F0-8446-64C68852D6FA	[Not Available]	2012-12-03	NO	11	30.00
TCGA-98-A53J-10A	TCGA-98-A53J-10A-01	F8349D35-4CF8-43A1-987A-2B68B4D756FE	[Not Available]	2012-12-06	NO	01	2.00
TCGA-NC-A5HD-01A	TCGA-NC-A5HD-01A-11	4752ADCB-DEA7-4E92-AA57-C3ABE93A42AD	[Not Available]	2013-01-11	NO	11	30.00
TCGA-NC-A5HD-10A	TCGA-NC-A5HD-10A-01	F95849DA-06A5-4D18-B365-0838AF1B3322	[Not Available]	2013-01-16	NO	01	2.00
TCGA-NC-A5HE-01A	TCGA-NC-A5HE-01A-11	623A6799-13CE-40FD-93A5-E42E592F8E7C	[Not Available]	2013-01-11	NO	11	30.00
TCGA-NC-A5HE-10A	TCGA-NC-A5HE-10A-01	8206BAFD-ADCB-4D6F-A798-47B7BAB2CCD3	[Not Available]	2013-01-16	NO	01	2.00
TCGA-NC-A5HF-01A	TCGA-NC-A5HF-01A-11	D89388E5-B97D-4BB1-8468-F0505A34EB69	[Not Available]	2013-01-11	NO	11	30.00
TCGA-NC-A5HF-10A	TCGA-NC-A5HF-10A-01	CDD91D2F-472F-4953-87CD-52ADE202770F	[Not Available]	2013-01-16	NO	01	2.00
TCGA-NC-A5HG-01A	TCGA-NC-A5HG-01A-11	43B01853-D5C2-4E0F-995B-234FE322CDCE	[Not Available]	2013-01-17	NO	11	30.00
TCGA-NC-A5HG-10A	TCGA-NC-A5HG-10A-01	0CAB3F02-B581-4031-9980-840FBFC7E96E	[Not Available]	2013-01-18	NO	01	2.00
TCGA-NC-A5HH-01A	TCGA-NC-A5HH-01A-11	C59E2781-17D9-4068-83F2-3623A05B9C89	[Not Available]	2013-01-17	NO	11	10.00
TCGA-NC-A5HH-10A	TCGA-NC-A5HH-10A-01	E239B7DD-2551-447E-9CFF-73D0ACBA20E2	[Not Available]	2013-01-18	NO	01	2.00
TCGA-NC-A5HI-01A	TCGA-NC-A5HI-01A-11	DD835D17-AB0A-40D6-8F73-C5BD5C286FC6	[Not Available]	2013-01-11	NO	11	30.00
TCGA-NC-A5HI-10A	TCGA-NC-A5HI-10A-01	27FF9D69-218D-4C7F-AE55-544569FDC6B1	[Not Available]	2013-01-17	NO	01	2.00
