bcr_sample_barcode	bcr_analyte_barcode	experimental_protocol_type	protocol_file_name	protocol_name
TCGA-44-2662-10A	TCGA-44-2662-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-44-2662-10A	TCGA-44-2662-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-44-2662-11A	TCGA-44-2662-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-2662-11A	TCGA-44-2662-11A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-44-2665-01A	TCGA-44-2665-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-2665-01A	TCGA-44-2665-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-44-2665-01A	TCGA-44-2665-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-44-2665-01A	TCGA-44-2665-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-44-2665-01A	TCGA-44-2665-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-44-2665-01B	TCGA-44-2665-01B-06D	Allprep FFPE DNA	[Not Available]	[Not Available]
TCGA-44-2665-01B	TCGA-44-2665-01B-06R	HighPure miRNA (Allprep DNA) FFPE RNA	[Not Available]	[Not Available]
TCGA-44-2665-10A	TCGA-44-2665-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-44-2665-10A	TCGA-44-2665-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-44-2665-10A	TCGA-44-2665-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-44-2665-11A	TCGA-44-2665-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-2665-11A	TCGA-44-2665-11A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-44-2666-01A	TCGA-44-2666-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-2666-01A	TCGA-44-2666-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-44-2666-01A	TCGA-44-2666-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-44-2666-01A	TCGA-44-2666-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-44-2666-01A	TCGA-44-2666-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-44-2666-01A	TCGA-44-2666-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-2666-01A	TCGA-44-2666-01A-41D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-2666-01B	TCGA-44-2666-01B-02D	Allprep FFPE DNA	[Not Available]	[Not Available]
TCGA-44-2666-01B	TCGA-44-2666-01B-02R	HighPure miRNA (Allprep DNA) FFPE RNA	[Not Available]	[Not Available]
TCGA-44-2666-10A	TCGA-44-2666-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-44-2666-10A	TCGA-44-2666-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-44-2666-10A	TCGA-44-2666-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-44-2666-11A	TCGA-44-2666-11A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-2666-11A	TCGA-44-2666-11A-31D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-2668-01A	TCGA-44-2668-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-2668-01A	TCGA-44-2668-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-44-2668-01A	TCGA-44-2668-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-44-2668-01A	TCGA-44-2668-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-44-2668-01A	TCGA-44-2668-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-44-2668-01B	TCGA-44-2668-01B-02D	Allprep FFPE DNA	[Not Available]	[Not Available]
TCGA-44-2668-01B	TCGA-44-2668-01B-02R	HighPure miRNA (Allprep DNA) FFPE RNA	[Not Available]	[Not Available]
TCGA-44-2668-10A	TCGA-44-2668-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-44-2668-10A	TCGA-44-2668-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-44-2668-10A	TCGA-44-2668-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-44-2668-11A	TCGA-44-2668-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-2668-11A	TCGA-44-2668-11A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-55-1592-01A	TCGA-55-1592-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-1592-01A	TCGA-55-1592-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-55-1592-01A	TCGA-55-1592-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-55-1592-01A	TCGA-55-1592-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-55-1592-01A	TCGA-55-1592-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-55-1592-11A	TCGA-55-1592-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-1592-11A	TCGA-55-1592-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-55-1592-11A	TCGA-55-1592-11A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-55-1594-01A	TCGA-55-1594-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-1594-01A	TCGA-55-1594-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-55-1594-01A	TCGA-55-1594-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-55-1594-01A	TCGA-55-1594-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-55-1594-01A	TCGA-55-1594-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-55-1594-11A	TCGA-55-1594-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-1594-11A	TCGA-55-1594-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-55-1594-11A	TCGA-55-1594-11A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-55-1595-01A	TCGA-55-1595-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-1595-01A	TCGA-55-1595-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-55-1595-01A	TCGA-55-1595-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-55-1595-01A	TCGA-55-1595-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-55-1595-01A	TCGA-55-1595-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-55-1595-11A	TCGA-55-1595-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-1595-11A	TCGA-55-1595-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-55-1595-11A	TCGA-55-1595-11A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-55-1596-01A	TCGA-55-1596-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-1596-01A	TCGA-55-1596-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-55-1596-01A	TCGA-55-1596-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-55-1596-01A	TCGA-55-1596-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-55-1596-01A	TCGA-55-1596-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-55-1596-11A	TCGA-55-1596-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-55-1596-11A	TCGA-55-1596-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-55-1596-11A	TCGA-55-1596-11A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-64-1676-01A	TCGA-64-1676-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-64-1676-01A	TCGA-64-1676-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-64-1676-01A	TCGA-64-1676-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-64-1676-01A	TCGA-64-1676-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-64-1676-01A	TCGA-64-1676-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-64-1676-10A	TCGA-64-1676-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-64-1676-10A	TCGA-64-1676-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-64-1676-10A	TCGA-64-1676-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-64-1677-01A	TCGA-64-1677-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-64-1677-01A	TCGA-64-1677-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-64-1677-01A	TCGA-64-1677-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-64-1677-01A	TCGA-64-1677-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-64-1677-01A	TCGA-64-1677-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-64-1677-10A	TCGA-64-1677-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-64-1677-10A	TCGA-64-1677-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-64-1677-10A	TCGA-64-1677-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-64-1678-01A	TCGA-64-1678-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-64-1678-01A	TCGA-64-1678-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-64-1678-01A	TCGA-64-1678-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-64-1678-01A	TCGA-64-1678-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-64-1678-01A	TCGA-64-1678-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-64-1678-10A	TCGA-64-1678-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-64-1678-10A	TCGA-64-1678-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-64-1678-10A	TCGA-64-1678-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-64-1680-01A	TCGA-64-1680-01A-02D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-64-1680-01A	TCGA-64-1680-01A-02R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-64-1680-01A	TCGA-64-1680-01A-02T	Total RNA	[Not Available]	[Not Available]
TCGA-64-1680-01A	TCGA-64-1680-01A-02W	Repli-G	[Not Available]	[Not Available]
TCGA-64-1680-01A	TCGA-64-1680-01A-02X	Repli-G X	[Not Available]	[Not Available]
TCGA-64-1680-10A	TCGA-64-1680-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-64-1680-10A	TCGA-64-1680-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-64-1680-10A	TCGA-64-1680-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-67-3770-01A	TCGA-67-3770-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-67-3770-01A	TCGA-67-3770-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-67-3770-01A	TCGA-67-3770-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-67-3770-01A	TCGA-67-3770-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-67-3770-01A	TCGA-67-3770-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-67-3770-10A	TCGA-67-3770-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-67-3770-10A	TCGA-67-3770-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-67-3770-10A	TCGA-67-3770-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-67-3771-01A	TCGA-67-3771-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-67-3771-01A	TCGA-67-3771-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-67-3771-01A	TCGA-67-3771-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-67-3771-01A	TCGA-67-3771-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-67-3771-01A	TCGA-67-3771-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-67-3771-10A	TCGA-67-3771-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-67-3771-10A	TCGA-67-3771-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-67-3771-10A	TCGA-67-3771-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-67-3772-01A	TCGA-67-3772-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-67-3772-01A	TCGA-67-3772-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-67-3772-01A	TCGA-67-3772-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-67-3772-01A	TCGA-67-3772-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-67-3772-01A	TCGA-67-3772-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-67-3772-10A	TCGA-67-3772-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-67-3772-10A	TCGA-67-3772-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-67-3772-10A	TCGA-67-3772-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-67-3773-01A	TCGA-67-3773-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-67-3773-01A	TCGA-67-3773-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-67-3773-01A	TCGA-67-3773-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-67-3773-01A	TCGA-67-3773-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-67-3773-01A	TCGA-67-3773-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-67-3773-10A	TCGA-67-3773-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-67-3773-10A	TCGA-67-3773-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-67-3773-10A	TCGA-67-3773-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-67-3774-01A	TCGA-67-3774-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-67-3774-01A	TCGA-67-3774-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-67-3774-01A	TCGA-67-3774-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-67-3774-01A	TCGA-67-3774-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-67-3774-01A	TCGA-67-3774-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-67-3774-10A	TCGA-67-3774-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-67-3774-10A	TCGA-67-3774-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-67-3774-10A	TCGA-67-3774-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-05-4244-01A	TCGA-05-4244-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-05-4244-01A	TCGA-05-4244-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-05-4244-01A	TCGA-05-4244-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-05-4244-01A	TCGA-05-4244-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4244-01A	TCGA-05-4244-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-05-4244-10A	TCGA-05-4244-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-05-4244-10A	TCGA-05-4244-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4244-10A	TCGA-05-4244-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-05-4245-01A	TCGA-05-4245-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4245-01A	TCGA-05-4245-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-05-4245-10A	TCGA-05-4245-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4245-10A	TCGA-05-4245-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-05-4249-01A	TCGA-05-4249-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-05-4249-01A	TCGA-05-4249-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-05-4249-01A	TCGA-05-4249-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-05-4249-01A	TCGA-05-4249-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4249-01A	TCGA-05-4249-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-05-4249-10A	TCGA-05-4249-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-05-4249-10A	TCGA-05-4249-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4249-10A	TCGA-05-4249-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-05-4250-01A	TCGA-05-4250-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-05-4250-01A	TCGA-05-4250-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-05-4250-01A	TCGA-05-4250-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-05-4250-01A	TCGA-05-4250-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4250-01A	TCGA-05-4250-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-05-4250-10A	TCGA-05-4250-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-05-4250-10A	TCGA-05-4250-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-05-4250-10A	TCGA-05-4250-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-35-4122-01A	TCGA-35-4122-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-35-4122-01A	TCGA-35-4122-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-35-4122-01A	TCGA-35-4122-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-35-4122-01A	TCGA-35-4122-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-35-4122-01A	TCGA-35-4122-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-35-4122-10A	TCGA-35-4122-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-35-4122-10A	TCGA-35-4122-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-35-4122-10A	TCGA-35-4122-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-35-4123-01A	TCGA-35-4123-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-35-4123-01A	TCGA-35-4123-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-35-4123-01A	TCGA-35-4123-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-35-4123-01A	TCGA-35-4123-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-35-4123-01A	TCGA-35-4123-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-35-4123-10A	TCGA-35-4123-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-35-4123-10A	TCGA-35-4123-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-35-4123-10A	TCGA-35-4123-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-44-2657-01A	TCGA-44-2657-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-2657-01A	TCGA-44-2657-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-44-2657-01A	TCGA-44-2657-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-44-2657-01A	TCGA-44-2657-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-44-2657-01A	TCGA-44-2657-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-44-2657-10A	TCGA-44-2657-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-44-2657-10A	TCGA-44-2657-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-44-2657-10A	TCGA-44-2657-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-44-2657-11A	TCGA-44-2657-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-2657-11A	TCGA-44-2657-11A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-44-2661-01A	TCGA-44-2661-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-2661-01A	TCGA-44-2661-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-44-2661-01A	TCGA-44-2661-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-44-2661-01A	TCGA-44-2661-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-44-2661-01A	TCGA-44-2661-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-44-2661-10A	TCGA-44-2661-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-44-2661-10A	TCGA-44-2661-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-44-2661-10A	TCGA-44-2661-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-44-2661-11A	TCGA-44-2661-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-2661-11A	TCGA-44-2661-11A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-44-2664-01A	TCGA-44-2664-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-44-2664-01A	TCGA-44-2664-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-44-2664-10A	TCGA-44-2664-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-44-2664-10A	TCGA-44-2664-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-44-3398-01A	TCGA-44-3398-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-3398-01A	TCGA-44-3398-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-44-3398-01A	TCGA-44-3398-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-44-3398-01A	TCGA-44-3398-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-44-3398-01A	TCGA-44-3398-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-44-3398-10A	TCGA-44-3398-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-44-3398-10A	TCGA-44-3398-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-44-3398-10A	TCGA-44-3398-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-44-3398-11B	TCGA-44-3398-11B-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-3398-11B	TCGA-44-3398-11B-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-44-3917-01A	TCGA-44-3917-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-3917-01A	TCGA-44-3917-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-44-3917-01A	TCGA-44-3917-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-44-3917-01A	TCGA-44-3917-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-44-3917-01B	TCGA-44-3917-01B-02D	Allprep FFPE DNA	[Not Available]	[Not Available]
TCGA-44-3917-01B	TCGA-44-3917-01B-02R	HighPure miRNA (Allprep DNA) FFPE RNA	[Not Available]	[Not Available]
TCGA-44-3917-10A	TCGA-44-3917-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-44-3917-11A	TCGA-44-3917-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-44-3917-11A	TCGA-44-3917-11A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-44-3918-01A	TCGA-44-3918-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-3918-01A	TCGA-44-3918-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-44-3918-01A	TCGA-44-3918-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-44-3918-01A	TCGA-44-3918-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-44-3918-01A	TCGA-44-3918-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-44-3918-01B	TCGA-44-3918-01B-02D	Allprep FFPE DNA	[Not Available]	[Not Available]
TCGA-44-3918-01B	TCGA-44-3918-01B-02R	HighPure miRNA (Allprep DNA) FFPE RNA	[Not Available]	[Not Available]
TCGA-44-3918-10A	TCGA-44-3918-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-44-3918-11A	TCGA-44-3918-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-3918-11A	TCGA-44-3918-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-44-3918-11A	TCGA-44-3918-11A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-44-3919-01A	TCGA-44-3919-01A-02D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-3919-01A	TCGA-44-3919-01A-02R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-44-3919-01A	TCGA-44-3919-01A-02T	Total RNA	[Not Available]	[Not Available]
TCGA-44-3919-01A	TCGA-44-3919-01A-02W	Repli-G	[Not Available]	[Not Available]
TCGA-44-3919-01A	TCGA-44-3919-01A-02X	Repli-G X	[Not Available]	[Not Available]
TCGA-44-3919-10A	TCGA-44-3919-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-44-3919-11A	TCGA-44-3919-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-3919-11A	TCGA-44-3919-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-44-3919-11A	TCGA-44-3919-11A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-44-4112-01A	TCGA-44-4112-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-4112-01A	TCGA-44-4112-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-44-4112-01A	TCGA-44-4112-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-44-4112-01A	TCGA-44-4112-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-44-4112-01A	TCGA-44-4112-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-44-4112-01A	TCGA-44-4112-01A-22D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-4112-01A	TCGA-44-4112-01A-31D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-4112-01B	TCGA-44-4112-01B-06R	HighPure miRNA (Allprep DNA) FFPE RNA	[Not Available]	[Not Available]
TCGA-44-4112-01B	TCGA-44-4112-01B-06D	Allprep FFPE DNA	[Not Available]	[Not Available]
TCGA-44-4112-10A	TCGA-44-4112-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-44-4112-11A	TCGA-44-4112-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-44-4112-11A	TCGA-44-4112-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-44-4112-11A	TCGA-44-4112-11A-01X	Repli-G X	[Not Available]	[Not Available]
