	value	Group
3708	NA	PCT
3709	NA	PCT
3710	NA	PCT
3711	NA	PCT
3712	NA	PCT
3713	NA	PCT
3714	0.411111111111111	PCT
3715	0.916666666666667	PCT
3716	0.0336554872845195	PCT
3717	0.193322937777444	PCT
3718	0	PCT
3719	0.649635851662796	PCT
3720	0.269615384615385	PCT
3721	0.0309701700562679	PCT
3722	0	PCT
3723	NA	PCT
3724	NA	PCT
3725	NA	PCT
3726	NA	PCT
3727	NA	PCT
3728	NA	PCT
3729	NA	PCT
3730	NA	PCT
3731	NA	PCT
3732	0.396657236791804	PCT
3733	0.294989367357788	PCT
3734	0.832546025403168	PCT
3735	0.616331788499778	PCT
3736	0.168607321214512	PCT
3737	0.130503678551217	PCT
3738	0	PCT
3739	0.793650793650794	PCT
3740	NA	PCT
3741	0	PCT
3742	0.0105263157894737	PCT
3743	0.0175438596491228	PCT
3744	0	PCT
3745	0	PCT
3746	0	PCT
3747	0	PCT
3748	0	PCT
3749	0	PCT
3750	0	PCT
3751	0	PCT
3752	0	PCT
3753	NA	PCT
3754	NA	PCT
3755	NA	PCT
3756	NA	PCT
3757	0.164285714285714	PCT
3758	0.744444444444444	PCT
3759	0	PCT
3760	0.652050892998261	PCT
3761	0.0333333333333333	PCT
3762	0	PCT
3763	NA	PCT
3764	0.00641025641025641	PCT
3765	1	PCT
3766	0	PCT
3767	0	PCT
3768	0.00833333333333333	PCT
3769	0.817460317460317	PCT
3770	0	PCT
3771	0	PCT
3772	0	PCT
3773	0	PCP
3774	0.00308641975308642	PCP
3775	0	PCP
3776	0	PCP
3777	5.18000518000518e-05	PCP
3778	0.00111111111111111	PCP
3779	0.0105485232067511	PCP
3780	0	PCP
3781	0.000560224089635854	PCP
3782	0.621147434940538	PCP
3783	0.555494302290641	PCP
3784	0.00520833333333333	PCP
3785	0.0643097643097643	PCP
3786	0	PCP
3787	0.0622168529145273	PCP
3788	0	PCP
3789	0.0104166666666667	PCP
3790	0	PCP
3791	0.000915750915750916	PCP
3792	0.542425355711202	PCP
3793	0.176554707063182	PCP
3794	0.570465337132004	PCP
3795	0.101763346869598	PCP
3796	0	PCP
3797	0	PCP
3798	0	PCP
3799	0.187625224909898	PCP
3800	0.274535809018568	PCP
3801	0	PCP
3802	0	PCP
3803	0.494945353172093	PCP
3804	0.00268817204301075	PCP
3805	0.0267883673146831	PCP
3806	0.520512820512821	PCP
3807	0	PCP
3808	0.0862718812535214	PCP
3809	0.0915915915915916	PCP
3810	0	PCP
3811	0.108413861409647	PCP
3812	0.147988255763375	PCP
3813	0.135980592441267	PCP
3814	0	PCP
3815	0	PCP
3816	0	PCP
3817	0	PCP
3818	0.000472813238770686	PCP
3819	0	PCP
3820	0	PCP
3821	0	PCP
3822	0	PCP
3823	0.00454545454545455	PCP
3824	0.00357142857142857	PCP
3825	0	PCP
3826	0.5	PCP
3827	0	PCP
3828	0	PCP
3829	0	PCP
3830	0.0128205128205128	PCP
3831	0	PCP
3832	0	PCP
3833	0.756296296296296	PCP
3834	0.0037037037037037	PCP
3835	0	PCP
3836	0	PCP
3837	0.00122100122100122	PCP
3838	0	PCP
3839	0.0317460317460317	PCP
3840	0.0017636684303351	PCP
3841	0	PCP
3842	0	PCP
3843	0.350925925925926	PCP
3844	0	PCP
3845	0	PCP
3846	0	PCP
3847	0	PCP
3848	0.00138888888888889	PCP
3849	0	PCP
3850	0	PCP
3851	0	PCP
3852	0	PCP
3853	0	PCP
3854	0.214619883040936	PCP
3855	0	PCP
3856	0	PCP
3857	0.000182748538011696	PCP
3858	0	PCP
3859	8.05152979066023e-05	PCP
3860	0.00135135135135135	PCP
3861	0	PCP
3862	0.433333333333333	PCP
3863	0	PCP
3864	0.901451737451737	PCP
3865	0.0153920153920154	PCP
3866	0	PCP
3867	0.0348008385744235	PCP
3868	0	PCP
3869	0.0178571428571429	PCP
3870	0	PCP
3871	0	PCP
3872	0	PCP
3873	0	PCP
3874	0.84	PCP
3875	0.0131182795698925	PCP
3876	0.106902356902357	PCP
3877	0.018922511533349	PCP
3878	0.000566893424036281	PCP
3879	0	PCP
3880	0.00641025641025641	PCP
3881	0.140564493671455	PCP
3882	0	PCP
3883	0	PCP
3884	0.0277777777777778	PCP
3885	1	PCP
3886	0	PCP
3887	0	PCP
3888	0.273809523809524	PCP
3889	0.0005249343832021	PCP
3890	0	PCP
3891	0.0952380952380952	PCP
3892	0.0028735632183908	PCP
3893	0.0207427154769954	PCP
3894	0.0238095238095238	PCP
3895	0.122377622377622	PCP
3896	0.0238651471984805	PCP
3897	0	PCP
3898	0	PCP
3899	0.000257400257400257	PCP
3900	0.000276052449965493	PCP
3901	0.00147058823529412	PCP
3902	0.0515873015873016	PCP
3903	0.833333333333333	PCP
3904	0	PCP
3905	0.397443772443772	PCP
3906	0.0137147335423197	PCP
3907	0.00980392156862745	PCP
3908	0	PCP
3909	0.00778533635676493	PCP
3910	0.00757575757575758	PCP
3911	0	PCP
3912	0.0222222222222222	PCP
3913	0	PCP
3914	0	PCP
3915	0.322352941176471	PCP
3916	0.0893103448275862	PCP
3917	0.173376623376623	PCP
3918	0.283515521150989	PCP
3919	0.217403104007288	PCP
3920	0	PCP
3921	0.865757699091033	PCP
3922	0.0582667849748595	PCP
3923	0	PCP
3924	0.26007326007326	PCP
3925	0	PCP
3926	0.885223602484472	PCP
3927	0.0045045045045045	PCP
3928	0.0138888888888889	PCP
3929	NA	PCP
3930	0.928536155202822	PCP
3931	0	PCP
3932	0.946428571428572	PCP
3933	0	PCP
3934	0.0239328608212278	PCP
3935	0.0513687600644122	PCP
3936	0.143005759179733	PCP
3937	0	PCP
3938	0.00952380952380952	PCP
3939	0	PCP
3940	0.000168990283058724	PCP
3941	8.78348704435661e-05	PCP
3942	0.00192307692307692	PCP
3943	1	PCP
3944	NA	PCP
3945	0	PCP
3946	0.0135440011952786	PCP
3947	0.00651282051282051	PCP
3948	0	PCP
3949	0.0114942528735632	PCP
3950	0	PCP
3951	0	PCP
3952	0.00340136054421769	PCP
3953	0	PCP
3954	0	PCP
3955	0	PCP
3956	0.265984848484848	PCP
3957	0.00434782608695652	PCP
3958	0.0294117647058824	PCP
3959	0.000933706816059757	PCP
3960	0.17308975642309	PCP
3961	0	PCP
3962	0.450126262626263	PCP
3963	0.0219241152033251	PCP
3964	0.104928989139515	PCP
3965	0	PCP
3966	0	PCP
3967	0.358513708513708	PCP
3968	0.228384687208217	PCP
3969	0	PCP
3970	0	PCP
3971	1	PCP
3972	0	PCP
3973	0	PCP
3974	0.46015873015873	PCP
3975	0.000284900284900285	PCP
3976	0.126191796008869	PCP
3977	0.223169841375191	PCP
3978	0.231453319754235	PCP
3979	0.314677978471082	PCP
3980	0.589959553099912	PCP
3981	0.429882347672617	PCP
3982	0.228775604953527	PCP
3983	0.498333333333333	PCP
3984	0	PCP
3985	0.126984126984127	PCP
3986	NA	PCP
3987	0	PCP
3988	0.00571428571428571	PCP
3989	0.231034482758621	PCP
3990	0.0698412698412698	PCP
3991	0.00105820105820106	PCP
3992	0	PCP
3993	0	PCP
3994	0.277777777777778	PCP
3995	0.00555555555555556	PCP
3996	0.000541125541125541	PCP
3997	0	PCP
3998	0	PCP
3999	0	PCP
4000	NA	PCP
4001	0	PCP
4002	NA	PCP
4003	0.0562576312576313	PCP
4004	0.177333120385848	PCP
4005	0	PCP
4006	0.623038534584926	PCP
4007	0.00520833333333333	PCP
4008	0.00101010101010101	PCP
4009	0	PCP
4010	0.0772087877351035	PCP
4011	0	PCP
4012	0	PCP
4013	0.00617283950617284	PCP
4014	0	PCP
4015	0	PCP
4016	0	PCP
4017	0.790476190476191	PCP
4018	0.0685748058088484	PCP
4019	0.148711484593838	PCP
4020	0.320995670995671	PCP
4021	0.584037842190016	PCP
4022	0.356544432470752	PCP
4023	0.177320078789517	PCP
4024	0.0405882352941176	PCP
4025	0.131313131313131	PCP
4026	0.140740740740741	PCP
4027	NA	PCP
4028	0.0037037037037037	PCP
4029	0.13	PCP
4030	0.00925925925925926	PCP
4031	0	PCP
4032	0	PCP
4033	0	PCP
4034	0	PCP
4035	0	PCP
4036	0	PCP
4037	0	PCP
4038	0	PCP
4039	0	PCP
4040	NA	PCP
4041	0	PCP
4042	NA	PCP
4043	NA	PCP
4044	0	PCP
4045	0.777142857142857	PCP
4046	0.0277777777777778	PCP
4047	0.83097717347134	PCP
4048	0.0128205128205128	PCP
4049	0.15985842985843	PCP
4050	0	PCP
4051	0	PCP
4052	NA	PCP
4053	0	PCP
4054	0	PCP
4055	0	PCP
4056	0	PCP
4057	0	PCP
4058	0	PCP
4059	0	PCP
4060	0.167857142857143	PCP
4061	0.210991906644081	PCP
4062	0.214591582915004	PCP
4063	0.0115555379342755	PCP
4064	0.297097175426992	PCP
4065	0.247731092436975	PCP
4066	0.0185185185185185	PCP
4067	0.0714285714285714	PCP
4068	0	PCP
4069	0	PCP
4070	0	PCP
4071	0.15	PCP
4072	0	PCP
4073	0.00444444444444444	PCP
4074	0	PCP
4075	0	PCP
4076	0	PCP
4077	0	PCP
4078	0	PCP
4079	0	PCP
4080	NA	PCP
4081	NA	PCP
4082	NA	PCP
4083	0	PCP
4084	NA	PCP
4085	0.00757575757575758	PCP
4086	0	PCP
4087	0	PCP
4088	0.815020577690249	PCP
4089	0	PCP
4090	0.258524216524217	PCP
4091	NA	PCP
4092	0	PCP
4093	0	PCP
4094	0	PCP
4095	0	PCP
4096	0	PCP
4097	0.305383022774327	PCP
4098	0	PCP
4099	0	PCP
4100	0	PCP
4101	0.340792540792541	PCP
4102	0.305555555555556	PCP
4103	0.0775275974380834	PCP
4104	0.229672566074953	PCP
4105	0.444736041753455	PCP
4106	0.270765550239234	PCP
4107	0	PCP
4108	0.409090909090909	PCP
4109	NA	PCP
4110	0	PCP
4111	0	PCP
4112	0.0444444444444444	PCP
4113	0	PCP
4114	0	PCP
4115	0	PCP
4116	0	PCP
4117	0	PCP
4118	0	PCP
4119	0	PCP
4120	0	PCP
4121	0	PCP
4122	NA	PCP
4123	NA	PCP
4124	NA	PCP
4125	0	PCP
4126	0	PCP
4127	0.0472222222222222	PCP
4128	0	PCP
4129	0.610505997270703	PCP
4130	0.302777777777778	PCP
4131	0.0161904761904762	PCP
4132	0	PCP
4133	0.25	PCP
4134	0	PCP
4135	0	PCP
4136	0	PCP
4137	0	PCP
4138	0	PCP
4139	0	PCP
4140	0	PCP
4141	0	PCP
4142	0.485309898598648	PCP
4143	0.24465596515286	PCP
4144	0.131258649664153	PCP
4145	0.351430469822527	PCP
4146	0.318245658225223	PCP
4147	0.418522727272727	PCP
4148	0.0656410256410256	PCP
4149	0.0860805860805861	PCP
4150	NA	PCP
4151	0	PCP
4152	0	PCP
4153	0.100529100529101	PCP
4154	0	PCP
4155	0.0848484848484848	PCP
4156	0	PCP
4157	0	PCP
4158	0	PCP
4159	0.574621212121212	PCP
4160	0.248573503475464	PCP
4161	0.576475279106858	PCP
4162	0.0485714285714286	PCP
4163	0	PCP
4164	NA	PCP
4165	0	PCP
4166	0	PCP
4167	0.0140366430260047	PCP
4168	0	PCP
4169	0.00641025641025641	PCP
4170	0.744755537938209	PCP
4171	0.293650793650794	PCP
4172	0.00302422723475355	PCP
4173	0	PCP
4174	0	PCP
4175	0	PCP
4176	0.00182648401826484	PCP
4177	0.0411255411255411	PCP
4178	0	PCP
4179	0	PCP
4180	0.511465301183994	PCP
4181	0	PCP
4182	0	PCP
