	value	Group
9686	NA	LCP
9687	NA	LCP
9688	NA	LCP
9689	0	LCP
9690	0	LCP
9691	0.0557692307692308	LCP
9692	0	LCP
9693	NA	LCP
9694	0	LCP
9695	0	LCP
9696	NA	LCP
9697	NA	LCP
9698	NA	LCP
9699	NA	LCP
9700	NA	LCP
9701	NA	LCP
9702	NA	LCP
9703	0.763888888888889	LCP
9704	NA	LCP
9705	NA	LCP
9706	NA	LCP
9707	NA	LCP
9708	NA	LCP
9709	NA	LCP
9710	0.342057110368514	LCP
9711	NA	LCP
9712	0.0833333333333333	LCP
9713	NA	LCP
9714	NA	LCP
9715	NA	LCP
9716	0	LCP
9717	0	LCP
9718	0	LCP
9719	0.175	LCP
9720	NA	LCP
9721	0	LCP
9722	NA	LCP
9723	NA	LCP
9724	0	LCP
9725	NA	LCP
9726	0	LCP
9727	NA	LCP
9728	0	LCP
9729	NA	LCP
9730	NA	LCP
9731	NA	LCP
9732	NA	LCP
9733	NA	LCP
9734	NA	LCP
9735	NA	LCP
9736	0.173333333333333	LCP
9737	NA	LCP
9738	NA	LCP
9739	NA	LCP
9740	0	LCP
9741	NA	LCP
9742	0	LCP
9743	0.679166666666667	LCP
9744	0.0577735022179467	LCP
9745	NA	LCP
9746	0	LCP
9747	0	LCP
9748	0	LCP
9749	NA	LCP
9750	NA	LCP
9751	NA	LCP
9752	NA	LCP
9753	NA	LCP
9754	NA	LCP
9755	NA	LCP
9756	NA	LCP
9757	NA	LCP
9758	NA	LCP
9759	NA	LCP
9760	NA	LCP
9761	NA	LCP
9762	NA	LCP
9763	NA	LCP
9764	NA	LCP
9765	NA	LCP
9766	NA	LCP
9767	NA	LCP
9768	NA	LCP
9769	NA	LCP
9770	NA	LCP
9771	NA	LCP
9772	NA	LCP
9773	NA	LCP
9774	0.166666666666667	LCP
9775	NA	LCP
9776	NA	LCP
9777	NA	LCP
9778	NA	LCP
9779	NA	LCP
9780	NA	LCP
9781	0	LCP
9782	NA	LCP
9783	NA	LCP
9784	NA	LCP
9785	NA	LCP
9786	NA	LCP
9787	0	LCP
9788	0	LCP
9789	NA	LCP
9790	0	LCP
9791	NA	LCP
9792	NA	LCP
9793	NA	LCP
9794	0.166666666666667	LCP
9795	NA	LCP
9796	0.0349206349206349	LCP
9797	NA	LCP
9798	0.0481368487834005	LCP
9799	NA	LCP
9800	NA	LCP
9801	0	LCP
9802	NA	LCP
9803	0	LCP
9804	NA	LCP
9805	0.211111111111111	LCP
9806	NA	LCP
9807	NA	LCP
9808	0	LCP
9809	1	LCP
9810	NA	LCP
9811	NA	LCP
9812	NA	LCP
9813	NA	LCP
9814	0	LCP
9815	NA	LCP
9816	NA	LCP
9817	NA	LCP
9818	NA	LCP
9819	NA	LCP
9820	0	LCP
9821	NA	LCP
9822	0	LCP
9823	0	LCP
9824	0.366663411776194	LCP
9825	0.5	LCP
9826	NA	LCP
9827	0	LCP
9828	NA	LCP
9829	NA	LCP
9830	0	LCP
9831	NA	LCP
9832	NA	LCP
9833	NA	LCP
9834	0	LCP
9835	0	LCP
9836	NA	LCP
9837	NA	LCP
9838	0	LCP
9839	NA	LCP
9840	NA	LCP
9841	NA	LCP
9842	NA	LCP
9843	0	LCP
9844	NA	LCP
9845	NA	LCP
9846	0	LCP
9847	NA	LCP
9848	NA	LCP
9849	NA	LCP
9850	NA	LCP
9851	NA	LCP
9852	NA	LCP
9853	0	LCP
9854	0	LCP
9855	NA	LCP
9856	NA	LCP
9857	NA	LCP
9858	NA	LCP
9859	0.166666666666667	LCP
9860	0.0733333333333333	LCP
9861	1	LCP
9862	NA	LCP
9863	0	LCP
9864	NA	LCP
9865	0	LCP
9866	0	LCP
9867	NA	LCP
9868	NA	LCP
9869	0	LCP
9870	NA	LCP
9871	NA	LCP
9872	NA	LCP
9873	0	LCP
9874	NA	LCP
9875	NA	LCP
9876	NA	LCP
9877	0.25	LCP
9878	NA	LCP
9879	NA	LCP
9880	NA	LCP
9881	NA	LCP
9882	NA	LCP
9883	0	LCP
9884	0.0129285186640936	LCP
9885	0.0175925925925926	LCP
9886	0.222222222222222	LCP
9887	1	LCP
9888	1	LCP
9889	0	LCP
9890	NA	LCP
9891	0.173333333333333	LCP
9892	NA	LCP
9893	NA	LCP
9894	NA	LCP
9895	NA	LCP
9896	NA	LCP
9897	NA	LCP
9898	NA	LCP
9899	NA	LCP
9900	0.5	LCP
9901	NA	LCP
9902	NA	LCP
9903	NA	LCP
9904	NA	LCP
9905	0.0199074074074074	LCP
9906	NA	LCP
9907	0	LCP
9908	NA	LCP
9909	NA	LCP
9910	NA	LCP
9911	0	LCP
9912	0	LCP
9913	0	LCP
9914	NA	LCP
9915	NA	LCP
9916	0	LCP
9917	NA	LCP
9918	0	LCP
9919	0	LCP
9920	0	LCP
9921	NA	LCP
9922	NA	LCP
9923	NA	LCP
9924	NA	LCP
9925	NA	LCP
9926	NA	LCP
9927	0	LCP
9928	NA	LCP
9929	NA	LCP
9930	NA	LCP
9931	NA	LCP
9932	NA	LCP
9933	0	LCP
9934	0	LCP
9935	0	LCP
9936	NA	LCP
9937	NA	LCP
9938	NA	LCP
9939	NA	LCP
9940	1	LCP
9941	NA	LCP
9942	NA	LCP
9943	0	LCP
9944	0.277777777777778	LCP
9945	NA	LCP
9946	NA	LCP
9947	NA	LCP
9948	NA	LCP
9949	NA	LCP
9950	NA	LCP
9951	NA	LCP
9952	NA	LCP
9953	NA	LCP
9954	NA	LCP
9955	NA	LCP
9956	NA	LCP
9957	NA	LCP
9958	NA	LCP
9959	NA	LCP
9960	NA	LCP
9961	NA	LCP
9962	NA	LCP
9963	NA	LCP
9964	NA	LCP
9965	NA	LCP
9966	NA	LCP
9967	NA	LCP
9968	0	LCP
9969	NA	LCP
9970	NA	LCP
9971	NA	LCP
9972	0	LCP
9973	NA	LCP
9974	NA	LCP
9975	NA	LCP
9976	0	LCP
9977	NA	LCP
9978	NA	LCP
9979	NA	LCP
9980	0	LCP
9981	NA	LCP
9982	0	LCP
9983	0	LCP
9984	NA	LCP
9985	NA	LCP
9986	1	LCP
9987	NA	LCP
9988	NA	LCP
9989	1	LCP
9990	NA	LCP
9991	NA	LCP
9992	NA	LCP
9993	0.0909647782675482	LCP
9994	NA	LCP
9995	0	LCP
9996	NA	LCP
9997	NA	LCP
9998	NA	LCP
9999	NA	LCP
10000	0.277777777777778	LCP
10001	NA	LCP
10002	NA	LCP
10003	NA	LCP
10004	NA	LCP
10005	NA	LCP
10006	0	LCP
10007	0	LCP
10008	NA	LCP
10009	NA	LCP
10010	NA	LCP
10011	NA	LCP
10012	NA	LCP
10013	NA	LCP
10014	NA	LCP
10015	NA	LCP
10016	NA	LCP
10017	NA	LCP
10018	NA	LCP
10019	0.450448361162647	LCP
10020	0.0555555555555556	LCP
10021	NA	LCP
10022	NA	LCP
10023	1	LCP
10024	NA	LCP
10025	0	LCP
10026	NA	LCP
10027	NA	LCP
10028	NA	LCP
10029	NA	LCP
10030	NA	LCP
10031	NA	LCP
10032	NA	LCP
10033	NA	LCP
10034	NA	LCP
10035	NA	LCP
10036	NA	LCP
10037	NA	LCP
10038	NA	LCP
10039	NA	LCP
10040	0	LCP
10041	0	LCP
10042	NA	LCP
10043	NA	LCP
10044	NA	LCP
10045	NA	LCP
10046	NA	LCP
10047	0	LCP
10048	0.5	LCP
10049	0.025	LCP
10050	NA	LCP
10051	NA	LCP
10052	NA	LCP
10053	NA	LCP
10054	0.142857142857143	LCP
10055	NA	LCP
10056	NA	LCP
10057	NA	LCP
10058	0	LCP
10059	NA	LCP
10060	0	LCP
10061	0	LCP
10062	NA	LCP
10063	NA	LCP
10064	0	LCP
10065	0	LCP
10066	NA	LCP
10067	0	LCP
10068	1	LCP
10069	NA	LCP
10070	NA	LCP
10071	NA	LCP
10072	0.261904761904762	LCP
10073	NA	LCP
10074	NA	LCP
10075	0	LCP
10076	NA	LCP
10077	NA	LCP
10078	NA	LCP
10079	0.0744741532976827	LCP
10080	0.117261904761905	LCP
10081	0.0181818181818182	LCP
10082	NA	LCP
10083	NA	LCP
10084	1	LCP
10085	0	LCP
10086	NA	LCP
10087	NA	LCP
10088	NA	LCP
10089	NA	LCP
10090	NA	LCP
10091	NA	LCP
10092	NA	LCP
10093	0.555555555555556	LCP
10094	NA	LCP
10095	0	LCP
10096	NA	LCP
10097	NA	LCP
10098	NA	LCP
10099	NA	LCP
10100	0.0101851851851852	LCP
10101	NA	LCP
10102	0	LCP
10103	NA	LCP
10104	NA	LCP
10105	NA	LCP
10106	0	LCP
10107	NA	LCP
10108	NA	LCP
10109	NA	LCP
10110	NA	LCP
10111	0	LCP
10112	NA	LCP
10113	1	LCP
10114	0	LCP
10115	0	LCP
10116	NA	LCP
10117	NA	LCP
10118	NA	LCP
10119	NA	LCP
10120	NA	LCP
10121	NA	LCP
10122	NA	LCP
10123	NA	LCP
10124	1	LCP
10125	NA	LCP
10126	NA	LCP
10127	NA	LCP
10128	NA	LCP
10129	NA	LCP
10130	0	LCP
10131	NA	LCP
10132	0	LCP
10133	NA	LCP
10134	0.36423721340388	LCP
10135	NA	LCP
10136	0	LCP
10137	NA	LCP
10138	0	LCP
10139	0	LCP
10140	NA	LCP
10141	0.0188172043010753	LCP
10142	0.317588126159555	LCP
10143	0.00153609831029186	LCP
10144	0.00152905198776758	LCP
10145	0	LCP
10146	0.0008859357696567	LCP
10147	0	LCP
10148	0.00505050505050505	LCP
10149	0.00252525252525253	LCP
10150	0.00387596899224806	LCP
10151	0.0313768918420081	LCP
10152	0.00938967136150235	LCP
10153	0.0831481481481482	LCP
10154	0	LCP
10155	0.101442940802752	LCP
10156	0	LCP
10157	0.00617283950617284	LCP
10158	0.0386825817860301	LCP
10159	0.00793650793650794	LCP
10160	0	LCP
10161	0.00526315789473684	LCP
10162	0.0133333333333333	LCP
10163	0.0808252440383936	LCP
10164	0.0469135802469136	LCP
10165	0.0158730158730159	LCP
10166	0.037037037037037	LCP
10167	0	LCP
10168	0.363053613053613	LCP
10169	0.000793650793650794	LCP
10170	0.0148148148148148	LCP
10171	0	LCP
10172	0	LCP
10173	0.0268379281537176	LCP
10174	0.046195652173913	LCP
10175	0.0143297291012673	LCP
10176	0	LCP
10177	0	LCP
10178	0	LCP
10179	0	LCP
10180	0.00128205128205128	LCP
10181	0.42581307181351	LCP
10182	0.202904999035612	LCP
10183	0	LCP
10184	0.148760147588403	LCP
10185	0.0216983345062163	LCP
10186	0.0881766300198209	LCP
10187	0	LCP
10188	0.0989911873567025	LCP
10189	0	LCP
10190	0.00561797752808989	LCP
10191	0	LCP
10192	0.00130208333333333	LCP
10193	0.0102774586277676	LCP
10194	0.0123210123210123	LCP
10195	0.523050974512744	LCP
10196	0.00166666666666667	LCP
10197	0	LCP
10198	0.0630630630630631	LCP
10199	0.318458205199888	LCP
10200	0.235482692625578	LCP
10201	0	LCP
10202	0.335023852874342	LCP
10203	0.0308651274684978	LCP
10204	0.34624255952381	LCP
10205	0	LCP
10206	0.451082251082251	LCP
10207	0.0311282762263154	LCP
10208	0	LCP
10209	0.0152905198776758	LCP
10210	0.0125786163522013	LCP
10211	0	LCP
10212	0.00185185185185185	LCP
10213	0	LCP
10214	0.498194025107152	LCP
10215	0.0667628205128205	LCP
10216	0.0614630467571644	LCP
10217	0.0669004729262979	LCP
10218	0.628410400460962	LCP
10219	0	LCP
10220	0	LCP
10221	0.0986738034801162	LCP
10222	0.550346947738252	LCP
10223	0.385606060606061	LCP
10224	0.086984126984127	LCP
10225	0.332329603527078	LCP
10226	0.0618674185684495	LCP
10227	0.00462962962962963	LCP
10228	0.00533333333333333	LCP
10229	0.00277777777777778	LCP
10230	0.348186150148976	LCP
10231	0	LCP
10232	0.0203448656131583	LCP
10233	0.107798285606826	LCP
10234	0	LCP
10235	0	LCP
10236	0.353396093285799	LCP
10237	0.123484848484848	LCP
10238	0.291878111256102	LCP
10239	0	LCP
10240	0.00666666666666667	LCP
10241	0.0772629977516792	LCP
10242	0.19534332781601	LCP
10243	0.375	LCP
10244	0.177272100732163	LCP
10245	0	LCP
10246	0.0087719298245614	LCP
10247	0.559104186952288	LCP
10248	0	LCP
10249	0.376107822497298	LCP
10250	0.10704032138858	LCP
10251	0.102423107217052	LCP
10252	0	LCP
10253	0.0265522875816993	LCP
10254	0	LCP
10255	0.237698144391856	LCP
10256	0.30216533180778	LCP
10257	0.0526629072681704	LCP
10258	0.00138026224982747	LCP
10259	0.0201923076923077	LCP
10260	0.0696617236191704	LCP
10261	0.450965879998138	LCP
10262	0.419284669284669	LCP
10263	0.171014787681454	LCP
10264	0.0236985236985237	LCP
10265	0.542063492063492	LCP
10266	0.499402974182771	LCP
10267	0.147757540148844	LCP
10268	0.010094737680121	LCP
10269	0.0433846153846154	LCP
10270	0.479259259259259	LCP
10271	0.127314814814815	LCP
10272	0.000295159386068477	LCP
10273	0.398395721925134	LCP
10274	0.0833282973126699	LCP
10275	0.0559546501891599	LCP
10276	0.0278554778554779	LCP
10277	0.431602792632204	LCP
10278	0.0781969345764862	LCP
10279	0.205983085272866	LCP
10280	0.000662251655629139	LCP
10281	0.350564630564631	LCP
10282	0.00980392156862745	LCP
10283	0.377283603919848	LCP
10284	0	LCP
10285	0.735225305216426	LCP
10286	0.00277777777777778	LCP
10287	0.314943253250667	LCP
10288	0.313274072490041	LCP
10289	0.0933208489388265	LCP
10290	0.218231406274885	LCP
10291	0	LCP
10292	0	LCP
10293	0.0121951219512195	LCP
10294	0.106125356125356	LCP
10295	0.713079106856698	LCP
10296	0	LCP
10297	0.0373913043478261	LCP
10298	0	LCP
10299	0	LCP
10300	0.0543859649122807	LCP
10301	0.000652315720808871	LCP
10302	0.286419290354823	LCP
10303	0	LCP
10304	0.196285385020903	LCP
10305	0.0825157232704403	LCP
10306	0.289249086291278	LCP
10307	0	LCP
10308	0.249334301621883	LCP
10309	0.334635539898698	LCP
10310	0.338243831457154	LCP
10311	0.0104166666666667	LCP
10312	0.00218579234972678	LCP
10313	0.0636521136521137	LCP
10314	0.83893899204244	LCP
10315	0.257375455780559	LCP
10316	0.104127579737336	LCP
10317	0.00352418354692022	LCP
10318	0.588574797104628	LCP
10319	0.593901977319886	LCP
10320	0.0668202764976959	LCP
10321	0.3222478536047	LCP
10322	0.558333333333333	LCP
10323	0	LCP
10324	0.00680272108843537	LCP
10325	0.00151515151515152	LCP
10326	0	LCP
10327	0	LCP
10328	0.398693305845258	LCP
10329	0.25699883674389	LCP
10330	0.309205106836123	LCP
10331	0	LCP
10332	0.282298136645963	LCP
10333	0	LCP
10334	0.204745568896512	LCP
10335	0	LCP
10336	0.230769230769231	LCP
10337	0.0833333333333333	LCP
10338	0.00256410256410256	LCP
10339	0	LCP
10340	0.781318082788671	LCP
10341	0	LCP
10342	NA	LCP
10343	0.0555555555555556	LCP
10344	0.0104166666666667	LCP
10345	0	LCP
10346	0.0638888888888889	LCP
10347	0	LCP
10348	0.865079365079365	LCP
10349	1	LCP
10350	0.144444444444444	LCP
10351	0.0392156862745098	LCP
10352	0.922705314009662	LCP
10353	0	LCP
10354	0.244444444444444	LCP
10355	0	LCP
10356	0	LCP
10357	0.00833333333333333	LCP
10358	0	LCP
10359	0.6	LCP
10360	0.652747252747253	LCP
10361	0.0416666666666667	LCP
10362	0.40625	LCP
10363	NA	LCP
10364	0	LCP
10365	0.0906432748538012	LCP
10366	0.21989417989418	LCP
10367	1	LCP
10368	0.988888888888889	LCP
10369	0.0833333333333333	LCP
10370	NA	LCP
10371	0	LCP
10372	0	LCP
10373	0	LCP
10374	0	LCP
10375	0	LCP
10376	1	LCP
10377	1	LCP
10378	0	LCP
10379	1	LCP
10380	0.0952380952380952	LCP
10381	0.313270762850595	LCP
10382	0	LCP
10383	0.00223479293246735	LCP
10384	0	LCP
10385	0	LCP
10386	0.025	LCP
10387	0	LCP
10388	0.220925681588874	LCP
10389	0.00340136054421769	LCP
10390	0.855555555555556	LCP
10391	0.333333333333333	LCP
10392	0.305555555555556	LCP
10393	1	LCP
10394	1	LCP
10395	1	LCP
10396	0	LCP
10397	0	LCP
10398	0	LCP
10399	0.572222222222222	LCP
10400	0	LCP
10401	0.642857142857143	LCP
10402	0.092948717948718	LCP
10403	0	LCP
10404	0.656565656565657	LCP
10405	0	LCP
10406	0.108333333333333	LCP
10407	0.0979185520361991	LCP
10408	0	LCP
10409	0.940157601502139	LCP
10410	0	LCP
10411	0.131313131313131	LCP
10412	1	LCP
10413	1	LCP
10414	0	LCP
10415	0	LCP
10416	0.507440476190476	LCP
10417	0.828333333333333	LCP
10418	1	LCP
10419	0.0303030303030303	LCP
10420	0.739455297788631	LCP
10421	0	LCP
10422	0.777777777777778	LCP
10423	0.0102564102564103	LCP
10424	NA	LCP
10425	0	LCP
10426	0	LCP
10427	0	LCP
10428	0.014014491121228	LCP
10429	0.0208333333333333	LCP
10430	0	LCP
10431	1	LCP
10432	0.809523809523809	LCP
10433	0.892857142857143	LCP
10434	0	LCP
10435	0	LCP
10436	0.420627705627706	LCP
10437	0.0716553287981859	LCP
10438	0.822222222222222	LCP
10439	0.0585714285714286	LCP
10440	0.518518518518518	LCP
10441	0.0542735042735043	LCP
10442	0.937229437229437	LCP
10443	0	LCP
10444	1	LCP
10445	0	LCP
10446	NA	LCP
10447	0.822222222222222	LCP
10448	0.0087719298245614	LCP
10449	0	LCP
10450	1	LCP
10451	1	LCP
10452	0.583333333333333	LCP
10453	0	LCP
10454	0.666666666666667	LCP
10455	0.922789855072464	LCP
10456	0.111111111111111	LCP
10457	1	LCP
10458	0.5	LCP
10459	0.0238095238095238	LCP
10460	1	LCP
10461	NA	LCP
10462	0	LCP
10463	0	LCP
10464	0.868055555555555	LCP
10465	NA	LCP
10466	0	LCP
10467	0	LCP
10468	1	LCP
10469	0	LCP
10470	0	LCP
10471	1	LCP
10472	NA	LCP
10473	1	LCP
10474	0.547777777777778	LCP
10475	0	LCP
10476	1	LCP
10477	0.759259259259259	LCP
10478	1	LCP
10479	0.644444444444444	LCP
10480	1	LCP
10481	0	LCP
10482	0.923333333333333	LCP
10483	1	LCP
10484	1	LCP
10485	0	LCP
10486	0	LCP
10487	0.555555555555555	LCP
10488	0	LCP
10489	0.75	LCP
10490	0.934005526637106	LCP
10491	0	LCP
10492	0	LCP
10493	0	LCP
10494	0	LCP
10495	1	LCP
10496	0	LCP
10497	NA	LCP
10498	0	LCP
10499	0	LCP
10500	0.103703703703704	LCP
10501	0.792592592592593	LCP
10502	0	LCP
10503	0.958333333333333	LCP
10504	0.0416666666666667	LCP
10505	0.565394491129785	LCP
10506	1	LCP
10507	0	LCP
10508	0.8	LCP
10509	0.951058201058201	LCP
10510	0.754661654135338	LCP
10511	1	LCP
10512	0	LCP
10513	0	LCP
10514	1	LCP
10515	1	LCP
10516	0.327972097930081	LCP
10517	0	LCP
10518	0.0128205128205128	LCP
10519	0.251157407407407	LCP
10520	0	LCP
10521	0.0555555555555556	LCP
10522	0	LCP
10523	1	LCP
10524	0.644800490706288	LCP
10525	1	LCP
10526	0	LCP
10527	1	LCP
10528	0	LCP
10529	0.277777777777778	LCP
10530	0	LCP
10531	0	LCP
10532	0	LCP
10533	0	LCP
10534	0	LCP
10535	0.769675925925926	LCP
10536	0	LCP
10537	NA	LCP
10538	0	LCP
10539	0	LCP
10540	0.0238095238095238	LCP
10541	0.0303030303030303	LCP
10542	0	LCP
10543	0	LCP
10544	0.0666666666666667	LCP
10545	0	LCP
10546	0	LCP
10547	0.875	LCP
10548	0	LCP
10549	0	LCP
10550	0	LCP
10551	0	LCP
10552	0	LCP
10553	0	LCP
10554	0	LCP
10555	0	LCP
10556	0	LCP
10557	0	LCP
10558	0	LCP
10559	0	LCP
10560	0.0277777777777778	LCP
10561	0.166666666666667	LCP
10562	0	LCP
10563	0	LCP
10564	0	LCP
10565	0	LCP
10566	0.0476190476190476	LCP
10567	NA	LCP
10568	0	LCP
10569	0	LCP
10570	0	LCP
10571	0	LCP
10572	0	LCP
10573	0	LCP
10574	0.0555555555555556	LCP
10575	0.166666666666667	LCP
10576	0.00137362637362637	LCP
10577	NA	LCP
10578	0	LCP
10579	0.0277777777777778	LCP
10580	0	LCP
10581	0	LCP
10582	NA	LCP
10583	0	LCP
10584	NA	LCP
10585	0	LCP
10586	0	LCP
10587	0.00925925925925926	LCP
10588	0.0128205128205128	LCP
10589	0	LCP
10590	0	LCP
10591	0	LCP
10592	0	LCP
10593	0	LCP
10594	0	LCP
10595	0.0111111111111111	LCP
10596	0	LCP
10597	1	LCP
10598	0	LCP
10599	0	LCP
10600	0	LCP
10601	0	LCP
10602	0	LCP
10603	0.000233918128654971	LCP
10604	0.0246891266628109	LCP
10605	0.5	LCP
10606	0.0833333333333333	LCP
10607	0.958333333333333	LCP
10608	0.0166666666666667	LCP
10609	0	LCP
10610	0	LCP
10611	NA	LCP
10612	0	LCP
10613	0	LCP
10614	0	LCP
10615	0	LCP
10616	0	LCP
10617	0.566666666666667	LCP
10618	0	LCP
10619	NA	LCP
10620	NA	LCP
10621	0	LCP
10622	0	LCP
10623	0	LCP
10624	0	LCP
10625	0	LCP
10626	0	LCP
10627	0	LCP
10628	0.0555555555555556	LCP
10629	0	LCP
10630	0	LCP
10631	0	LCP
10632	0	LCP
10633	0	LCP
10634	0	LCP
10635	0	LCP
10636	0.0185185185185185	LCP
10637	0	LCP
10638	0	LCP
10639	0	LCP
10640	0.06	LCP
10641	1	LCP
10642	0	LCP
10643	0.0416666666666667	LCP
10644	0	LCP
10645	0	LCP
10646	0.0708333333333333	LCP
10647	1	LCP
10648	0	LCP
10649	0.0714285714285714	LCP
10650	0.0142857142857143	LCP
10651	NA	LCP
10652	0	LCP
10653	NA	LCP
10654	0	LCP
10655	0	LCP
10656	0	LCP
10657	0	LCP
10658	0	LCP
10659	0.194444444444444	LCP
10660	0	LCP
10661	0.0666666666666667	LCP
10662	0	LCP
10663	0.0277777777777778	LCP
10664	NA	LCP
10665	0	LCP
10666	0	LCP
10667	0.2	LCP
10668	0	LCP
10669	NA	LCP
10670	0	LCP
10671	0	LCP
10672	0	LCP
10673	0	LCP
10674	0.00714285714285714	LCP
10675	NA	LCP
10676	0	LCP
10677	0.096969696969697	LCP
10678	0	LCP
10679	0	LCP
10680	0	LCP
10681	0	LCP
10682	0.333333333333333	LCP
10683	0.0833333333333333	LCP
10684	0	LCP
10685	NA	LCP
10686	0	LCP
10687	0.3	LCP
10688	0	LCP
10689	0	LCP
10690	0	LCP
10691	0	LCP
10692	0	LCP
10693	0	LCP
10694	0.02	LCP
10695	0	LCP
10696	0	LCP
10697	0	LCP
10698	0	LCP
10699	0	LCP
10700	0	LCP
10701	0.0606060606060606	LCP
10702	0	LCP
10703	0	LCP
10704	NA	LCP
10705	0	LCP
10706	0	LCP
10707	0	LCP
10708	0.0208333333333333	LCP
10709	0	LCP
10710	0	LCP
10711	0.00238095238095238	LCP
10712	0.0125	LCP
10713	0	LCP
10714	0	LCP
10715	0.0111111111111111	LCP
10716	0.133333333333333	LCP
10717	0	LCP
10718	0	LCP
10719	0	LCP
10720	0	LCP
10721	0	LCP
10722	0	LCP
10723	0	LCP
10724	0	LCP
10725	0	LCP
10726	0.333333333333333	LCP
10727	0	LCP
10728	0	LCP
10729	0	LCP
10730	0.183028083028083	LCP
10731	0.00833333333333333	LCP
10732	NA	LCP
10733	0	LCP
10734	0	LCP
10735	0.0166666666666667	LCP
10736	0.0944444444444444	LCP
10737	0	LCP
10738	0	LCP
10739	0	LCP
10740	0	LCP
10741	0	LCP
10742	0	LCP
10743	0	LCP
10744	0	LCP
10745	0	LCP
10746	0	LCP
10747	0.0666666666666667	LCP
10748	0	LCP
10749	0	LCP
10750	0	LCP
10751	0	LCP
10752	0	LCP
10753	0	LCP
10754	0	LCP
10755	0	LCP
10756	NA	LCP
10757	0	LCP
10758	0	LCP
10759	0.833333333333333	LCP
10760	0.0238095238095238	LCP
10761	0	LCP
10762	0	LCP
10763	0.00280112044817927	LCP
10764	0	LCP
10765	0	LCP
10766	0	LCP
10767	0	LCP
10768	0	LCP
10769	0	LCP
10770	0	LCP
10771	0.00595238095238095	LCP
10772	0	LCP
10773	0	LCP
10774	0	LCP
10775	NA	LCP
10776	0	LCP
10777	0	LCP
10778	0.000766283524904215	LCP
10779	0.0025062656641604	LCP
10780	0	LCP
10781	0	LCP
10782	0	LCP
10783	0	LCP
10784	0	LCP
10785	0	LCP
10786	0	LCP
10787	NA	LCP
10788	0	LCP
10789	0	LCP
10790	0	LCP
10791	0.0694444444444444	LCP
10792	0	LCP
10793	0	LCP
10794	0.0277777777777778	LCP
10795	0	LCP
10796	0	LCP
10797	0.0133333333333333	LCP
10798	0	LCP
10799	0	LCP
10800	NA	LCP
10801	0.420512820512821	LCP
10802	1	LCP
10803	NA	LCP
10804	0	LCP
10805	0	LCP
10806	0	LCP
10807	NA	LCP
10808	0	LCP
10809	0	LCP
10810	0.00222222222222222	LCP
10811	0	LCP
10812	0.0256410256410256	LCP
10813	0	LCP
10814	0	LCP
10815	0.179166666666667	LCP
10816	0	LCP
10817	0	LCP
10818	0	LCP
10819	0	LCP
10820	0	LCP
10821	0	LCP
10822	0	LCP
10823	0	LCP
10824	0	LCP
10825	0	LCP
10826	0.025	LCP
10827	NA	LCP
10828	0	LCP
10829	NA	LCP
10830	0	LCP
10831	0.0166666666666667	LCP
10832	0	LCP
10833	0	LCP
10834	NA	LCP
10835	0	LCP
10836	0	LCP
10837	NA	LCP
10838	0.0416666666666667	LCP
10839	NA	LCP
10840	0	LCP
10841	0	LCP
10842	0.25	LCP
10843	0	LCP
10844	0.0128205128205128	LCP
10845	0	LCP
10846	NA	LCP
10847	NA	LCP
10848	0	LCP
10849	0	LCP
10850	0	LCP
10851	0	LCP
10852	NA	LCP
10853	0.00555555555555555	LCP
10854	0	LCP
10855	0	LCP
10856	0	LCP
10857	0	LCP
10858	0	LCP
10859	NA	LCP
10860	NA	LCP
10861	0.00333333333333333	LCP
10862	NA	LCP
10863	0	LCP
10864	0	LCP
10865	0	LCP
10866	0	LCP
10867	0.0476190476190476	LCP
10868	0	LCP
10869	0	LCP
10870	0	LCP
10871	0	LCP
10872	0	LCP
10873	0.0166666666666667	LCP
10874	0.833333333333333	LCP
10875	0	LCP
10876	0	LCP
10877	0.0208333333333333	LCP
10878	0.0238095238095238	LCP
10879	0	LCP
10880	0.0024467906820848	LCP
10881	0	LCP
10882	0	LCP
10883	0.0138888888888889	LCP
10884	0.00833333333333333	LCP
10885	0	LCP
10886	0	LCP
10887	0	LCP
10888	0	LCP
10889	0.5	LCP
10890	0.0277777777777778	LCP
10891	0	LCP
10892	0	LCP
10893	0	LCP
10894	0	LCP
10895	0	LCP
10896	0	LCP
10897	0.01	LCP
10898	0	LCP
10899	0	LCP
10900	0	LCP
10901	0.0303030303030303	LCP
10902	0	LCP
10903	0	LCP
10904	0.103703703703704	LCP
10905	NA	LCP
10906	0	LCP
10907	NA	LCP
10908	0	LCP
10909	0	LCP
10910	0	LCP
10911	0	LCP
10912	0	LCP
10913	0	LCP
10914	0	LCP
10915	0.0125	LCP
10916	0	LCP
10917	NA	LCP
10918	0	LCP
10919	0	LCP
10920	0	LCP
10921	0.0666666666666667	LCP
10922	0	LCP
10923	0	LCP
10924	0	LCP
10925	0.578282828282828	LCP
10926	0	LCP
10927	NA	LCP
10928	0.0208333333333333	LCP
10929	0	LCP
10930	0	LCP
10931	0.817460317460317	LCP
10932	NA	LCP
10933	0	LCP
10934	0	LCP
10935	0	LCP
10936	0.193939393939394	LCP
10937	1	LCP
10938	0	LCP
10939	0	LCP
10940	0	LCP
10941	0	LCP
10942	0	LCP
10943	0.00714285714285714	LCP
10944	0	LCP
10945	0	LCP
10946	0	LCP
10947	0	LCP
10948	0	LCP
