Var1	Freq
2752	来氟米特;甲氨蝶呤;白芍总甙;美洛昔康;雷公藤多甙片;	1
2753	来氟米特;甲氨蝶呤;白芍总苷;美洛西康;	1
2754	来氟米特;甲氨蝶呤;益肾蠲痹片;	1
2755	来氟米特;甲氨蝶呤;益赛普;美洛昔康;	1
2756	来氟米特;甲氨蝶呤;盘尼七片;	1
2757	来氟米特;甲氨蝶呤;盘龙七片;美洛昔康;	1
2758	来氟米特;甲氨蝶呤;盘龙七片;醋酸泼尼松龙;青霉胺;	1
2759	来氟米特;甲氨蝶呤;盘龙七片;醋酸泼尼龙;青霉胺;	1
2760	来氟米特;甲氨蝶呤;盘龙七片;青霉胺片;	1
2761	来氟米特;甲氨蝶呤;硫唑嘌呤;雷公藤多甙片;	1
2762	来氟米特;甲氨蝶呤;硫锉嘌呤;	1
2763	来氟米特;甲氨蝶呤;硫锉嘌呤;萘丁美酮;	1
2764	来氟米特;甲氨蝶呤;美卓乐;美洛昔康;青霉胺;	1
2765	来氟米特;甲氨蝶呤;美卓乐;莫比可;	1
2766	来氟米特;甲氨蝶呤;美卓乐;莫比可;青霉胺;	1
2767	来氟米特;甲氨蝶呤;美卓乐;青霉胺;	1
2768	来氟米特;甲氨蝶呤;美洛昔康;逐痛冲剂;	1
2769	来氟米特;甲氨蝶呤;美洛昔康;醋酸泼尼松片;	1
2770	来氟米特;甲氨蝶呤;美洛昔康;问荆合剂;	1
2771	来氟米特;甲氨蝶呤;美洛昔康;雷公藤多甙片;	1
2772	来氟米特;甲氨蝶呤;美洛昔康;雷公藤逐痛颗粒;	1
2773	来氟米特;甲氨蝶呤;美洛昔康片;	1
2774	来氟米特;甲氨蝶呤;羟基氨喹;	1
2775	来氟米特;甲氨蝶呤;羟基氯喹;舒筋合剂;	1
2776	来氟米特;甲氨蝶呤;羟基氯喹;莫比克;	1
2777	来氟米特;甲氨蝶呤;舒筋方剂;	1
2778	来氟米特;甲氨蝶呤;英太清;蛇片;	1
2779	来氟米特;甲氨蝶呤;英太青;	1
2780	来氟米特;甲氨蝶呤;荼丁美酮;雷公滕多甙;	1
2781	来氟米特;甲氨蝶呤;荼丁美酮;雷公藤多甙;	1
2782	来氟米特;甲氨蝶呤;蛇片;	1
2783	来氟米特;甲氨蝶呤;赛来昔布;	1
2784	来氟米特;甲氨蝶呤;醋酸甲泼尼松龙;	1
2785	来氟米特;甲氨蝶呤;问荆合剂;	1
2786	来氟米特;甲氨蝶呤片;痹祺胶囊;	1
2787	来氟米特;甲泼尼龙;白芍总苷;	1
2788	来氟米特;甲泼尼龙;硫酸羟氯喹片;美洛昔康;	1
2789	来氟米特;甲泼尼龙;美洛昔康;	1
2790	来氟米特;甲泼尼龙;羟氯喹;	1
2791	来氟米特;甲泼尼龙片;硫酸羟氯喹;美洛昔康;	1
2792	来氟米特;甲泼尼龙片;美洛昔康;雷公藤多苷片;	1
2793	来氟米特;痹棋胶囊;美洛昔康;	1
2794	来氟米特;痹祺胶囊;白芍总甙;雷公藤多甙片;	1
2795	来氟米特;痹祺胶囊;硫锉嘌呤;萘丁美酮;	1
2796	来氟米特;痹祺胶囊;美洛昔康;	1
2797	来氟米特;白芍总甙;祖师麻;	1
2798	来氟米特;白芍总甙;羟氯喹;	1
2799	来氟米特;白芍总甙;肿瘤坏死因子拮抗剂;	1
2800	来氟米特;白芍总甙;青霉胺;	1
2801	来氟米特;白芍总苷;美卓乐;	1
2802	来氟米特;白芍总苷;艾拉莫德;醋酸泼尼松龙;	1
2803	来氟米特;白芍总苷;醋酸泼尼松龙;	1
2804	来氟米特;白芍总苷胶囊;英夫利昔单抗;	1
2805	来氟米特;益赛普;美洛昔康;羟基氯喹;	1
2806	来氟米特;硫酸羟氯喹;祖师麻药;	1
2807	来氟米特;硫酸羟氯喹;祖师麻药;美卓乐;	1
2808	来氟米特;硫酸羟氯喹;祖师麻药;英太青;	1
2809	来氟米特;硫酸羟氯喹;艾拉莫德;	1
2810	来氟米特;硫酸羟氯喹;醋氯芬酸分散片;	1
2811	来氟米特;硫酸羟氯喹片;美洛昔康;金乌骨通胶囊;	1
2812	来氟米特;硫酸羟氯喹片;萘丁美酮;	1
2813	来氟米特;祖师麻;美洛昔康;	1
2814	来氟米特;祖师麻片;醋氯芬酸分散片;醋酸钙片;	1
2815	来氟米特;美卓乐;美洛昔康;羟基氯喹;	1
2816	来氟米特;美洛昔康;醋酸泼尼松;雷公藤多苷;	1
2817	来氟米特;美洛昔康;雷公藤;青霉胺;	1
2818	来氟米特;美洛昔康;雷公藤多甙片;	1
2819	来氟米特;美洛昔康片;艾拉莫德;	1
2820	来氟米特;美洛西康;	1
2821	来氟米特;羟基氯喹;蛇片;逐痛冲剂;	1
2822	来氟米特;羟基氯喹;醋酸泼尼松龙;	1
2823	来氟米特;羟基氯喹片;	1
2824	来氟米特;艾拉莫德;青霉胺;	1
2825	来氟米特;艾瑞昔布;	1
2826	来氟米特;英太清;	1
2827	来氟米特;莫比可;雷公藤;青霉胺;	1
2828	来氟米特;醋氯芬酸;	1
2829	来氟米特;醋氯芬酸分散片;雷公藤多苷片;	1
2830	来氟米特;醋酸泼尼松;	1
2831	来氟米特;醋酸泼尼松龙;	1
2832	来氟米特;金乌骨通胶囊;	1
2833	来氟米特;雷公藤;	1
2834	来氟米特片;柳氮磺吡啶片;洛索洛芬钠;	1
2835	来氟米特片;柳氮磺吡啶片;甲泼尼龙;美洛昔康;雷公藤多甙片;	1
2836	来氟米特片;柳氮磺吡啶片;甲泼尼龙;雷公藤多甙片;	1
2837	来氟米特片;柳氮磺吡啶片;甲泼尼龙片;硫酸羟氯喹片;美洛昔康胶囊;	1
2838	来氟米特片;柳氮磺吡啶肠溶片;洛索洛芬钠片;	1
2839	来氟米特片;柳氮磺砒啶肠溶片;正清风痛宁缓释片;洛索洛芬钠片;醋酸泼尼松片;	1
2840	来氟米特片;柳氮磺砒啶肠溶片;正清风痛宁缓释片;甲氨蝶呤片;	1
2841	来氟米特片;柳氮磺砒啶肠溶片;洛索洛芬钠片;甲氨蝶呤片;	1
2842	来氟米特片;柳氮磺砒啶肠溶片;甲氨蝶呤片;	1
2843	来氟米特片;正清风痛宁缓释片;	1
2844	来氟米特片;正清风痛宁缓释片;氯诺昔康;洛索洛芬钠片;益肾蠲痹丸;硫酸羟氯喹片;	1
2845	来氟米特片;正清风痛宁缓释片;注射用甲氨蝶呤;注射用甲泼尼龙琥珀酸钠;	1
2846	来氟米特片;正清风痛宁缓释片;注射用甲氨蝶呤;红花注射液;醋酸泼尼松片;	1
2847	来氟米特片;正清风痛宁缓释片;注射用甲氨蝶呤片;醋酸泼尼松片;雷公藤多苷片;	1
2848	来氟米特片;正清风痛宁缓释片;洛索洛芬钠片;甲氨蝶呤片;白芍总苷胶囊;	1
2849	来氟米特片;正清风痛宁缓释片;洛索洛芬钠片;甲氨蝶呤片;硫酸羟氯喹片;	1
2850	来氟米特片;正清风痛宁缓释片;洛索洛芬钠片;甲氨蝶呤片;雷公藤多苷片;	1
2851	来氟米特片;正清风痛宁缓释片;洛索洛芬钠片;益肾蠲痹丸;	1
2852	来氟米特片;正清风痛宁缓释片;洛芬待因缓释片;甲氨蝶呤片;	1
2853	来氟米特片;正清风痛宁缓释片;洛芬待因缓释片;甲氨蝶呤片;硫酸羟氯喹片;	1
2854	来氟米特片;正清风痛宁缓释片;甲基泼尼龙;甲氨蝶呤片;硫酸羟氯喹片;	1
2855	来氟米特片;正清风痛宁缓释片;甲氨蝶呤片;益肾蠲痹丸;美洛昔康片;醋酸泼尼松片;	1
2856	来氟米特片;正清风痛宁缓释片;甲氨蝶呤片;硫酸羟氯喹片;	1
2857	来氟米特片;正清风痛宁缓释片;甲氨蝶呤片;美洛昔康分散片;	1
2858	来氟米特片;正清风痛宁缓释片;甲氨蝶呤片;美洛昔康片;	1
2859	来氟米特片;正清风痛宁缓释片;甲氨蝶呤片;美洛昔康片;雷公藤多苷片;	1
2860	来氟米特片;正清风痛宁缓释片;甲氨蝶呤片;醋氯芬酸片;	1
2861	来氟米特片;正清风痛宁缓释片;甲氨蝶呤片;醋氯芬酸片;雷公藤多苷片;	1
2862	来氟米特片;正清风痛宁缓释片;甲氨蝶呤片;醋酸泼尼松片;雷公藤多苷片;	1
2863	来氟米特片;正清风痛宁缓释片;益肾蠲痹丸;	1
2864	来氟米特片;正清风痛宁缓释片;益肾蠲痹丸;硫酸羟氯喹片;醋酸泼尼松片;	1
2865	来氟米特片;正清风痛宁缓释片;美洛昔康片;	1
2866	来氟米特片;正清风痛宁缓释片;美洛昔康片;醋酸泼尼松片;	1
2867	来氟米特片;水飞蓟宾葡甲胺片;甲氨蝶呤片;白芍总苷胶囊;醋酸泼尼松片;	1
2868	来氟米特片;注射用氯诺昔康;注射用甲氨蝶呤;白芍总苷胶囊;	1
2869	来氟米特片;注射用甲氨蝶呤;洛索洛芬钠片;雷公藤多苷片;	1
2870	来氟米特片;注射用血栓通;美洛昔康胶囊;肿瘤坏死因子拮抗剂;雪山金罗汉止痛涂膜剂;雷公藤多甙片;	1
2871	来氟米特片;洛索洛芬钠;	1
2872	来氟米特片;洛索洛芬钠;甲泼尼龙片;雷公藤多苷片;	1
2873	来氟米特片;洛索洛芬钠片;	1
2874	来氟米特片;洛索洛芬钠片;洛索洛芬钠片;甲氨蝶呤片;白芍总苷胶囊;	1
2875	来氟米特片;洛索洛芬钠片;甲氨蝶呤片;白芍总苷胶囊;	1
2876	来氟米特片;洛索洛芬钠片;甲氨蝶呤片;益肾蠲痹丸;硫酸羟氯喹片;	1
2877	来氟米特片;洛索洛芬钠片;甲氨蝶呤片;醋酸泼尼松片;	1
2878	来氟米特片;洛索洛芬钠片;雷公藤多苷片;	1
2879	来氟米特片;洛芬待因缓释片;甲氨蝶呤片;益肾蠲痹丸;	1
2880	来氟米特片;甲氨喋呤;醋氯芬酸片;	1
2881	来氟米特片;甲氨喋呤注射液;美洛昔康片;	1
2882	来氟米特片;甲氨喋呤片;	1
2883	来氟米特片;甲氨喋呤片;美洛昔康片;青霉胺片;	1
2884	来氟米特片;甲氨喋呤片;青霉胺片;	1
2885	来氟米特片;甲氨蝶呤;甲泼尼龙片;硫酸羟氯喹片;	1
2886	来氟米特片;甲氨蝶呤;白芍总苷胶囊;醋氯芬酸;	1
2887	来氟米特片;甲氨蝶呤片;甲泼尼龙片;雷公藤多苷片;	1
2888	来氟米特片;甲氨蝶呤片;白芍总苷胶囊;硫酸羟氯喹片;醋酸泼尼松片;	1
2889	来氟米特片;甲氨蝶呤片;益肾蠲痹丸;硫酸羟氯喹片;醋氯芬酸钠片;	1
2890	来氟米特片;甲氨蝶呤片;益肾蠲痹丸;硫酸羟氯喹片;醋酸泼尼松片;	1
2891	来氟米特片;甲氨蝶呤片;益肾蠲痹丸;醋酸泼尼松片;	1
2892	来氟米特片;甲氨蝶呤片;硫酸羟氯喹片;	1
2893	来氟米特片;甲氨蝶呤片;美洛昔康胶囊;	1
2894	来氟米特片;甲氨蝶呤片;醋酸泼尼松片;雷公藤多苷片;	1
2895	来氟米特片;甲泼尼龙;雷公藤多甙片;	1
2896	来氟米特片;甲泼尼龙片;白芍总苷胶囊;	1
2897	来氟米特片;甲泼尼龙片;硫酸羟氯喹;美洛昔康胶囊;	1
2898	来氟米特片;甲泼尼龙片;硫酸羟氯喹片;美洛昔康胶囊;艾拉莫德片;	1
2899	来氟米特片;甲泼尼龙片;美洛昔康胶囊;	1
2900	来氟米特片;痹祺胶囊;	1
2901	来氟米特片;白芍总苷;醋氯芬酸分散片;	1
2902	来氟米特片;白芍总苷胶囊;美洛昔康胶囊;	1
2903	来氟米特片;硫酸羟氯喹片;	1
2904	来氟米特片;硫酸羟氯喹片;雷公藤多苷片;	1
2905	来氟米特片;美洛昔康胶囊;	1
2906	来氟米特片;美洛昔康胶囊;肿瘤坏死因子拮抗剂;雷公藤多甙片;	1
2907	来氟米特片;美洛昔康胶囊;醋酸泼尼松片;	1
2908	来氟米特片;美洛昔康胶囊;阿达木单抗;	1
2909	来氟米特片;美洛昔康胶囊;雷公藤多甙片;	1
2910	来氟米特片;醋酸泼尼松片;	1
2911	来氟米特片;金乌骨通胶囊;	1
2912	来氟米特片;雷公藤多甙片;	1
2913	来氟米特片;雷公藤多苷片;	1
2914	来福米特;甲氨蝶呤;	1
2915	来福米特;甲氨蝶呤;雷公藤多甙;	1
2916	柳但磺嘧啶;甲基泼尼松龙;羟氯喹;	1
2917	柳氨磺砒啶;氨糖美锌肠溶片;甲氨蝶呤;	1
2918	柳氮磺;	1
2919	柳氮磺;正清风痛宁;甲氨蝶呤;英太清;	1
2920	柳氮磺;爱诺华;甲氨蝶呤;羟基氯喹;阿法骨化醇;	1
2921	柳氮磺;甲基泼尼龙;甲氨蝶呤;美洛昔康;羟基氯喹;	1
2922	柳氮磺;甲基泼尼龙;益赛普;	1
2923	柳氮磺;甲基泼尼龙;美洛昔康;	1
2924	柳氮磺;甲氨蝶呤;羟基氯喹;	1
2925	柳氮磺;美洛昔康;	1
2926	柳氮磺吡啶;洛索洛芬;类克;	1
2927	柳氮磺吡啶;洛索洛芬钠;甲氨蝶呤;	1
2928	柳氮磺吡啶;洛索洛芬钠;甲氨蝶呤;羟基氯喹;	1
2929	柳氮磺吡啶;洛索洛芬钠片;甲氨蝶呤;	1
2930	柳氮磺吡啶;甲基泼尼松片;甲氨蝶呤;美洛昔康;	1
2931	柳氮磺吡啶;甲氨蝶呤;纷乐;美卓乐;	1
2932	柳氮磺吡啶;甲氨蝶呤;纷乐;西乐葆;	1
2933	柳氮磺吡啶;甲氨蝶呤;美卓乐;雷公藤多苷片;	1
2934	柳氮磺吡啶;甲氨蝶呤;美洛昔康;	1
2935	柳氮磺吡啶;甲氨蝶呤;美洛昔康;雷公藤多甙片;	1
2936	柳氮磺吡啶;甲氨蝶呤;羟基氯喹;西乐葆;	1
2937	柳氮磺吡啶;甲氨蝶呤;青霉胺片;	1
2938	柳氮磺吡啶;白芍总甙;美洛昔康;	1
2939	柳氮磺吡啶;白芍总苷胶囊;美洛昔康;	1
2940	柳氮磺吡啶;纷乐;美卓乐;	1
2941	柳氮磺吡啶;美洛昔康;	1
2942	柳氮磺吡啶;羟基氯喹;	1
2943	柳氮磺吡啶片;洛索洛芬钠片;甲氨蝶呤片;甲泼尼龙片;白芍总苷胶囊;	1
2944	柳氮磺吡啶片;甲氨蝶呤;甲泼尼龙片;白芍总苷胶囊;硫酸羟氯喹;	1
2945	柳氮磺吡啶片;甲氨蝶呤;甲泼尼龙片;白芍总苷胶囊;美洛昔康;	1
2946	柳氮磺吡啶片;甲氨蝶呤;甲泼尼龙片;白芍总苷胶囊;美洛昔康胶囊;	1
2947	柳氮磺吡啶片;甲氨蝶呤片;白芍总苷胶囊;醋酸泼尼松片;	1
2948	柳氮磺吡啶片;醋酸泼尼松片;	1
2949	柳氮磺吡啶肠溶片;	1
2950	柳氮磺吡啶肠溶片;硫酸羟氯喹片;美洛昔康片;	1
2951	柳氮磺嘧啶;正清风痛宁;甲基泼尼松龙;甲氨蝶呤;美洛昔康;	1
2952	柳氮磺嘧啶;正清风痛宁;甲氨蝶呤;	1
2953	柳氮磺嘧啶;正清风痛宁;羟基氯喹;	1
2954	柳氮磺嘧啶;正清风痛宁;萘丁美酮胶囊;	1
2955	柳氮磺嘧啶;正清风痛片;甲氨蝶呤;	1
2956	柳氮磺嘧啶;正清风痛片;甲氨蝶呤;美洛昔康;	1
2957	柳氮磺嘧啶;没来上课;甲氨蝶呤;	1
2958	柳氮磺嘧啶;洛索洛芬钠片;甲氨蝶呤;	1
2959	柳氮磺嘧啶;洛索洛芬钠片;甲氨蝶呤;白芍总甙;	1
2960	柳氮磺嘧啶;爱若华;	1
2961	柳氮磺嘧啶;甲基泼尼松龙;甲氨蝶呤;	1
2962	柳氮磺嘧啶;甲基泼尼松龙;甲氨蝶呤;白芍总甙;羟基氯喹;	1
2963	柳氮磺嘧啶;甲基泼尼松龙;白芍总甙;雷公藤多甙片;	1
2964	柳氮磺嘧啶;甲基泼尼龙;	1
2965	柳氮磺嘧啶;甲基泼尼龙;益塞普;	1
2966	柳氮磺嘧啶;甲氨喋呤;美洛昔康;	1
2967	柳氮磺嘧啶;甲氨蝶呤;甲泼尼龙;羟氯喹;	1
2968	柳氮磺嘧啶;甲氨蝶呤;甲泼尼龙;艾拉莫德;	1
2969	柳氮磺嘧啶;甲氨蝶呤;白芍总甙;美洛昔康;	1
2970	柳氮磺嘧啶;甲氨蝶呤;硫酸羟氯喹片;美洛昔康;	1
2971	柳氮磺嘧啶;甲氨蝶呤;羟氯喹;	1
2972	柳氮磺嘧啶;甲氨蝶呤;青霉胺片;	1
2973	柳氮磺嘧啶;白芍总甙;	1
2974	柳氮磺嘧啶;白芍总苷;硫酸羟氯喹;	1
2975	柳氮磺嘧啶;白芍总苷;硫酸羟氯喹;美卓乐;	1
2976	柳氮磺嘧啶;羟基氯喹;雷公藤;	1
2977	柳氮磺嘧啶;萘丁美酮胶囊;	1
2978	柳氮磺砒啶;羟基氯喹;雷公藤;	1
2979	柳氮磺砒啶片;注射用氯诺西康;甲氨蝶呤片;	1
2980	柳氮磺砒啶肠溶片;正清风痛宁缓释片;白芍总苷胶囊;	1
2981	柳氮磺砒啶肠溶片;正清风痛宁缓释片;醋氯芬酸片;醋酸泼尼松片;	1
2982	柳氮磺砒啶肠溶片;洛索洛芬钠片;甲氨蝶呤片;	1
2983	柳氮磺砒啶肠溶片;甲氨蝶呤片;	1
2984	柳氮磺砒啶肠溶片;硫酸羟氯喹片;美洛昔康片;	1
2985	柳氮磺胺吡啶;正清风痛宁;	1
2986	柳氮磺胺吡啶;正清风痛宁;洛索洛芬钠片;	1
2987	柳氮磺胺吡啶;氨糖美辛;沙利度胺;甲氨蝶呤;	1
2988	柳氮磺胺吡啶;氨糖美辛;甲氨蝶呤;羟基氯喹;	1
2989	柳氮磺胺吡啶;氨糖美辛;羟基氯喹;	1
2990	柳氮磺胺吡啶;洛索洛芬钠片;甲基泼尼松龙;甲氨蝶呤;青霉胺;	1
2991	柳氮磺胺吡啶;洛索洛芬钠片;甲氨蝶呤;	1
2992	柳氮磺胺吡啶;甲基泼尼松;甲氨蝶呤;美洛昔康;	1
2993	柳氮磺胺吡啶;甲基泼尼龙;甲氨蝶呤;美洛昔康;	1
2994	柳氮磺胺吡啶;甲氨蝶呤;甲泼尼龙;美洛昔康;	1
2995	柳氮磺胺吡啶;甲氨蝶呤;益赛普;	1
2996	柳氮磺胺吡啶;甲氨蝶呤;美卓乐;西乐葆;	1
2997	柳氮磺胺吡啶;甲氨蝶呤;美卓乐;青霉胺;	1
2998	柳氮磺胺吡啶;甲氨蝶呤;羟氯喹;	1
2999	柳氮磺胺吡啶;甲氨蝶呤;西乐葆;	1
3000	柳氮磺胺吡啶;白芍总甙;美洛昔康;	1
3001	柳氮磺胺吡啶;硫酸羟氯喹;	1
3002	柳氮磺胺吡啶;美洛昔康;雷公藤多甙;青霉胺;	1
3003	柳氮磺胺吡啶;美洛昔康;雷公藤多甙;青霉胺片;	1
3004	柳氮磺胺吡啶;美洛昔康;青霉胺;	1
3005	柳氮磺胺吡啶;美洛昔康;青霉胺片;	1
3006	柳氮磺胺吡啶;舒筋合剂;	1
3007	柳氮黄嘧啶;美洛昔康;	1
3008	柳磺氮嘧啶;洛索洛芬钠片;	1
3009	正消风痛片;洛索洛芬钠;甲基泼尼龙;白芍总甙;	1
3010	正清风痛宁;氨康美锌;	1
3011	正清风痛宁;氨糖美辛;甲氨蝶呤;	1
3012	正清风痛宁;氨糖美辛;甲氨蝶呤;雷公藤多甙片;	1
3013	正清风痛宁;沙利度胺;甲氨蝶呤;	1
3014	正清风痛宁;洛索洛芬纳片;	1
3015	正清风痛宁;洛索洛芬钠;甲基波尼龙;甲氨蝶呤;	1
3016	正清风痛宁;洛索洛芬钠;甲氨蝶呤;白芍总甙;	1
3017	正清风痛宁;洛索洛芬钠;甲氨蝶呤;白芍总苷;	1
3018	正清风痛宁;洛索洛芬钠;甲氨蝶呤;青霉胺;	1
3019	正清风痛宁;洛索洛芬钠;甲泼尼龙;白芍总苷;	1
3020	正清风痛宁;洛索洛芬钠片;	1
3021	正清风痛宁;洛索洛芬钠片;甲基泼尼松龙;羟基氯喹;	1
3022	正清风痛宁;洛索洛芬钠片;甲氨蝶呤;白芍总甙;	1
3023	正清风痛宁;洛索洛芬钠片;甲氨蝶呤;羟基氯喹;	1
3024	正清风痛宁;洛索洛芬钠片;问荆合剂;雷公藤多甙片;	1
3025	正清风痛宁;甲基泼尼松;甲氨蝶呤;雷公藤多甙;	1
3026	正清风痛宁;甲基泼尼松龙;	1
3027	正清风痛宁;甲基泼尼龙;	1
3028	正清风痛宁;甲基泼尼龙;甲氨蝶呤;艾拉莫德;	1
3029	正清风痛宁;甲氨喋呤;	1
3030	正清风痛宁;甲氨碟呤;羟氯喹;	1
3031	正清风痛宁;甲氨蝶呤;白芍总甙;	1
3032	正清风痛宁;甲氨蝶呤;白芍总甙;美洛昔康;	1
3033	正清风痛宁;甲氨蝶呤;白芍总苷;	1
3034	正清风痛宁;甲氨蝶呤;白芍总苷;美洛昔康;	1
3035	正清风痛宁;甲氨蝶呤;白芍总苷;醋酸泼尼松;青霉胺;	1
3036	正清风痛宁;甲氨蝶呤;美卓乐;美洛昔康;	1
3037	正清风痛宁;甲氨蝶呤;美洛昔康;舒筋合剂;	1
3038	正清风痛宁;甲氨蝶呤;美洛西康;	1
3039	正清风痛宁;甲氨蝶呤;艾拉莫得;	1
3040	正清风痛宁;甲氨蝶呤;艾瑞昔布;	1
3041	正清风痛宁;甲氨蝶呤;萘丁美酮胶囊;	1
3042	正清风痛宁;甲氨蝶呤;醋氯芬酸;	1
3043	正清风痛宁;甲氨蝶呤;醋氯芬酸分散片;	1
3044	正清风痛宁;甲氨蝶呤;雷公藤;青霉胺;	1
3045	正清风痛宁;甲氨蝶呤片;	1
3046	正清风痛宁;白芍总甙;雷公藤多甙;	1
3047	正清风痛宁;白芍总苷;	1
3048	正清风痛宁;硫酸羟氯喹;美洛昔康;	1
3049	正清风痛宁;硫酸羟氯喹片;醋氯芬酸片;	1
3050	正清风痛宁;美洛昔康;羟基氯喹;	1
3051	正清风痛宁;莫比可;青霉胺;	1
3052	正清风痛宁;青霉胺;	1
3053	正清风痛宁注射液;湿热痹片;甲泼尼龙片;祖师麻片;醋氯芬酸分散片;	1
3054	正清风痛宁注射液;祖师麻片;	1
3055	正清风痛宁片;沙利度胺;甲基泼尼龙;羟基氯喹;	1
3056	正清风痛宁片;沙利度胺;甲基泼尼龙;雷公藤多甙片;	1
3057	正清风痛宁片;洛索洛芬钠;甲氨蝶呤;蛇片;	1
3058	正清风痛宁片;爱若华;甲基泼尼龙;甲氨蝶呤;美洛昔康;	1
3059	正清风痛宁片;甲强龙片;甲氨喋呤;英夫利昔单抗;醋氯芬酸分散片;	1
3060	正清风痛宁片;甲氨喋呤;英夫利昔单抗;醋氯芬酸分散片;	1
3061	正清风痛宁片;美洛昔康;青霉胺;	1
3062	正清风痛宁片;雷公藤多苷片;	1
3063	正清风痛宁缓释片;水飞蓟宾莆甲胺片;甲氨蝶呤片;硫酸羟氯喹片;	1
3064	正清风痛宁缓释片;洛索洛芬钠;甲基泼尼松龙;硫酸羟基氯喹片;雷公藤多甙片;	1
3065	正清风痛宁缓释片;洛索洛芬钠片;甲氨蝶呤片;益肾蠲痹丸;	1
3066	正清风痛宁缓释片;洛索洛芬钠片;甲氨蝶呤片;硫酸羟氯喹片;	1
3067	正清风痛宁缓释片;洛索洛芬钠片;甲氨蝶呤片;硫酸羟氯喹片;醋酸泼尼松片;	1
3068	正清风痛宁缓释片;洛索洛芬钠片;硫酸羟氯喹片;醋酸泼尼松片;	1
3069	正清风痛宁缓释片;洛索洛芬钠片;醋酸泼尼松片;	1
3070	正清风痛宁缓释片;甲氨喋啶;美卓乐;艾拉莫德;	1
3071	正清风痛宁缓释片;甲氨蝶呤;美卓乐;艾拉莫德;	1
3072	正清风痛宁缓释片;甲氨蝶呤片;白芍总苷;硫酸羟氯喹片;醋酸泼尼松片;	1
3073	正清风痛宁缓释片;甲氨蝶呤片;醋酸泼尼松片;	1
3074	正清风痛宁缓释片;白芍总苷胶囊;醋酸泼尼松片;	1
3075	正清风痛宁缓释片;益肾蠲痹丸;	1
3076	正清风痛宁缓释片;益赛普;美卓乐;美洛昔康;雷公藤多甙片;	1
3077	正清风痛片;沙利度胺;甲氨蝶呤;	1
3078	正清风痛片;沙利度胺;甲氨蝶呤;美洛昔康;	1
3079	正清风痛片;甲基泼尼松龙;逐痛胶囊;	1
3080	正清风痛片;甲氨蝶呤;羟基氯喹;	1
3081	正清风痛胶囊;沙利度胺;甲氨蝶呤;美洛昔康;	1
3082	正清风缓释片;甲氨喋呤;青霉胺;	1
3083	正清风通宁;甲氨蝶呤;羟基氯喹;	1
3084	正骨风痛宁;甲基泼尼松龙;甲氨喋呤;美洛昔康;	1
3085	正骨风痛宁;甲基泼尼松龙;白芍总甙;美洛昔康;	1
3086	氨基美峰;甲基泼尼松龙;甲氨蝶呤;雷公藤多甙;	1
3087	氨糖姜锌;甲氨喋呤;	1
3088	氨糖姜锌;甲氨喋呤;问荆合剂;	1
3089	氨糖类锌肠溶片;甲氨蝶呤;白芍总苷;醋酸泼尼松;	1
3090	氨糖美辛;甲氨蝶呤;痹祺胶囊;	1
3091	氨糖美辛;甲氨蝶呤;祖师麻;	1
3092	氨糖美辛;雷公藤多甙片;	1
3093	氨糖美辛肠溶片;青霉胺;	1
3094	氨糖美锋;甲基泼尼松龙;甲氨蝶呤;雷公藤多甙;	1
3095	氨糖美锌;甲氨喋呤;	1
3096	氨糖美锌;甲氨蝶呤;	1
3097	氨糖美锌;甲氨蝶呤;痹祺胶囊;	1
3098	氨糖美锌;甲氨蝶呤;金乌骨通胶囊;	1
3099	氨糖镁悻;甲氨蝶呤;白芍总甙;	1
3100	水调散;活血止痛膏;甲泼尼龙片;硫酸羟氯喹片;祖师麻膏药;艾拉莫德片;锝亚甲基二膦酸盐注射液;	1
3101	水飞蓟宾葡甲胺片;甲泼尼龙;白芍总苷胶囊;	1
3102	水飞蓟宾葡甲胺片;甲泼尼龙片;	1
3103	水飞蓟宾葡甲胺片;白芍总苷胶囊;硫酸羟氯喹片;	1
3104	沙利度胺;	1
3105	沙利度胺;洛索洛芬钠片;甲氨蝶呤;益赛普;	1
3106	沙利度胺;洛索洛芬钠片;雷公藤多甙片;	1
3107	沙利度胺;甲氨蝶呤;白芍总甙;美洛昔康;青霉胺;	1
3108	沙利度胺;甲氨蝶呤;白芍总苷;青霉胺;	1
3109	沙利度胺;甲氨蝶呤;美洛昔康;	1
3110	沙利度胺;甲氨蝶呤;英太清;	1
3111	沙利度胺;甲氨蝶呤;雷公藤多甙;	1
3112	沙利度胺;甲氨蝶呤;青霉胺;	1
3113	沙利度胺;白芍总苷;	1
3114	沙利度胺;祖师麻片;萘丁美酮;	1
3115	沙利度胺;美洛昔康;	1
3116	沙利度胺;美洛昔康;羟氯喹;	1
3117	沙利度胺片;洛索洛芬钠片;	1
3118	沙利度胺胶囊;甲氨喋呤;白芍总苷胶囊;美洛昔康片;青霉胺;	1
3119	注射用益赛普;甲强龙;甲氨喋呤;醋氯芬酸分散片;	1
3120	注射用血栓通;活血止痛膏;甲氨蝶呤片;美洛昔康胶囊;锝亚甲基二磷酸盐注射液;	1
3121	注射用血栓通;甲氨蝶呤片;美洛昔康胶囊;锝亚甲基二磷酸盐注射液;	1
3122	注射用重组二型肿瘤坏死因子;甲氨蝶呤;	1
3123	泼尼松;洛芬待因缓释片;火把花根;甲氨蝶呤;	1
