	6-P-10	6-P-1	6-P-2	6-P-3	6-P-4	6-P-5	6-P-6	6-P-7	6-P-8	6-P-9	6-T-1_1	6-T-1_2	6-T-2_1	6-T-2_2	6-T-3_1	6-T-3_2	6-T-4_1	6-T-4_2	6-T-5_1	6-T-5_2	7-P-10	7-P-1	7-P-2	7-P-3	7-P-4	7-P-5	7-P-6	7-P-7	7-P-8	7-P-9	7-T-1_1	7-T-1_2	7-T-2_1	7-T-2_2	7-T-3_1	7-T-3_2	7-T-4_1	7-T-4_2	7-T-5_1	7-T-5_2	CTT-FFPE-100ng_1	CTT-FFPE-100ng_2	CTT-FFPE-5ng_1	CTT-FFPE-5ng_2	CTT-frozen-100ng_1	CTT-frozen-100ng_2	CTT-frozen-5ng_1	CTT-frozen-5ng_2	NC-P-1	NC-P-2	NC-P-3	NC-P-5	NC-P-6	NC-P-7	NC-P-8	NC-P-9	PC-P-10	PC-P-1	PC-P-2	PC-P-3	PC-P-4	PC-P-5	PC-P-6	PC-P-7	PC-P-8	PC-P-9	PC-T-1_1	PC-T-1_2	PC-T-2_1	PC-T-2_2	PC-T-4_1	PC-T-4_2	PC-T-6_1	PC-T-6_2	PC-T-7_1	PC-T-7_2
PC-P-6	0.726638012476002	0.715053182094909	0.696190073446709	0.774683845780892	0.672885049892596	0.736954318720917	0.650579103451534	0.680292271546031	0.702842445311097	0.720188540839613	0.3752152089754	0.384711470852102	0.393831150485198	0.446317329258613	0.562211456799215	0.553647339406045	0.257960771302388	0.2420313963794	0.656780975222104	0.653519145562369	0.715827639780924	0.757058659274724	0.671369583818806	0.710343095390552	0.68114139604278	0.704875444644532	0.722397667051467	0.734464696404244	0.713115153211791	0.657172078093416	0.575890387155569	0.55281812815408	0.44050326127722	0.42928528144902	0.502375534102874	0.47975332353705	0.509631562733539	0.503070586438583	0.619522578964643	0.602015306331333	0.241816191169612	0.244045358113751	0.196219092585172	0.21558290019273	0.299606129331006	0.301193498802996	0.26219299414572	0.2932086607049	0.751741566557089	0.740071374113796	0.770762381666102	0.675079291364021	0.716833196807132	0.712455248510133	0.710218258050196	0.735117442283824	0.6892126202707	0.694763566418761	0.68701591666026	0.689346366373442	0.623711924655755	0.651386989276489	1	0.705212194763706	0.607271700767008	0.655462865373574	0.564110597204861	0.559271608853928	0.408792263963349	0.398295240478482	0.485160796557395	0.478633441769393	0.522308631798268	0.521047506113628	0.440731108316038	0.443839046448316
PC-P-7	0.7247934031989	0.721597416124953	0.709713665911856	0.758778121849165	0.680535707573195	0.733069881693667	0.64664194377929	0.693884346457794	0.70084279619747	0.733165984396257	0.373013623682555	0.395699507557042	0.395790999225253	0.455720199262702	0.559812507927987	0.547460987894393	0.267322430525474	0.240717504154131	0.665235253799081	0.668104693905485	0.723387446827091	0.757311425133996	0.691295881818391	0.723702060734886	0.689348219274305	0.713280748678999	0.726774955208423	0.737252571808592	0.710284037234208	0.674197707187506	0.586889443278821	0.552855283077623	0.435426619753839	0.433298252919346	0.504857109486738	0.476378508897134	0.514663738576382	0.512043430257895	0.620077497858481	0.598028402624139	0.241427552166957	0.246436337236358	0.201013219269161	0.221656268721142	0.301996408391384	0.306230734765829	0.271818545640012	0.295936286419078	0.747149696558864	0.743653432492034	0.782840102162433	0.680358189091139	0.716894143356825	0.706999218262257	0.714756452415067	0.740944638163601	0.692343225671743	0.705595842412174	0.686187648687016	0.697452467682842	0.645060252134177	0.654874318647198	0.705212194763706	1	0.614647248721233	0.670082924780518	0.564950654393022	0.556132273783275	0.418681486621923	0.416694827735344	0.48016885531625	0.465688580463442	0.516362732041195	0.521826045478611	0.448396493756203	0.46504805664944
PC-P-8	0.6252544140091	0.613984063141772	0.598755651037998	0.644900153892624	0.609601569834182	0.623421659322242	0.545161727429106	0.599338083324406	0.597168557499147	0.621974790480485	0.364102831972809	0.384180209888581	0.405146311429484	0.446463601056892	0.513930099137936	0.50758987453198	0.263418860331361	0.241784999665787	0.594073005227333	0.59257271475824	0.628105527321453	0.64228655869891	0.581650662343972	0.608234743808099	0.580253301582025	0.594191375931443	0.598733360571847	0.637329867119945	0.62250752232374	0.578748666607131	0.544546662685655	0.524256835959463	0.426355530617419	0.421628385264487	0.465757299256505	0.441993139099112	0.477549317309959	0.46963525818475	0.56618205814394	0.551990174935382	0.243038588402197	0.246461542173024	0.200659901015722	0.217805159057938	0.307965990983841	0.301368136174481	0.26449386075831	0.288966659925349	0.645301475490482	0.653347006450273	0.657441959929317	0.595708453047382	0.631854889992012	0.613944316131574	0.603653582230216	0.622734289689001	0.600671003570857	0.611169879645943	0.629915853750776	0.590704526404749	0.569021350513713	0.592617185676783	0.607271700767008	0.614647248721233	1	0.587772842775983	0.543912858634253	0.519587964174928	0.409705930717519	0.383214773988732	0.456219400547908	0.439484545547533	0.515119697116678	0.51722772622396	0.424110683016706	0.433425084728105
PC-P-9	0.686332161960871	0.672236284732836	0.6554827556164	0.709931407077578	0.628544459733442	0.676809193803356	0.610626717944261	0.654083550731665	0.660036597284466	0.679243492713952	0.360980801608021	0.376595548611098	0.380680123975548	0.428915922932757	0.535419398165387	0.528648744329111	0.259748267178879	0.236549312429856	0.618847327350311	0.6194578672717	0.668144887922635	0.705050299838471	0.627572466458559	0.669784487866916	0.648801882216543	0.655156071624801	0.668941775407445	0.682856826682716	0.663380241605825	0.610810380508112	0.549941695985943	0.534624513721091	0.428073951462903	0.422940598873172	0.485029208654661	0.461056726357644	0.48573828546357	0.478768071895347	0.589360531975855	0.568145337079414	0.241837631822763	0.24660482343473	0.209628756581457	0.225771408813579	0.295407932241763	0.299790275074026	0.272046363871742	0.286754000393653	0.700471211966672	0.691988204256173	0.724899804493602	0.645575357815107	0.67862162236449	0.676480395827779	0.676035314787886	0.677387760683759	0.640454160752342	0.658628616989349	0.646414333170388	0.638627508792511	0.583423493323977	0.604387907618328	0.655462865373574	0.670082924780518	0.587772842775983	1	0.53703034106654	0.536613808929928	0.396654622811195	0.389208370116659	0.469237579536448	0.452133081101804	0.493117107937502	0.496672526336157	0.42960746257526	0.429432897598915
PC-T-1_1	0.56296717460558	0.54515474461539	0.538266676605444	0.585186597654459	0.571239219639012	0.572922061903946	0.498915509935071	0.5520702556281	0.533700220374941	0.564231646308789	0.477712891199637	0.505184944186716	0.520308081095951	0.59036847031597	0.566405596628769	0.557490485163268	0.378867634134757	0.334158481526973	0.645832248644257	0.643108535162704	0.579972672077217	0.595234025928842	0.534618341790137	0.562784749960569	0.552547742601356	0.530697833263383	0.536885019651203	0.564800550849691	0.556767459982739	0.543691090113319	0.665872303009426	0.630607106629861	0.53201890392701	0.524062359911363	0.570204418033103	0.552697943731435	0.577304042132304	0.556257058683778	0.638782504105705	0.624774525732824	0.325034359221342	0.334690287201847	0.241367122246697	0.270741923490425	0.400625478343143	0.399722194307976	0.327713893695054	0.376426124327539	0.611422323976748	0.607306164942863	0.604516232487631	0.552134295040357	0.575468265757207	0.566371301904023	0.549980187940991	0.572643048449603	0.579470272281636	0.553752428513191	0.588939956678676	0.545556310338457	0.556402634617011	0.541395227331436	0.564110597204861	0.564950654393022	0.543912858634253	0.53703034106654	1	0.677241301572384	0.569555970607308	0.531932318219559	0.598326105394561	0.564781275845677	0.667729291017333	0.67097754074322	0.611284872463095	0.601170808472594
PC-T-1_2	0.56037446361977	0.532108316946565	0.542666409376745	0.578145160239955	0.560952611598138	0.559505950837133	0.5032434904637	0.546982012655706	0.540814242554456	0.550551234251458	0.444807155456051	0.465120995892117	0.515764477373048	0.540916390309905	0.528182812768423	0.544440834901591	0.356588778308096	0.342382158426326	0.613768234250962	0.606651338835582	0.556541543607161	0.580505100916493	0.543444702411098	0.551984506259514	0.5521986881275	0.549054505763176	0.541479093183316	0.55214477979166	0.544326512594496	0.536982605978121	0.614084824335181	0.610686758918158	0.498344886952968	0.49079154904123	0.52455705846456	0.531559755985018	0.534448768574151	0.535381826841251	0.595759421452991	0.58231625050483	0.334772042235349	0.326891698487149	0.272949276962076	0.294423721843745	0.375842178332926	0.378824874519287	0.361403749291676	0.387646071006508	0.578953278749638	0.589027654000558	0.589407084945849	0.544777968016345	0.577691624817657	0.56221084563333	0.551321238418715	0.563907639105928	0.558971846796103	0.552772702424504	0.563586476421753	0.535223581583802	0.540123648068078	0.520779729947495	0.559271608853928	0.556132273783275	0.519587964174928	0.536613808929928	0.677241301572384	1	0.52424066401019	0.5302999571259	0.572276330358312	0.564766182361943	0.607735620632618	0.607997469906909	0.577676113925348	0.567046762065167
PC-T-2_1	0.407256540756559	0.392065014112592	0.40005834920256	0.436184386733049	0.417817420253428	0.411927129898466	0.369206775333924	0.405662593222792	0.386266266269222	0.41266898526275	0.54257435588119	0.568694137991047	0.411399628421585	0.479240006868672	0.535712145433395	0.524895729369936	0.504896980916691	0.450406382873021	0.514176406157422	0.525359333010414	0.418166658062249	0.433255711641405	0.40236986611934	0.413732671774263	0.42086435643348	0.381796613863799	0.385962636988719	0.414421866403148	0.404483160618377	0.405980056370541	0.521377598410545	0.478740540048995	0.545980821870155	0.550318706438024	0.531902151495515	0.500517140449838	0.566370650651808	0.526344217275268	0.510069599901242	0.506361658386554	0.450913586143474	0.463817114543966	0.351782588019643	0.383389736610412	0.513535924546733	0.512832407182978	0.421754572704795	0.46972420802692	0.447162222205603	0.451760158397687	0.441307053192676	0.407350916072429	0.426045120296814	0.412868152845004	0.400500375954703	0.420264414983649	0.439188114426927	0.398038574868126	0.447697297017575	0.391176755635392	0.420497927838886	0.403934041019894	0.408792263963349	0.418681486621923	0.409705930717519	0.396654622811195	0.569555970607308	0.52424066401019	1	0.66849141320666	0.562316194152026	0.565314794437245	0.593984907007007	0.59325443291931	0.59014226858423	0.611397399791018
PC-T-2_2	0.400127826417251	0.393290187272776	0.394475895491322	0.411525369876106	0.41335924185755	0.404622838752299	0.356513776695004	0.392327431041048	0.385759613166965	0.393667240964313	0.52725854827304	0.541027913109697	0.410334590522688	0.456863484738902	0.499808065954635	0.507741383133578	0.489595722351364	0.470042026100925	0.489511919953896	0.482662650346132	0.402360325533366	0.409991215976837	0.395092765665675	0.404137820842011	0.41243696240677	0.380742781692885	0.385301678140955	0.400992878521604	0.387494889364752	0.383073590189063	0.485587877957794	0.469195059849661	0.527042801408425	0.520512554747287	0.484761300560336	0.491989234712621	0.522677390388401	0.511405534870656	0.472171584461902	0.466103263368045	0.464903255218014	0.465957924855706	0.37815906627452	0.409459738768884	0.511979816032935	0.507523576884131	0.456106016724303	0.501838650954185	0.413084830523082	0.42004047856311	0.421229115841923	0.402427418353479	0.403092401210999	0.394800535172522	0.39954164324882	0.411227840643438	0.417848897729536	0.403450084306362	0.42066763139854	0.380848816653427	0.403730927259984	0.391911803764763	0.398295240478482	0.416694827735344	0.383214773988732	0.389208370116659	0.531932318219559	0.5302999571259	0.66849141320666	1	0.565729062086463	0.566264361801049	0.559199583634383	0.56096113000647	0.593405147771994	0.581889819545324
PC-T-4_1	0.484228604971966	0.471104096245777	0.467365858937757	0.506499834637852	0.491451336068889	0.489925887800952	0.433442838820147	0.472747026445045	0.462343480870947	0.484155775958225	0.492565300833179	0.502262236641719	0.445634535895923	0.506840477308265	0.518366060812813	0.534016657816504	0.462357592954653	0.44029637621038	0.562541955407093	0.55154666539015	0.478628173854601	0.508100173006617	0.468213949184494	0.48917455601593	0.477628443964113	0.461138627521176	0.472468406854413	0.489387323190609	0.469432179559296	0.455632457421297	0.542893483316298	0.524681786403716	0.499954613124823	0.494111326792445	0.511827163038959	0.509740016015735	0.533220246405819	0.520957856867674	0.530184116087192	0.523939789552127	0.414424252816625	0.416531033412555	0.330805146260868	0.363142005464272	0.476252415296298	0.470939773596694	0.409013698641677	0.461908588404593	0.51328408904035	0.513248742041506	0.519449914512313	0.483237045916952	0.490015365128326	0.486901056011648	0.481787624564517	0.496225321637408	0.500729854390076	0.481783598532592	0.495347992498195	0.459763594695326	0.473026537811786	0.457024734832335	0.485160796557395	0.48016885531625	0.456219400547908	0.469237579536448	0.598326105394561	0.572276330358312	0.562316194152026	0.565729062086463	1	0.644049263544209	0.576255514351313	0.581725067879679	0.585380054491713	0.57266991271116
PC-T-4_2	0.475160960775997	0.464885490124521	0.458535318420354	0.494366095809825	0.472308773238427	0.472647776430008	0.432199330095832	0.461267646158184	0.455669662715984	0.472434595630231	0.512908352594876	0.521004718682995	0.44785635885234	0.48369151378557	0.516783175914758	0.518620626648557	0.471237582438087	0.461192056214295	0.554159715752132	0.54417271086574	0.474635516076001	0.492893235160311	0.462900372739828	0.48435447019005	0.481014908741767	0.456340983408973	0.467937913685351	0.468780705757144	0.463125755138799	0.44066968730889	0.535491767172581	0.509203735617423	0.499944115409009	0.490686874531396	0.506681053968419	0.506518869754175	0.5347273191715	0.52697740228039	0.51981626217937	0.505585189010088	0.429601840624542	0.433101636529716	0.349836619040233	0.385414145949926	0.486278708195117	0.480454767003547	0.438513055929243	0.473857323677555	0.496163306643566	0.505785277167926	0.50642712939161	0.473222277212338	0.475991748632706	0.474761408726894	0.46240074848887	0.492581105032051	0.491695541864036	0.465521979616957	0.485887737933732	0.448360386165994	0.464494177672419	0.451349276005709	0.478633441769393	0.465688580463442	0.439484545547533	0.452133081101804	0.564781275845677	0.564766182361943	0.565314794437245	0.566264361801049	0.644049263544209	1	0.564417350853941	0.559617536000496	0.585212640377833	0.569147601212417
PC-T-6_1	0.511076799022074	0.497215544714484	0.491477756804936	0.532641946805816	0.526078297293635	0.515627854542942	0.455023860336755	0.504399671101251	0.481228339597328	0.52184003660852	0.495109076185018	0.524892719007406	0.476739161866298	0.55529322807164	0.558419299913334	0.541106634361638	0.416713939177803	0.369062041608717	0.593832541977089	0.601134359478984	0.516684300058977	0.535079396392244	0.491447507597517	0.52207615554691	0.512686795690052	0.485880071778378	0.489949017765119	0.522337717052193	0.498881210054329	0.49305583547783	0.621104420061765	0.579879309630109	0.527575471490448	0.528867328906863	0.548091552114799	0.518139749765616	0.565205366662164	0.537721661039809	0.607392824238348	0.595778894974074	0.365703585431207	0.373154737590053	0.290386001135353	0.311695604387923	0.443324656314275	0.435456279220673	0.358523907132231	0.409629236692927	0.555816925664211	0.559757331799179	0.552079915765399	0.500700503364753	0.532963351787609	0.508987687046573	0.492605551370746	0.527466801108704	0.534263784059098	0.493423954639788	0.534439217007917	0.487487403229356	0.516374012321972	0.496180943532008	0.522308631798268	0.516362732041195	0.515119697116678	0.493117107937502	0.667729291017333	0.607735620632618	0.593984907007007	0.559199583634383	0.576255514351313	0.564417350853941	1	0.74677280712018	0.608784010865361	0.621560438074188
PC-T-6_2	0.517348412433724	0.493841652891341	0.495157587788005	0.53326774709688	0.519968411941847	0.519987012686343	0.45511372262271	0.502495617139295	0.485300747931864	0.512221577127491	0.494229365960157	0.521423076193085	0.474114161671364	0.552848942243174	0.562803340341864	0.549473716014178	0.414066295595569	0.370308221306487	0.603255268180658	0.607116664707789	0.518130358000419	0.535079752961507	0.50353822964052	0.520229525114922	0.512687410522623	0.492515058687576	0.492314983303345	0.515769050173897	0.504994096356927	0.502722288316029	0.628731872289334	0.577924285578458	0.531724754483453	0.53592980977601	0.545998750260268	0.51409948731575	0.573771864528597	0.543763607841997	0.604378274163048	0.587993589858598	0.367240050918756	0.374799281430652	0.28786177345316	0.314504153438596	0.445672748879483	0.444074783356363	0.362309188418667	0.411259106246199	0.54912537042501	0.553182657534229	0.555555500128425	0.501520554839308	0.539972452899575	0.511523560700225	0.49108323589749	0.527077450567485	0.532100173636437	0.492978493940666	0.542079379990299	0.503240689771039	0.511541308264637	0.50298051709492	0.521047506113628	0.521826045478611	0.51722772622396	0.496672526336157	0.67097754074322	0.607997469906909	0.59325443291931	0.56096113000647	0.581725067879679	0.559617536000496	0.74677280712018	1	0.606894177469161	0.62245063842967
PC-T-7_1	0.435948375279532	0.430914508982862	0.424880253949041	0.45669543248799	0.4530344146843	0.438834538655191	0.400411151056381	0.433346752459912	0.40810246955865	0.435175743728729	0.512580635366758	0.530593130132514	0.46909521374683	0.518882066366546	0.517627036393046	0.510156054640653	0.453246181955733	0.426327174090124	0.540098625458994	0.525512423194535	0.432327220691714	0.451694268398008	0.426993649177374	0.443519822953923	0.449842295388197	0.417486529160904	0.424144162411453	0.431715547477055	0.427272159112483	0.427534879263822	0.555559809864207	0.529569719988426	0.510808466282493	0.503688113448347	0.502413255513855	0.49301006560766	0.538709812550799	0.512757470706853	0.524982787374726	0.516948980226899	0.418406682585743	0.417901378975543	0.323533028592863	0.357887075014742	0.466737181602375	0.466932126633415	0.414643594849608	0.454676347577614	0.46182583120119	0.467552519063549	0.467385976327616	0.432577265017048	0.452039232156425	0.444034626328704	0.422898031513939	0.456570155141593	0.458478442603849	0.426272208516288	0.452885418355324	0.425735742497283	0.432436565841041	0.420372613373763	0.440731108316038	0.448396493756203	0.424110683016706	0.42960746257526	0.611284872463095	0.577676113925348	0.59014226858423	0.593405147771994	0.585380054491713	0.585212640377833	0.608784010865361	0.606894177469161	1	0.686268004355642
PC-T-7_2	0.441120959963152	0.434952093392328	0.428955363516224	0.466055348121864	0.454682240369201	0.443232604165964	0.394775392609034	0.44081940522912	0.412706338940165	0.453270526783326	0.525194334116603	0.546114438962718	0.461896801670431	0.527106698624803	0.525377075350229	0.51496165728434	0.464959535178103	0.41597301245832	0.549259143674864	0.550052593366198	0.448645582268279	0.460665830725325	0.433263474405713	0.446941434755706	0.461789615598403	0.425314617787456	0.432393191278198	0.440798050065167	0.43321584832798	0.433986828777044	0.567633558589446	0.527889556190504	0.521753107723334	0.514429779153987	0.516788192466093	0.490504014053273	0.544975738083882	0.521090213933198	0.542837098695482	0.530439657624787	0.420224736953648	0.419080072106216	0.320387001724864	0.349083794218958	0.480763193663682	0.466819033588367	0.402415190927971	0.44439507637268	0.469915552069941	0.482185867691952	0.479486443885776	0.434337936598892	0.461637275244308	0.448033400850161	0.432191776671406	0.461907022669979	0.465719218080398	0.4343775309004	0.460668483345749	0.436639028301968	0.447270152377667	0.432966161577637	0.443839046448316	0.46504805664944	0.433425084728105	0.429432897598915	0.601170808472594	0.567046762065167	0.611397399791018	0.581889819545324	0.57266991271116	0.569147601212417	0.621560438074188	0.62245063842967	0.686268004355642	1
