	Brain	Brain	Heart	Heart	Heart	Heart	Heart	Heart	muscle	muscle	muscle	muscle	Vessel	Vessel	Spleen	Spleen	Kidney	Kidney	Ovary	Esophagus	Esophagus	Thymus	Lung	Lung	Lung	Liver	Pancreas	Pancreas	Pancreas	Stomach	Stomach	Gastric	Gastric	Intestine	Intestine	Intestine	Intestine	Colon	Colon	Colon	Bladder
chr1:6514485-6514621	0.0426534576534577	0.0104288685171038	0.285877394129501	0.00474989491382934	0.00726744186046512	0.0245378295041349	0.000843881856540084	0.0705147493409842	0.00229885057471264	0.114659863945578	0.00138888888888889	0.0260875150876844	0.00144927536231884	0.0200304575333169	0.0126984126984127	0.014658269476392	0.00170940170940171	0.0772783818798138	0.000854700854700855	0.295870725294846	0.0021505376344086	0.0108939014202172	0.256842105263158	0.0163834422657952	0.00964453121315866	0.250703370703371	0.244499690868173	0.00833333333333333	0.114754951273395	0.551659451659452	0.221468207836494	0.285193119253971	0.185159412955466	0.514571395560432	0.192319747006497	0.780673679860216	0.735040545741168	0.636948323888901	0.283514615851361	0.549439964780144	0.039247575172754
chr17:75419708-75419774	0.135855829661299	0.00952380952380952	0.446402116402116	0.488651276580482	1	0.240157646352958	0.348221640330774	0.448580586080586	0.0333333333333333	0.0998012880365822	0.154460195152895	0.187435897435897	0.00639153925341477	0.200093846182373	0.565506613253561	0.58300340507237	0.303954025996201	0.348180755957719	0.0741975308641975	0.502777777777778	0.194839996964308	0.655788037485226	0.466428571428571	0.574061711269949	0.465134072276045	0.42	0.53	0.500767289028159	0.301712640304372	0.353333333333333	0.207623626373626	0.341502941502941	0.161527777777778	0.875873053610876	0.4290551477508	0.921453546453547	0.967519735166794	0.5	0.469381207028266	0.726519775374264	0.221006370244213
chr1:2232524-2232572	0.0733333333333333	0.356174603174603	0.506666666666667	0.227185400319729	0.333333333333333	0.0438284093700453	0.182734813814999	0.223230545779565	0.0733333333333333	0.107724867724868	0.138941798941799	0.0694098883572568	0.0179273504273505	0.0360224733187819	0.254670578895365	0.299855605518452	0.115160628844839	0.37018759018759	0.298455228981545	0.300867819639749	0.217553720970129	0.431643803867402	0.292101521164021	0.507407407407407	0.189776334776335	0.141666666666667	0.0677248677248677	0.10031746031746	0.580878787878788	0.05	0.484155844155844	0.32962962962963	0.397445887445887	0.47718253968254	0.313627705627706	1	0.867662337662338	0.284763347763348	0.328915281891231	0.511955152005215	0.012793373216751
chr10:77168063-77168131	0.168611111111111	0.00208333333333333	0.00444444444444444	0.00111111111111111	0.0178443807922381	0.000952380952380952	0.0028169014084507	0.000757575757575758	0.0211461461461461	0.219974614522807	0.0081917211328976	0.0397517408991269	0.00141843971631206	0.0805387188817715	0.00196078431372549	0.104864534184698	0.14856763244332	0.285822782982632	0.0124651533253684	0.334826269303767	0.0163436495856587	0.00072463768115942	0.0358103592314119	0.00119047619047619	0.00158730158730159	0.00555555555555555	0.411930265546564	0.0767738882266708	0.193233029280088	0.00303030303030303	0.0921213281050135	0.0815238985479074	0.000843881856540084	0.116414398963419	0.144734036541775	0.653777358838601	0.953737237419612	0.0150641025641026	0.000813008130081301	0.0905897293292335	0.00289855072463768
chr17:29887217-29887232	0.483542299996376	1	0.143134920634921	0.0525	0.5125	0.00714285714285714	0.109615384615385	0.254822358102568	0.0125	0.380555555555556	0.6	0.374900284900285	0.314834862657004	0.0858333333333333	0.0125	0.47910691289681	0.261666666666667	0.14551282051282	0.00892857142857143	0.333333333333333	0.14	0.814166666666667	0.752894972130266	0.5	0.360075464683692	0.582907983220483	0.648403880070547	0.490476190476191	0.740151515151515	0.945277777777778	0.625	0.570833333333333	0.20625	1	0.477777777777778	1	1	1	0.392424242424242	0.560294117647059	0.162820512820513
chr11:1781809-1781829	0.5	0.419805178481649	0.537111111111111	0.346111111111111	0.239184369989788	0.135416666666667	0.111666666666667	0.096875	0.228493986598825	0.417529048821291	0.244894548057729	0.310272640023896	0.323333333333333	0.26125	0.5	0.0895833333333333	0.354244161798622	0.1	0.9025	0.276666666666667	0.667708333333333	0.914166666666667	1	0.213888888888889	0.418888888888889	0.358333333333333	0.901584415584416	1	0.833333333333333	0.839583333333333	0.3375	0.356944444444444	0.157142857142857	1	0.820454545454546	1	1	0.931333333333333	0.628174603174603	0.781111111111111	0.433333333333333
chr17:75370221-75370579	0.0168799102132435	0.287739563026591	0.00444444444444444	0.0421184721329889	0.0165107346748874	0.0670991419617543	0.000766283524904215	0.000854700854700855	0.00416666666666667	0.114546644981428	0.0861656837768115	0.00449438202247191	0.00296296296296296	0.0822342563973583	0.00121212121212121	0.0982975909018318	0.00202020202020202	0.00170940170940171	0.000634920634920635	0.0297005634940819	0.203031495352326	0.106627644194214	0.00246913580246914	0.0484935173322467	0.115918078783797	0.0021505376344086	0.00202020202020202	0.00225988700564972	0.00933775219489505	0.0037037037037037	0.00123456790123457	0.132884074450895	0.0016260162601626	0.562222222222222	0.107335919463822	0.370531730353681	0.678538060040408	0.0548631953470662	0.0353529226792641	0.248097020435292	0.0119187563489013
chr10:106065815-106065821	0.713888888888889	0.0133333333333333	0.525	0.190277777777778	0.00625	0.2	0.00416666666666667	0.2525	0.777142857142857	0.206141102240883	0.275	0.171559045392509	0.0555555555555556	0.365	0.194444444444444	0.125822002854358	0.0125	0.0291666666666667	0.119444444444444	0.187317365684801	0.401282051282051	0.259259259259259	0.313871643444494	0.144444444444444	0.00833333333333333	0.141666666666667	0.442910270517911	0.191666666666667	0.025	0.05	0.191995117644374	0.0291666666666667	0.1025	0.483388789859378	0.555555555555556	1	0.20434368552903	0.255411255411255	0.129166666666667	0.0479166666666667	0.0657407407407407
chr14:34269278-34269322	0.392592592592592	0.728146529396529	0.025	0.496225749559083	0.245600171433505	0.283544973544974	0.58989291410344	0.0388888888888889	0.491237762237762	0.5	0.255661375661376	0.0417936330979809	0.168834375273596	0.10863597818063	0.254945054945055	0.198733031674208	0.153122536078246	0.296931216931217	0.537875457875458	0.0133333333333333	0.13310415075121	0.515	0.5125	0.416474199775813	0.221544973544974	0.265225885225886	1	0.194578754578755	0.0338624338624339	0.407402970743223	0.275955480898721	0.37957671957672	0.5	1	0.498499636430671	0.505814153891221	0.841255411255411	0.0125	0.579383116883117	0.184322344322344	0.184322344322344
chr17:44847184-44847219	0.113255494505495	0.168888888888889	0.334153439153439	0.338059030776327	0.324982814345898	0.594590242863347	0.746135554874635	0.252737356134862	0.179149777647542	0.00416666666666667	0.299082487556902	0.00134680134680135	0.158643140663893	0.0911707563068928	0.0588512265649614	0.0640410653176611	0.00434707007476961	0.164425728872957	0.000925925925925926	0.673021987344238	0.438699675495222	0.0931988204605211	0.181111111111111	0.209611867473105	0.458281105795765	0.66515873015873	0.989073569603795	0.453690476190476	0.623813803906767	0.395018906229326	0.692499123061203	0.12155264090748	0.605241262395123	0.807975536033811	0.361490299823633	0.940070704143727	0.731559504581216	0.0206349206349206	0.119844720496894	0.480172350218361	0.147058827238534
chr10:105421569-105421751	0.560045868110384	0.0153846153846154	0.139048582995951	0.574016289394018	0.0695242914979757	0.372687103919812	0.158115889253444	0.331860928766902	0.0542032163742689	0.00666666666666667	0.527449857474048	0.201440930024971	0.279329060263485	0.026440868879589	0.545610950545962	0.43398871203219	0.125848110956807	0.298865457051347	0.0554411419241928	0.191940709533095	0.201788144559062	0.620458029205907	0.312087912087912	0.395555555555555	0.389867895597651	0.347365881377257	0.213170594837261	0.728844488844489	0.583262509549274	0.545221298595912	0.291089919007539	0.556482494012566	0.405648828280181	0.790250262018683	0.594918445847238	0.577467273595145	1	0.591060606060606	0.45779405394753	0.773654916512059	0.254557507730212
chr19:50031185-50031298	0.00333333333333333	0.00303030303030303	0.285877394129501	0.0016260162601626	0.0069934543087758	0.0533183872460055	0.0205016601485284	0.00474989491382934	0.0181760639950295	0.00229885057471264	0.0659623195920837	0.0018018018018018	0.128217710997442	0.160239900077526	0.00680447889750215	0.0115798180314309	0.00099502487562189	0.00105820105820106	0.045131962319874	0.526666666666667	0.028994708994709	0.211615432998814	0.163082152159109	0.0957384400462492	0.00363636363636364	0.420980018529038	0.252802800539765	0.216388888882793	0.0434505362314926	0.220595238095238	0.00208333333333333	0.250036924282302	0.00193236714975845	0.289801587301587	0.243179211547362	0.604725589225589	0.883409399740045	0.158744588744589	0.32066712437126	0.700236922119275	0.00104166666666667
chr1:3282805-3282820	0.244133597883598	0.527777777777778	1	0.818181818181818	0.25	0.433796296296296	0.64	0.4525	0.0125	0.0291666666666667	0.5	0.125	0.24892882974014	0.0768518518518518	0.8	0.5125	0.456944444444444	0.789583333333333	0.361538461538461	0.541666666666667	0.607575757575758	0.839583333333333	0.025	1	0.477777777777778	0.499378306878307	0.613517316017316	0.5	0.558333333333333	0.618675213675214	0.35	0.628333333333333	0.444047619047619	1	0.676470588235294	1	0.8	0.423549382716049	0.619230769230769	0.780128205128205	0.225490196078431
chr12:52214442-52214491	0.430405844155844	0.0532586675020886	0.285877394129501	0.468891547049442	0.186543209876543	0.201131287797741	0.295694444444444	0.264704123743025	0.229876543209877	0.347031449897664	0.213811446996112	0.117260372162333	0.363888888888889	0.166407979023015	0.00333333333333333	0.277116944862366	0.00392156862745098	0.114444444444444	0.110855736855737	0.555925925925926	0.288384551646398	0.378782298190564	0.457142857142857	0.386060619584188	0.0461013566919091	0.5	0.00952380952380952	0.259486834123045	0.0305237246413717	0.0708333333333333	0.285120712620713	0.117592592592593	0.166666666666667	0.564026455026455	0.273807342104677	0.820836940836941	1	0.113015873015873	0.305030999337326	0.536394971043316	0.649896149442778
chr16:597329-597355	0.644967532467532	0.701017501017501	1	0.535416666666667	0.525	0.464285714285714	0.75	0.8	1	1	0.358333333333333	0.397222222222222	0.892314814814815	0.928472222222222	0.205	0.452777777777778	0.458321484271949	0.380555555555556	0.2	0.471666666666667	0.524166666666667	0.835833333333333	0.699861111111111	0.179166666666667	0.622619047619048	0.419444444444444	0.622804232804233	0.491666666666667	0.316666666666667	0.405	0.554772968769139	0.471666666666667	0.397222222222222	1	0.673717948717949	1	1	0.279156308279115	0.647222222222222	0.0025	0.666666666666667
chr12:124941910-124941953	0.025	0.025	1	0.166666666666667	0.452777777777778	0.0238095238095238	0.21052228039623	0.1375	0.115317619945527	0.196880103215554	0.109852230450827	0.00833333333333333	0.252901234567901	0.00147058823529412	0.112564782297087	0.14276569492186	0.005	0.105952380952381	0.161374312321754	0.263943340379757	0.021969696969697	0.0208333333333333	0.358333333333333	0.322487281664803	0.15952380952381	0.263000490075962	0.168370867476315	0.025	0.547916666666667	0.373611111111111	0.333333333333333	0.310003998143429	0.670833333333333	0.5	0.16875	1	0.570833333333333	0.25	0.225	0.511805555555556	0.0157407407407407
chr7:156400647-156400687	0.296527777777778	0.306904761904762	0.254081430552019	0.130545609532459	0.017843137254902	0.158304894904293	0.174791738672307	0.0670155393807355	0.00606060606060606	0.0191452991452991	0.0762115520491854	0.249166706309563	0.00476190476190476	0.0701694891208741	0.0373985456251466	0.096460416067091	0.146096111250402	0.0321289789169078	0.0930286053815465	0.247908371821415	0.339615247173073	0.146173916081473	0.342281356987239	0.0921906035141329	0.00268817204301075	0.113095238095238	0.456196581196581	0.0164983164983165	0.24416241353896	1	0.0319970618979009	0.145778813778814	0.330876039828834	0.768460798460798	0.337581699346405	0.132560650638454	1	0.762576411892201	0.285281856660565	0.627055555349079	0.0801870059764797
chr12:123549058-123549119	0.444953618066521	0.3336982059335	0.139048582995951	0.243135818429936	0.185396825396825	0.163663549870446	0.336291124636989	0.338271604938272	0.208333333333333	0.230133243388402	0.378536986457685	0.259878617003789	0.501075268817204	0.00395382395382395	0.345828206880838	0.0133333333333333	0.0728813131313131	0.232713472485769	0.127440021293812	0.26007326007326	0.246078431372549	0.720959975696818	0.543333333333333	0.284157066765762	0.349505140999831	0.748584656084656	1	0.254945054945055	0.771565656565656	0.320833333333334	0.255661375661376	0.588918761550341	0.636160741219565	1	0.260687830687831	0.933259722733407	0.92538961038961	0.358333333333333	0.754676080763037	0.969861377108983	0.146329813976873
chr7:4764893-4764976	0.628521824338818	0.00256410256410256	0.387665699493657	0.248580602826725	0.372456735391518	0.0656909312110081	0.00607942781855825	0.284154492850145	0.204407245789599	0.00256410256410256	0.0967263346143114	0.153194550237743	0.143483985600868	0.000378787878787879	0.295185185185185	0.00835486649440138	0.0606655047500891	0.00317460317460317	0.138239538239538	0.0329942611481014	0.037796451914099	0.318773448773449	0.301978248089359	0.177883227883228	0.206869321155035	0.545975680307488	0.116666666666667	0.46165563194975	0.0786799045002957	0.123611111111111	0.00555555555555555	0.303666900691383	0.0544979970209499	0.675930134680135	0.408678736888612	0.591427736535097	0.540661461986184	0.493132939820583	0.243751382715545	0.391120230271651	0.046125788780251
chr10:122709669-122709721	0.44037037037037	0.470823412698413	0.173333333333333	0.142113770322376	0.00380952380952381	0.0131707317073171	0.122218615799461	0.00566487775790101	0.00606060606060606	0.00444444444444444	0.00833333333333333	0.125332677570165	0.0177018633540373	0.181332758804023	0.162828280338184	0.0205415499533147	0.2	0.0278787878787879	0.0132199546485261	0.315714855358232	0.369983247900778	0.00588235294117647	0.458626124133864	0.162388483984716	0.155543506848385	0.175576273367074	1	0.00303030303030303	0.0216553933731214	0.507070707070707	0.25	0.360230010463085	0.267938175240255	0.606945646945647	0.36933157839673	0.551841854039412	0.789139009139009	0.5	0.230715031620976	0.533050894785217	0.488369408369408
chr1:6347684-6347730	0.875	0.303862433862434	0.713888888888889	1	0.686666666666667	0.833333333333333	0.685555555555556	0.779861111111111	0.352083333333333	1	0.345833333333333	0.578205128205128	0.166342592592592	0.139583333333333	1	1	0.471666666666667	1	0.2	0.671974206349206	0.51875	0.843939393939394	0.81	1	0.611111111111111	0.358333333333333	0.4875	0.490476190476191	0.380555555555556	0.179166666666667	1	1	0.438333333333333	1	1	1	1	0.75	0.949509803921569	0.941111111111111	0.591666666666667
chr10:14032995-14033065	0.341666666666667	0.05	0.119444444444444	0.642708333333333	0.5	0.333333333333333	0.17845672872597	0.139583333333333	0.01	0.323431449848718	0.0583333333333333	0.166666666666667	0.00550595238095238	0.0700980392156863	1	0.6	0.679166666666667	0.547916666666667	0.0194444444444444	1	0.148333333333333	0.672916666666667	0.656847442680776	0.5	0.519444444444444	0.55281746031746	0.358333333333333	0.205555555555556	0.1425	0.358333333333333	0.475804429548988	0.651666666666667	0.447222222222222	1	0.318181818181818	1	1	1	0.717857142857143	0.767708333333333	0.523611111111111
chr15:100654438-100654543	0.317489177489177	0.134798052824369	0.265544860541047	0.105109675903568	0.189972906078921	0.131694250352358	0.00476190476190476	0.0252000447652622	0.268109280164564	0.115160628844839	0.008	0.0634725718359511	0.179166666666667	0.0866553923999654	0.0103896103896104	0.0429491136784549	0.318824407235089	0.326626278418344	0.11565888106751	0.148465608465608	0.409734068024595	0.0208139173656415	0.088627450980392	0.174577366689564	0.00341880341880342	0.283940883016355	0.474545454545455	0.60841628959276	0.448448600172738	0.0390572390572391	0.158783068783069	0.27095255790908	0.103951443081878	0.51678835978836	0.197372619682955	1	0.427759875880177	0.270791953144894	0.259564192925805	0.518941798941799	0.0953448435904576
chr22:45732882-45732908	0.129219576719577	0.490896050221708	0.264227835474975	0.003125	0.471666666666667	0.289285714285714	0.0118055555555556	0.218939393939394	0.292794723551303	0.238257504807607	0.230555555555556	0.266145833333333	0.328228491862929	0.0275641025641026	0.25625	0.25625	0.492592592592593	0.354545454545455	0.116111111111111	0.333333333333333	0.21	0.0649122807017544	0.479825396825397	0.333333333333333	0.368181818181818	0.137910032434026	0.58967698967699	0.343333333333333	0.561111111111111	0.0517732884399552	0.206807873482785	0.25	0.0972222222222222	0.482213403880071	0.284649122807018	0.660416666666667	0.863636363636364	0.126380952380952	0.0125	0.279444444444444	0.243333333333333
chr17:27918269-27918309	0.194166666666667	0.0733333333333333	0.5125	0.0408180708180708	0.0216450216450216	0.148154851684263	0.0211760461760462	0.0144300144300144	0.0594827586206898	0.127472527472527	0.0156862745098039	0.007875	0.198880242956881	0.204092526575789	0.647655122655123	0.242064368380158	0.268054007184442	0.0793722943722944	0.0779114102877956	0.189450549450549	0.0220354406130268	0.0112169312169312	0.628421052631579	0.247780339092091	0.215679908326967	0.232772042772043	0.304351851851852	0.184322344322344	0.230667578035999	0.613006253006253	0.0577777777777778	0.0793722943722944	0.00208333333333333	1	0.0032520325203252	0.634341118210948	0.593333333333333	0.355383041956472	0.406288652069783	0.773414304993252	0.162758374393369
chr7:27146154-27146541	0.00114942528735632	0.00428134556574924	0.00333333333333333	0.212893149827413	0.0570068027210884	0.0453394399113645	0.160765611546711	0.209123625820157	0.00569105691056911	0.12336099238604	0.132423032733965	0.15312635691028	0.0658935813641695	0.193234723023465	0.45394705689439	0.573307495186318	0.498834715665932	0.312992942169613	0.22752447051964	0.411534391534391	0.226667382712945	0.604022629828012	0.400859070079235	0.413783106453512	0.239165185172015	0.102670442618588	0.507677469135802	0.00805698845492508	0.204215800223141	0.292070105820106	0.18568210318802	0.29688647192958	0.192436672576343	0.963084069844238	0.238532535283942	0.617244657275785	0.602444580223537	0.0560297012137408	0.304216274247287	0.206420139041622	0.316004620655399
chr7:92347939-92347970	0.5	0.26569885361552	0.390578149920255	0.789285714285714	0.571428571428571	0.165384615384615	0.503846153846154	0.544230769230769	0.330898801838651	0.281112643275352	0.00277777777777778	0.10462962962963	0.174247863247863	0.0040650406504065	0.622619047619048	0.592708333333333	0.254166666666667	0.253846153846154	0.788425925925926	0.25	0.457142857142857	0.777083333333333	0.391588235294117	0.529166666666667	0.291666666666667	0.670474147761871	0.110479557479557	0.601820950063257	0.00416666666666667	0.573155204708146	0.786111111111111	0.544791666666667	0.695588235294118	1	0.595416666666667	0.794791666666667	1	0.558333333333333	0.398397435897436	0.414444444444445	0.643055555555555
chr7:90896449-90896461	0.0708333333333333	0.166620879120879	0.5	0.134408602150538	0.321078431372549	0.343434343434343	0.221929824561404	0.341666666666667	0.358333333333333	0.459090909090909	0.608333333333333	0.747222222222222	0.667449941362985	0.0340909090909091	0.676515151515152	0.496794871794872	0.147727272727273	0.416666666666667	0.0153333333333333	0.5	0.233783783783784	0.669871794871795	0.409722222222222	0.613194444444444	0.363148148148148	0.5	0.744338624338624	0.483333333333333	0.782982219454822	0.141666666666667	0.608928571428571	0.510648148148148	0.464666666666667	1	0.452864583333333	0.863194444444444	0.805	0.597869048025573	0.707386363636364	0.763738738738739	0.198666666666667
chr20:57199138-57199199	0.025	0.8	0.863194444444444	0.633333333333333	0.666666666666667	0.461111111111111	0.504166666666667	1	0.025	0.319312996031746	0.0125	0.0277777777777778	0.398958333333333	0.365	1	0.679166666666667	0.5	0.215	0.00625	0.0833333333333333	0.235185185185185	0.8	0.63031746031746	1	0.75	0.819880952380952	0.360998877665544	0.635906552295441	0.747619047619048	0.202738095238095	0.75	0.570833333333333	0.566666666666667	1	0.643333333333333	1	1	0.63125	0.749358974358974	0.721428571428571	0.666666666666667
chr3:194118821-194118922	0.5125	0.00244883040935672	0.00444444444444444	0.0010498687664042	0.00234215663509105	0.00353535353535354	0.0149452878584845	0.00119047619047619	0.00654380341880341	0.00585424133811231	0.00327868852459016	0.0762124721577179	0.0812365028240579	0.000505050505050505	0.00989596992744121	0.0808858835286591	0.0018348623853211	0.00114942528735632	0.00125786163522013	0.299826228237658	0.0726267281105991	0.010236660929432	0.00151515151515152	0.0552904403046115	0.00862483553377796	0.0352457066742781	0.0111111111111111	0.00123456790123457	0.00116959064327485	0.00473856209150327	0.00193236714975845	0.164744300624815	0.00948254071425992	0.316147186147186	0.192819831865922	0.567260913225826	0.441883895403991	0.144331489993412	0.162212269201009	0.580705756053906	0.018641975308642
chr19:14673070-14673114	0.065654761904762	0.439010989010989	0.324444444444444	0.344242424242424	0.256550566354488	0.496233533304472	0.22459706959707	0.333938650686035	0.22025012025012	0.194074427322315	0.205333333333333	0.237817416933681	0.456772183130879	0.256801977829375	0.463809523809524	0.231796536796537	0.110819028466087	0.813601129733853	0.530142198349	0.266096307766936	0.387820351077237	0.815276575276575	0.907142857142857	1	0.6	0.758584160937102	1	0.815677655677656	0.128782489740082	0.0133333333333333	0.510822510822511	0.623174113944912	0.38046209218623	0.666666666666667	0.829775049344015	0.862708795752274	1	0.542901234567901	0.697017129206681	0.770354788774593	0.544533519012543
chr15:91208319-91208338	0.0242788450958386	0.0673148148148147	0.05	0.00555555555555555	0.00681818181818182	0.104166666666667	0.113461538461538	0.0291666666666667	0.0165032679738562	0.0354166666666667	0.0873060643060644	0.122058823529412	0.0569406480459111	0.00192307692307692	0.186111111111111	0.310506415304137	0.00416666666666667	0.00416666666666667	0.00555555555555555	0.00833333333333333	0.096875	0.293055555555556	0.015	0.279166666666667	0.0479166666666667	0.332574925074925	0.393372252747253	0.166666666666667	0.0226851851851852	0.461767676767677	0.003125	0.128717080428409	0.0361111111111111	0.557592592592593	0.269736842105263	0.666666666666667	0.25	0.0385606060606061	0.121428571428571	0.0953125	0.0015625
chr6:70631554-70631598	0.570833333333333	0.07875	0.05	0.627830687830688	1	0.518916318967265	1	1	0.450273029439696	0.470773294334569	0.579372294372294	0.679166666666667	0.214070240274931	0.767697988286224	1	0.255661375661376	0.441959498534932	1	0.184322344322344	0.432699849170437	0.141666666666667	0.75	0.447328042328043	0.342966314731021	0.534573055028463	0.764583333333333	0.0111111111111111	0.255661375661376	0.867662337662338	1	0.586827020733484	0.310487682252388	1	0.549444444444445	1	1	1	0.626666666666666	0.590846560846561	1	0.592161172161172
chr3:50312783-50312801	0.0583333333333333	0.179799969806763	0.351726453347819	0.0283333333333333	0.0236111111111111	0.3140625	0.124074074074074	0.321111111111111	0.564328803087096	0.505871589438584	1	0.571212121212121	0.5	0.528260869565217	0.0202380952380952	0.5	0.254166666666667	0.491666666666667	0.420138888888889	0.191666666666667	0.559920634920635	0.438672135593722	0.527006585462468	0.35	0.274509803921569	0.590003218077838	0.602968634244656	0.713888888888889	0.675	1	0.025	0.5	0.819166666666667	0.636438769447173	0.365277777777778	1	1	0.63784458849057	0.287847222222222	0.6890625	0.44375
chr8:23223675-23223761	0.358333333333333	0.47225572825344	0.183928571428571	0.2375	1	0.228333333333333	0.25	0.380555555555556	0.282754313181945	0.365761263529994	0.0708333333333333	0.666666666666667	0.220114954489955	0.111666666666667	0.372222222222222	0.333333333333333	0.025	0.480555555555556	0.0238095238095238	0.75	0.0571428571428571	0.45854031215164	0.467945314489432	0.333333333333333	0.2	0.65337481962482	0.166666666666667	0.624642201064607	1	0.729166666666667	0.5	0.666666666666667	0.0866666666666667	0.807333333333333	0.210714285714286	1	0.908333333333333	0.835833333333333	0.31875	1	0.214936426306833
chr11:111784373-111784405	0.794904143475572	1	1	0.299123308898027	0.227408799777221	0.403901244218618	0.280931216931217	0.518660096109505	0.00333333333333333	0.420627705627706	0.392804232804233	0.0677503782766941	0.154037662854867	0.0075974025974026	0.7196336996337	0.915285519633346	0.417124629756209	0.669892199303964	0.592189526348705	0.650130063173541	0.542559912854031	0.770587073744968	0.631560417096131	1	0.81286352665663	0.255661375661376	1	0.910266465560583	0.87957671957672	0.806503126503126	0.960103054839897	0.787942077415762	0.714300838767893	1	0.78729218333955	1	1	1	0.832419715059055	0.867169913419913	0.475735986080814
chr9:137299190-137299419	0.050245513148739	0.0183621933621933	0.025	0.00563888888888889	0.156727716727717	0.23716329930899	0.0382115923292394	0.00155038759689922	0.00825476639430128	0.163537606109661	0.0501968329218884	0.00251572327044025	0.246969524416098	0.00970143525980505	0.00229885057471264	0.151610099826169	0.124384659530404	0.303915289793468	0.269106877482728	0.415289340832607	0.0454545454545454	0.00130718954248366	0.00392156862745098	0.00130718954248366	0.00222222222222222	0.00125786163522013	0.40559077123295	0.488866353180176	0.259818259449741	0.51952861952862	0.309134774099615	0.285714285714286	0.169917169075037	0.126479250957323	0.39421531115324	0.868372803666921	0.371428571428571	0.00238095238095238	0.187051288711081	0.486343497432453	0.115876263548898
chr10:46096048-46096061	0.173333333333333	0.199722222222222	0.570833333333334	0.175	0.00833333333333333	0.2525	0.0361111111111111	0.111111111111111	0.0429894179894181	0.166666666666667	0.131751586090831	0.0916666666666667	0.222743223265807	0.0733819188029292	0.285416666666667	0.174486803519062	0.134375	0.0025	0.105	0.25625	0.264808413983804	0.243333333333333	0.357777777777778	0.333333333333333	0.239191919191919	0.14202380952381	0.608333333333334	0.170948468730201	0.00344827586206897	0.503030303030303	0.0233333333333333	0.228333333333333	0.00192307692307692	1	0.33349827325119	0.298839258513332	0.337878787878788	0.5	0.484468155519093	0.40462962962963	0.347619047619048
chr10:77167871-77167961	0.00476190476190476	0.155506271099545	0.171433933933934	0.0559357337768922	0.0284811103312403	0.0274073016173045	0.00187793427230047	0.00202020202020202	0.0354996392496391	0.00966420966420966	0.119376836126836	0.0211692915152331	0.0220227527195738	0.00712205674348947	0.111257235548304	0.00380952380952381	0.00785659801678108	0.324205387808145	0.0392072134358886	0.0938095238095238	0.000784313725490196	0.0107070707070707	0.00666666666666667	0.11758191187065	0.0764194481031184	0.293906093906094	0.0930357142857143	0.563887188080736	0.347343574997225	0.407402970743223	0.0947749685073854	0.00663390663390663	0.0018018018018018	0.401309523809524	0.314841129880514	0.0125	0.785582965421675	0.0105294396961064	0.000766283524904215	0.172197564387996	0.133356421356421
chr3:23713473-23713513	0.0303968734095776	0.197859092227463	0.250326797385621	0.0562962962962963	0.0160860215053763	0.125112782904116	0.123190761863531	0.0208445642407907	0.0776996221780043	0.0812174027860302	0.0822774327122153	0.0259259259259259	0.0274619266925456	0.0311488234278607	0.0564003133568351	0.0707198973865641	0.00833333333333333	0.0324404761904762	0.119190885182596	0.0356471829983252	0.203863826232247	0.18263147623171	0.001587376583833	0.00350877192982456	0.100777534880588	0.0337669415247329	0.0231655911464124	0.00444444444444444	0.02	0.025	0.0110042735042735	0.0662987741971533	0.0105444690810544	1	0.107181081261027	0.0134680134680135	0.19507800355557	0.0232222774586677	0.0466666666666667	0.0645703623766098	0.0223776223776224
chr8:58055454-58055479	0.00740740740740741	0.708917748917749	0.256666666666667	0.0291010575793185	0.0194152046783626	0.201616161616162	0.135637973137973	0.0591501058721149	0.364580558330558	0.00350877192982456	0.0487064034625977	0.159563312504489	0.0113782051282051	0.184513701736087	0.0483133424309895	0.212643998513564	0.148035861948905	0.0911793799645462	0.161338994750418	0.225191330093291	0.20184034083373	0.171111111111111	0.0019047619047619	0.0153508771929825	0.0987059377144267	0.00256410256410256	0.442910270517911	0.0377118920295391	0.0244949918862962	0.0493724005823219	0.110596857742943	0.0185897435897436	0.103650793650794	0.820836940836941	0.105043413433101	0.581904761904762	0.0394295415959253	0.0121212121212121	0.00678006142215922	0.150045406161839	0.0037037037037037
chr16:89119014-89119037	0.704909219070403	0.333333333333333	0.684	1	0.570833333333333	0.735897435897436	1	0.892708333333333	0.556031135531135	0.0354166666666667	0.666666666666667	0.432142857142857	1	0.644166666666667	1	0.8	0.828333333333333	0.935833333333333	0.796969696969697	0.6	0.417647058823529	1	0.882821869488536	0.358333333333333	0.591666666666667	0.872677248677249	1	0.570833333333333	1	0.671604938271605	0.142857142857143	0.72730224228386	0.517708333333333	1	1	1	1	0.830208333333333	0.868981481481482	0.0951388888888889	0.816666666666667
